gene_id,meta_log2FC,meta_SE,meta_z,meta_pvalue,tau2,I2,n_datasets,n_up,n_down,meta_padj,frac_concordant,replicated
57589,44.1618723812071,14.4612961854863,3.05379765511816,0.00225964434330609,0,0,2,2,0,0.129049477732707,1,TRUE
5564,-0.423213390651187,0.138807879885316,-3.04891473741151,0.00229669654579412,0,0,3,1,2,0.130821281986415,0.666666666666667,TRUE
5094,-1.24062627474852,0.407024344795326,-3.04803948612061,0.0023033965864627,0,0,3,1,2,0.130859457380664,0.666666666666667,TRUE
105378382,-6.1219469252638,2.0102963395865,-3.04529576297345,0.00232451595432936,0,0,2,0,2,0.131385203707969,1,TRUE
23584,-9.40226553638576,3.08880617348566,-3.04398042748519,0.00233470329373194,0,0,2,0,2,0.131385203707969,1,TRUE
4691,-0.55448792602106,0.182198663168416,-3.04331500779737,0.00233987256144208,0,0,3,1,2,0.131385203707969,0.666666666666667,TRUE
6152,-0.293146985877315,0.0963541462680918,-3.04239098400264,0.00234706816042694,0,0,3,1,2,0.131385203707969,0.666666666666667,TRUE
1600,-1.15128222330396,0.378472670474204,-3.04191640009692,0.00235077173188856,3.73680335289294e-07,2.04924766178367e-06,3,1,2,0.131385203707969,0.666666666666667,TRUE
1729,-1.0303687135702,0.338787207071467,-3.04134480896393,0.00235523943452882,7.81019570951117e-07,1.3617487622652e-08,3,1,2,0.131385203707969,0.666666666666667,TRUE
145773,-7.86723622323377,2.58698737478227,-3.04108025416858,0.00235730989335105,0,0,2,0,2,0.131385203707969,1,TRUE
9554,-0.612508971967028,0.201443545171781,-3.04059865231576,0.00236108328477134,0,0,3,2,1,0.131385203707969,0.666666666666667,TRUE
100506365,-34.1997367022656,11.2604084808777,-3.0371666143678,0.00238813413338715,36.86927425552,11.7884911305416,2,0,2,0.132550606042885,1,TRUE
4839,-0.509173857280634,0.167753205634323,-3.0352556027487,0.00240331914668781,0,0,3,1,2,0.133053143166885,0.666666666666667,TRUE
54913,-0.42869077917863,0.141428388356186,-3.03115084716215,0.00243623501898459,1.08300943621513e-06,2.64093538662213e-06,3,1,2,0.134362091544195,0.666666666666667,TRUE
23645,-1.07893055122508,0.35604271429921,-3.03034020327791,0.0024427841246642,1.21858142020805e-06,1.67866570156933e-06,3,1,2,0.134362091544195,0.666666666666667,TRUE
399879,-7.31667529319833,2.4156239076051,-3.02889670455872,0.00245448589897812,0,0,2,0,2,0.134362091544195,1,TRUE
838,1.0023090428054,0.33095449431275,3.0285403583558,0.00245738251584281,0,0,3,3,0,0.134362091544195,1,TRUE
8790,0.579606972320131,0.191387939365794,3.02844042441121,0.0024581954062647,0,0,3,2,1,0.134362091544195,0.666666666666667,TRUE
10269,0.290909753502926,0.0961056043714303,3.02698011635839,0.00247010205926868,2.16954504643653e-06,2.86850126640332e-08,3,2,1,0.134362091544195,0.666666666666667,TRUE
114034,-0.672927972485796,0.222311796410943,-3.02695575920717,0.0024703011024852,0,0,3,2,1,0.134362091544195,0.666666666666667,TRUE
10013,-1.8385965975301,0.607747852051514,-3.02526218944868,0.00248417675550859,0,0,3,0,3,0.134779009870119,1,TRUE
55665,-0.424682315619343,0.140441615258555,-3.02390651686466,0.00249533531642805,1.16957008996148e-06,7.42962061198678e-07,3,1,2,0.135046800591326,0.666666666666667,TRUE
210,-1.65356021489684,0.546989136600891,-3.0230220387418,0.00250264016687678,1.21687861276507e-06,4.97937354563131e-07,3,1,2,0.135105216173035,0.666666666666667,TRUE
101928441,-8.73957908067511,2.89585836973293,-3.01795805071818,0.00254484129151114,0,0,2,0,2,0.136726390502132,1,TRUE
167153,155.032830872262,51.3794038469784,3.01741202241254,0.00254943031876493,0,0,2,2,0,0.136726390502132,1,TRUE
2077,-0.583312706888314,0.193331862113701,-3.01715765063732,0.00255157073787502,0,0,3,0,3,0.136726390502132,1,TRUE
388610,-24.412002910686,8.09441492010575,-3.01590703610325,0.00256211799483827,0,0,2,0,2,0.136804480731087,1,TRUE
345557,-16.8354993069299,5.5851317119792,-3.01434239604779,0.00257536977673192,0,0,2,0,2,0.136804480731087,1,TRUE
285671,-19.3483462831217,6.41885379095805,-3.01429926794358,0.00257573593795708,0,0,2,0,2,0.136804480731087,1,TRUE
124491,69.1429729422694,22.9408637218409,3.0139655498865,0.00257857084200664,0,0,2,2,0,0.136804480731087,1,TRUE
2969,-0.975582273087252,0.323762718899822,-3.01326315890347,0.00258454691271521,0,0,3,0,3,0.136804480731087,1,TRUE
8785,-0.919847545674072,0.305839043462342,-3.00761974423103,0.00263302370043418,0,0,3,2,1,0.138905073035593,0.666666666666667,TRUE
55863,0.296905178975256,0.0987421058306514,3.00687509626811,0.0026394819084579,0,0,3,2,1,0.138905073035593,0.666666666666667,TRUE
84824,61.2747052485739,20.381283890593,3.00642028134721,0.00264343356205418,0,0,2,2,0,0.138905073035593,1,TRUE
730092,-0.592213552857831,0.197130910295299,-3.00416384204134,0.00266311869119363,5.80560222608995e-07,5.6688036355349e-07,3,1,2,0.139601453710831,0.666666666666667,TRUE
302,-0.331335365669567,0.110334868640845,-3.00299778076602,0.00267334380849365,0,0,3,0,3,0.139799776703444,1,TRUE
404734,-0.455302531920227,0.151826908412556,-2.99882633902445,0.0027102173717894,4.3344968210798e-07,4.63489845124777e-08,3,1,2,0.141126963060648,0.666666666666667,TRUE
55142,-0.912617426746202,0.304412335561095,-2.99796466875779,0.00271789179985748,0,0,3,1,2,0.141126963060648,0.666666666666667,TRUE
3263,-0.899582697396541,0.300068293855744,-2.99792652478308,0.00271823198596217,0,0,3,1,2,0.141126963060648,0.666666666666667,TRUE
