,meta_log2FC,meta_SE,meta_z,meta_pvalue,meta_padj,n_datasets,n_concordant,frac_concordant,replicated
285343,-0.2108989415686713,0.024937965242510015,-8.456942638173485,2.744788498748811e-17,8.701262508920199e-16,4,4,1.0,True
171568,-0.24344069181340305,0.028823171478743168,-8.44600643593084,3.014370828297926e-17,9.536204009275847e-16,4,4,1.0,True
23401,-0.3339646165209267,0.03956512278334708,-8.44088411780418,3.1494627026652815e-17,9.943118902151686e-16,4,3,0.75,True
11163,0.39137175294511645,0.04637607743933899,8.439087015434627,3.198259372525506e-17,1.0076483166512224e-15,3,3,1.0,True
6916,-0.5341863217917407,0.0633830650396273,-8.427902965212644,3.519146832638621e-17,1.1064802157836155e-15,3,3,1.0,True
10247,-0.35066129490831816,0.04163032143136804,-8.423218530426677,3.662803691151231e-17,1.149298096968371e-15,4,4,1.0,True
7080,-0.6087014143781759,0.07226775875166953,-8.4228627660895,3.673947253624123e-17,1.1504468233089792e-15,3,3,1.0,True
4942,0.26774196184627674,0.03179796577265614,8.42009717730166,3.7617215415716734e-17,1.1755379817411479e-15,4,3,0.75,True
8522,0.33058668952280307,0.03929033032292281,8.413945283884054,3.964457021708477e-17,1.2363798521048243e-15,4,4,1.0,True
84707,-0.4238669465736713,0.05038160672747068,-8.413128800486565,3.992161821783565e-17,1.2424997572858765e-15,4,4,1.0,True
1785,-0.20653728594536414,0.024561659308072744,-8.408930494263512,4.137662063580185e-17,1.2851829136877847e-15,4,3,0.75,True
54677,0.34212759720386443,0.04070560336313265,8.404926323085332,4.2813028657199996e-17,1.3271175717831653e-15,4,3,0.75,True
9936,-0.5760498903863627,0.06857314216750623,-8.400517639679157,4.4451476180511985e-17,1.3751336947190577e-15,3,3,1.0,True
22954,0.2564887199181497,0.030555224503513338,8.394267235335084,4.6880876587804383e-17,1.4473764609186594e-15,4,3,0.75,True
92521,0.21535414789195717,0.025710441334659336,8.376135792023371,5.46938037227511e-17,1.6852048742230424e-15,4,4,1.0,True
112937,0.48738897793877123,0.05821012589606677,8.37292430545497,5.620571094903989e-17,1.7283256116829764e-15,3,3,1.0,True
57213,-0.21025297253486364,0.025135526047204464,-8.364773115947882,6.023071394825236e-17,1.8483976585915767e-15,4,4,1.0,True
9728,-0.334512544376791,0.03999309713743137,-8.364257042341075,6.04949067000345e-17,1.8528071524163953e-15,4,4,1.0,True
8604,0.31451684815146314,0.037611973759508324,8.362146856809213,6.158711355001789e-17,1.8825086895258947e-15,4,3,0.75,True
10559,-0.34606075867058755,0.041411680800284414,-8.356597751719626,6.455294502478015e-17,1.96924906697618e-15,4,4,1.0,True
54103,-0.520253875275152,0.06226496851041831,-8.35548282961232,6.516561337356263e-17,1.984002585383219e-15,3,3,1.0,True
79731,-0.2973342152628162,0.03560042743648376,-8.351984419100104,6.712551858720227e-17,2.0396340875063933e-15,4,4,1.0,True
89932,0.22825536282452874,0.027358037705269844,8.343265159714326,7.226687577886102e-17,2.1915250790926786e-15,4,4,1.0,True
57545,0.5926810282161568,0.07110947546265352,8.334768669857944,7.7649859211132e-17,2.3501310735652647e-15,3,3,1.0,True
7706,-0.4642840962025398,0.05570716454870081,-8.334369554864873,7.791221824681553e-17,2.353438812465204e-15,3,3,1.0,True
149297,0.4037056282767061,0.04844154064016017,8.33387260069958,7.82401142439611e-17,2.3587093264723566e-15,3,3,1.0,True
9913,0.15002319132594272,0.018006678485623,8.331530517731249,7.980385948042009e-17,2.401143521548843e-15,4,3,0.75,True
7188,0.3962774121152724,0.0475919100241803,8.326570879671218,8.321772459289195e-17,2.4989697570619413e-15,4,3,0.75,True
6899,0.6221893236037185,0.0747927603084224,8.318844244255736,8.882518416350106e-17,2.6621582972979117e-15,3,3,1.0,True
2277,-1.2900508072777028,0.15514944505044695,-8.314891534792418,9.183622243022224e-17,2.7470465367016867e-15,3,3,1.0,True
10682,-0.3347635161524684,0.040266324693842837,-8.313734086678574,9.27368240862729e-17,2.7685993598571765e-15,4,4,1.0,True
199221,0.7210341435859615,0.08678110898506607,8.308653254362564,9.679430874863912e-17,2.8841327461440432e-15,3,3,1.0,True
54480,0.27646869479132696,0.033279773451212545,8.307409159399006,9.781421069386293e-17,2.9088848924915718e-15,3,3,1.0,True
51107,-0.18078541395820732,0.021770110454818192,-8.304294750061576,1.0041408652718576e-16,2.9804374138136704e-15,4,4,1.0,True
151525,-0.21748438388971128,0.026193803337449046,-8.302894432240613,1.0160515198916026e-16,3.0099792135517127e-15,4,4,1.0,True
23534,-0.16591772822865572,0.02000904508634816,-8.292136257010018,1.1123240295932792e-16,3.276241753830779e-15,4,4,1.0,True
84069,0.25869011744195025,0.031196310675420603,8.29233046604356,1.1105088526121402e-16,3.276241753830779e-15,4,4,1.0,True
23787,-0.16751942314701518,0.020201366437375898,-8.292479801617592,1.1091150727025927e-16,3.276241753830779e-15,4,3,0.75,True
347902,-0.31537967007826173,0.03806847885306713,-8.284535646815108,1.1857079750955624e-16,3.4857093914138187e-15,4,4,1.0,True
57477,-0.4922098804125754,0.05946165249520252,-8.27776995353918,1.2550338288560764e-16,3.6824704424927815e-15,3,3,1.0,True
57224,-0.3460935244580866,0.041814268939051956,-8.276923960156973,1.2639788053108345e-16,3.701652215553158e-15,3,3,1.0,True
144448,1.7080580237768226,0.20640683477680052,8.275200894504502,1.2823922096199944e-16,3.74843730473525e-15,3,3,1.0,True
25801,-0.4619095775462333,0.055890732837420215,-8.264511021708657,1.4026850404502408e-16,4.0922737185811105e-15,4,3,0.75,True
23731,-0.45075767397781663,0.05459050595592993,-8.257070823664948,1.4929084890189702e-16,4.339029871203529e-15,3,3,1.0,True
55111,-0.278857649081334,0.033771795836125475,-8.25711639483032,1.4923388243524897e-16,4.339029871203529e-15,3,3,1.0,True
4037,0.27245220485271776,0.03300872657407137,8.253944733109797,1.5325024394388175e-16,4.445702831390909e-15,4,4,1.0,True
222166,-0.3866368220461344,0.046874963256033436,-8.248258669224004,1.6071919086463768e-16,4.6535923908546214e-15,4,4,1.0,True
92312,0.987600743380508,0.11977648358579021,8.24536431371469,1.6465777384332612e-16,4.7586715654908626e-15,3,3,1.0,True
5325,-0.2797169907121294,0.034019547886754285,-8.222243036364363,1.9973191792878093e-16,5.761497632560989e-15,3,3,1.0,True
6441,-0.9097249943678717,0.11065609060230672,-8.221192249032045,2.0148997160525907e-16,5.801326429645801e-15,3,3,1.0,True
11011,-0.16511579814364966,0.02008507939145394,-8.22081879416943,2.0211845944741287e-16,5.808544512156958e-15,3,2,0.6666666666666666,True
92196,1.3059529883185421,0.15898835527329042,8.21414238843905,2.1368590507645827e-16,6.129516400280869e-15,3,3,1.0,True
80739,-0.535773871217925,0.0652856618658104,-8.206608555476798,2.275238345704907e-16,6.5142997328143285e-15,4,3,0.75,True
5601,-0.1630580839071951,0.01987702722822015,-8.203343590317948,2.337917724461048e-16,6.6813169170239055e-15,4,4,1.0,True
51164,-0.16633256879552713,0.020278762120960143,-8.20230385875505,2.358233082636109e-16,6.726870806220812e-15,4,4,1.0,True
6036,-0.9481970747421372,0.11561153043853899,-8.201578779775902,2.372503321801426e-16,6.754111890273462e-15,3,2,0.6666666666666666,True
80223,-0.4563872233764404,0.055647660889554265,-8.20137299719115,2.376568801715735e-16,6.754111890273462e-15,4,3,0.75,True
5662,0.19402250061035953,0.02365884019261761,8.200845816224811,2.38701524695849e-16,6.7712840261968234e-15,4,4,1.0,True
92259,-0.2503852589932122,0.03056409340437669,-8.192137606717225,2.566269867635393e-16,7.266371862779774e-15,3,3,1.0,True
1855,-0.2104700166573983,0.0257068237204543,-8.187320959840417,2.671051569325629e-16,7.549157698231901e-15,3,3,1.0,True
2178,-0.1766135785435632,0.021574654626945265,-8.186160177182392,2.6969273586568067e-16,7.608304245752001e-15,4,4,1.0,True
105,-0.6806034073696707,0.08314912949766826,-8.185334127746422,2.7154917097257433e-16,7.646645611178262e-15,3,3,1.0,True
103910,-0.25198878857167845,0.030832165354591115,-8.17291895245222,3.0101620899050195e-16,8.460921779212006e-15,3,3,1.0,True
84079,-0.20468071311205507,0.025073945181176404,-8.163083696366764,3.265780478272551e-16,9.162659644788408e-15,4,4,1.0,True
57452,0.6425245034737133,0.07874147129278407,8.15992504235306,3.35232566057589e-16,9.388343721558163e-15,3,3,1.0,True
22837,-0.32474759356506827,0.039804777273666575,-8.15850799345911,3.391882752515072e-16,9.481854058167132e-15,3,3,1.0,True
54492,0.512890522649504,0.06288006549402368,8.156647398820708,3.444520778717982e-16,9.611525766386384e-15,3,3,1.0,True
116984,-0.5317526760423585,0.06522326036128684,-8.152807343528314,3.555718278264534e-16,9.903834878318336e-15,3,3,1.0,True
3384,-0.3498782122776312,0.042929018491499,-8.150156341145225,3.6345408195522037e-16,1.0105075063402373e-14,4,4,1.0,True
170082,-0.3374836837999604,0.041436398756950134,-8.144619077046464,3.804777712119755e-16,1.055928832560311e-14,4,4,1.0,True
5590,-0.2226312142126171,0.027343882148384468,-8.141902199712728,3.8911551487976524e-16,1.0779551425723226e-14,4,4,1.0,True
23062,-0.22333660855047918,0.02744568100072225,-8.137404517111523,4.03841651729954e-16,1.1167383804582809e-14,4,4,1.0,True
112869,-0.25132142825651577,0.0308874994144916,-8.136671243079082,4.0629402926328187e-16,1.1215028186576228e-14,4,4,1.0,True
8479,-0.18969362771449347,0.02331654122125174,-8.135581770661517,4.099648106716877e-16,1.1296073412324729e-14,4,4,1.0,True
145407,0.29306931800486585,0.03603042546874013,8.133939974123585,4.155583723098993e-16,1.1429713728559394e-14,4,4,1.0,True
57678,-0.7623887381758963,0.09375515826259107,-8.13169912252278,4.23314457658438e-16,1.1622249618747293e-14,3,3,1.0,True
4753,1.0323586703204508,0.12697187332735368,8.130609112609262,4.2713862752427347e-16,1.1706339390705356e-14,3,3,1.0,True
11060,-0.18711484418563165,0.02302784729355534,-8.125589934670025,4.451917483602437e-16,1.2179400589036915e-14,3,3,1.0,True
9437,-0.4560492467787468,0.05613609657329189,-8.123992842703696,4.510923767464375e-16,1.2318908157151825e-14,4,4,1.0,True
56122,0.3048528844606536,0.03754385663582983,8.11991392939953,4.665144109870271e-16,1.2717480618662307e-14,4,4,1.0,True
117854,0.4390792427445698,0.05408800492537313,8.117867230458598,4.744474204795741e-16,1.2910847946678675e-14,3,3,1.0,True
9060,-0.35736837852337816,0.04402897867390519,-8.116662918079017,4.79177308772172e-16,1.301652141761863e-14,4,3,0.75,True
241,-0.6276902332677188,0.0773533747771085,-8.114581103622045,4.874633829215632e-16,1.3218253108322814e-14,3,3,1.0,True
6274,-0.7905840121698519,0.09743421341463471,-8.11402878376504,4.896853337407733e-16,1.3255126771592234e-14,3,2,0.6666666666666666,True
53905,-0.7872912945753703,0.09704170543060386,-8.112916926613325,4.941885831290607e-16,1.335351399931337e-14,3,3,1.0,True
6812,-0.18103895669943762,0.022321899425388782,-8.110374177814146,5.046411900854897e-16,1.3612032100990183e-14,4,4,1.0,True
55281,-0.4477167145561812,0.055227926317368815,-8.106708768737118,5.200931959234061e-16,1.4004260748375426e-14,3,3,1.0,True
9750,-0.6129777079839471,0.07565277032669308,-8.102515021418403,5.383449308698333e-16,1.447037292329316e-14,3,3,1.0,True
29117,-0.15852480843259154,0.019573123990309953,-8.099106126905049,5.536447101445984e-16,1.4855649944979407e-14,3,3,1.0,True
23596,-0.49664249595075033,0.06132391018157619,-8.098676266406098,5.556041755583655e-16,1.488225470245622e-14,3,3,1.0,True
6876,0.4186292034961922,0.051702664852390924,8.0968593145317,5.639622881351189e-16,1.5079861182743397e-14,4,4,1.0,True
51283,-0.2244109525599641,0.027725081979794158,-8.09414928776453,5.766593213150349e-16,1.5392599071560176e-14,4,4,1.0,True
140606,0.45037496380086095,0.05566179736487649,8.091275976026152,5.904290641429301e-16,1.5732836847829375e-14,3,3,1.0,True
5810,-0.22098007924602675,0.02739158755761834,-8.067443290068313,7.178553039499528e-16,1.9095199477907482e-14,4,4,1.0,True
10973,0.260867556085142,0.032354637970854784,8.06275614396096,7.45932306790855e-16,1.9807787939394468e-14,4,3,0.75,True
90390,-0.20465585033584105,0.02540551270286324,-8.055568597628657,7.911018702767444e-16,2.0971019406043006e-14,4,4,1.0,True
57562,0.7325501504837004,0.09094918025162624,8.054499759722704,7.980451362309721e-16,2.1118664319365226e-14,3,3,1.0,True
23304,-0.18372112237531246,0.02282116744308829,-8.050469934698935,8.247673471685861e-16,2.1788312650716513e-14,4,4,1.0,True
4586,1.9558872266926624,0.2429672663875187,8.050003013875687,8.279199751878985e-16,2.1834081678411563e-14,3,3,1.0,True
958,-0.25829800916514195,0.03208770626764692,-8.049749864033632,8.296341917598988e-16,2.1841824825870622e-14,4,4,1.0,True
9028,0.24881805300448565,0.030921177497975575,8.046849219140373,8.495273871620478e-16,2.2327322354899977e-14,4,4,1.0,True
51763,-0.22504751073595294,0.027974303731269155,-8.044793997299708,8.63906222793208e-16,2.266648152806412e-14,4,4,1.0,True
79770,0.2189443314804888,0.027219273810078173,8.043724201026361,8.714853957470916e-16,2.2826384939713003e-14,4,3,0.75,True
6508,0.25344429055408757,0.0315091712930075,8.043508608883402,8.730207111702363e-16,2.2827709922180924e-14,4,4,1.0,True
64777,-0.16906647376417624,0.02102797474148594,-8.040074036736701,8.978420782473751e-16,2.3436879377000668e-14,4,3,0.75,True
81848,-0.6353320918402307,0.07905063642389147,-8.037026905557136,9.204446426054192e-16,2.3986163356031052e-14,3,3,1.0,True
4151,1.3539298686834575,0.1685124786047779,8.034597080842351,9.388691666832536e-16,2.4424895833764847e-14,3,3,1.0,True
3575,-0.6260292062138082,0.07795982579173433,-8.030151425507453,9.735243244441934e-16,2.5283676500556543e-14,4,4,1.0,True
3992,-0.3470271661457222,0.043221592497866126,-8.029023136129357,9.825183013448764e-16,2.5474230831665217e-14,4,3,0.75,True
4140,-0.2101087230316288,0.026170913185416957,-8.02832983102425,9.88085423015738e-16,2.5575443398765947e-14,3,3,1.0,True
10578,-0.686907460721149,0.0856290162812723,-8.021900642473932,1.0412134862821498e-15,2.6905306473257235e-14,4,4,1.0,True
6721,-0.31432442344854594,0.03919786907261534,-8.018916101440352,1.0668233939935027e-15,2.7520821615184736e-14,3,3,1.0,True
57662,-0.4562239797895689,0.05700966998169192,-8.002571843269408,1.2184703612398888e-15,3.1380204026906685e-14,3,3,1.0,True
728763,1.2938693391417027,0.16174782232115223,7.999299901378021,1.2512861378411602e-15,3.217144543362515e-14,3,3,1.0,True
283383,-0.34100761297491383,0.04263645425348244,-7.998029361155452,1.2642622938305626e-15,3.24508059560015e-14,4,4,1.0,True
29899,0.28269509522918,0.03537367623037142,7.991679840911229,1.3311235684129635e-15,3.411004144058219e-14,3,3,1.0,True
6390,-0.19477544333648592,0.02437941253222137,-7.989341132771694,1.3566182316351999e-15,3.470549968617504e-14,4,4,1.0,True
6272,-0.3204439297933873,0.04011056332821645,-7.989015940047036,1.360201091055394e-15,3.473935510793469e-14,4,3,0.75,True
2651,-0.34193175269081555,0.042806800478956734,-7.987790464716109,1.3737868880027315e-15,3.502814826375124e-14,4,4,1.0,True
6256,-0.22030324460596343,0.0275810542788885,-7.98748453842068,1.3771992263488389e-15,3.50570167303202e-14,4,3,0.75,True
57820,-0.2611344548665894,0.032694179818827857,-7.987184762353569,1.3805510626415985e-15,3.508425221175963e-14,4,4,1.0,True
9881,0.3267646192269411,0.04096794330887314,7.976105042992676,1.5102342480977192e-15,3.8316586740103026e-14,3,3,1.0,True
5138,0.6116154090986778,0.07670402373340371,7.973706975587598,1.539843896815184e-15,3.9003459495112776e-14,3,3,1.0,True
375033,-0.46541945190177786,0.058383058980946805,-7.9718236766879,1.563497744357705e-15,3.947254157553319e-14,3,3,1.0,True
55365,0.46813846020424904,0.058723932942481155,7.971851283577697,1.5631484363727748e-15,3.947254157553319e-14,4,4,1.0,True
54768,1.2060425857337955,0.1513643619609587,7.967810719176216,1.615099846473357e-15,4.070845924512765e-14,3,3,1.0,True
5004,-1.0552080672904522,0.13268257539730227,-7.952875983381816,1.8223074505639538e-15,4.5855936256007836e-14,3,3,1.0,True
55536,-0.34868941115912755,0.04388889660762731,-7.944820629154981,1.9447198242196803e-15,4.8856319113362063e-14,4,4,1.0,True
113402,-0.23088521252137773,0.02908626090088277,-7.937947517838924,2.0555427418353553e-15,5.155623108600096e-14,4,4,1.0,True
9341,-0.22178096764935384,0.027969222848178054,-7.92946478539002,2.2009235735067743e-15,5.51127034896851e-14,4,3,0.75,True
84446,0.21558488126547623,0.027200229090251386,7.925847997461987,2.265946319106978e-15,5.6648657977674446e-14,4,4,1.0,True
51562,-0.3773622871795023,0.04762126666760805,-7.924238761086627,2.2954818860153985e-15,5.729388635955642e-14,4,4,1.0,True
64761,-0.26694766254801405,0.03370543233750691,-7.9200189416042175,2.37474401488497e-15,5.917615758323567e-14,4,4,1.0,True
6296,-0.3180525914056391,0.04016370432259897,-7.918905807367971,2.396097730345394e-15,5.961165469912692e-14,4,4,1.0,True
9162,0.4296200018156538,0.054261615451026986,7.917567478310721,2.422021900508701e-15,6.01592677226515e-14,3,3,1.0,True
1056,0.4436219821792027,0.056047031431688744,7.915173575604947,2.4690837918766634e-15,6.122929564532854e-14,3,3,1.0,True
55504,0.23552000058519432,0.029768247143536784,7.911785986241044,2.5372229428698224e-15,6.281771778844367e-14,4,4,1.0,True
5551,-0.526246948805566,0.06652953981312854,-7.909974280352976,2.5744207608691784e-15,6.363620449897688e-14,4,4,1.0,True
152006,-0.21690107013363036,0.02742339984425979,-7.909342800871994,2.5875120508272975e-15,6.385713929609904e-14,4,3,0.75,True
11259,0.5727633046563064,0.07243272910788592,7.907520698318522,2.625654898854051e-15,6.469462190686062e-14,3,3,1.0,True
56975,0.5690333815889062,0.07198986538782545,7.904354015990952,2.6932660175996943e-15,6.625434403295248e-14,3,3,1.0,True
89853,-0.3249748569472423,0.041122076445058116,-7.902685978939579,2.7295662995915726e-15,6.704006686297194e-14,4,3,0.75,True
79778,0.22089407783176562,0.02795684506379545,7.9012519949122195,2.7611578589162373e-15,6.770781831074506e-14,4,4,1.0,True
27013,-0.19121793061496484,0.024205758108677967,-7.899687741918383,2.796029977759824e-15,6.845375940773455e-14,4,3,0.75,True
144363,-0.2999511291533546,0.0380448164587335,-7.884152351706204,3.1667773428137476e-15,7.740731581202126e-14,4,4,1.0,True
26579,0.5131162278447188,0.06508905333960746,7.883295293411211,3.1885833811251614e-15,7.781661822984025e-14,3,3,1.0,True
7227,0.30678050808391066,0.038923629888099005,7.88160068744538,3.2321351117543748e-15,7.875448073411017e-14,4,4,1.0,True
4259,-0.1903461992271658,0.024157848458188042,-7.879269528352804,3.293004825570821e-15,8.011067910308762e-14,4,4,1.0,True
114876,-0.20559881726173876,0.02610264850460873,-7.876550045311987,3.365441618304217e-15,8.174354641615692e-14,4,3,0.75,True
9367,-0.1590917640023144,0.020213750530717358,-7.870472318363397,3.533048377739201e-15,8.567920947593095e-14,4,4,1.0,True
28964,-0.20007272649878557,0.025469915865422063,-7.855256670494312,3.9895430576183035e-15,9.659720395414397e-14,4,4,1.0,True
49855,-0.22130190639622474,0.028183036244878543,-7.852308902183667,4.084469600918466e-15,9.87401259655997e-14,4,4,1.0,True
89849,-0.40146190397710785,0.05118260910915647,-7.843717054769821,4.374020565892508e-15,1.0557388728508211e-13,3,3,1.0,True
5537,-0.17770913286579304,0.022673721559797164,-7.837669365265982,4.589856487098616e-15,1.1043668777643383e-13,4,4,1.0,True
28973,-0.2618764698059517,0.03341189509687701,-7.8378215017929085,4.584300470555944e-15,1.1043668777643383e-13,4,4,1.0,True
64400,-0.22693898921405034,0.028956967334705222,-7.837111759354083,4.610276952313505e-15,1.1075470022159398e-13,4,4,1.0,True
253635,-0.22829610951321477,0.02915448053056104,-7.830566875438048,4.856751128154519e-15,1.1649383556220864e-13,4,4,1.0,True
340152,0.5645462577296594,0.07217876965274797,7.821500150884965,5.219750893037557e-15,1.2500571648045552e-13,3,3,1.0,True
23250,-0.44139833685334734,0.05645880161560388,-7.818060678272619,5.3643333488956945e-15,1.2826846849031307e-13,3,3,1.0,True
7098,-0.3353623902716146,0.04290805822255543,-7.815837028377224,5.459897970098197e-15,1.3035082498487545e-13,4,4,1.0,True
23301,-0.227072998828834,0.029053819234982726,-7.815598940445772,5.470228939939197e-15,1.3039499217296922e-13,4,4,1.0,True
114827,1.1243206236418317,0.14387590974974207,7.8145161729818176,5.517455001870289e-15,1.3131713723491593e-13,3,3,1.0,True
7879,-0.1955144052853314,0.025022049720733432,-7.8136846288546415,5.553995943573182e-15,1.3198251566064555e-13,3,3,1.0,True
64174,-0.5509295980460481,0.07051297105283191,-7.813166709898858,5.576875387515675e-15,1.323216961158233e-13,3,3,1.0,True
10449,-0.25240788563217925,0.032307558626415496,-7.812657358324935,5.59946684119635e-15,1.3265300875715545e-13,4,4,1.0,True
8493,-0.241849774673877,0.030962429909100326,-7.811072173078822,5.67035313114301e-15,1.33919630401419e-13,4,4,1.0,True
79828,0.2237324806752769,0.028642721951104223,7.811145918925197,5.667035861042127e-15,1.33919630401419e-13,4,3,0.75,True
10326,-0.5814236547290914,0.07454299465932762,-7.799842995123586,6.1984244668378166e-15,1.4600440056011255e-13,3,3,1.0,True
939,0.582601351234359,0.07469449280011645,7.799789909457029,6.201032427040877e-15,1.4600440056011255e-13,4,3,0.75,True
10776,-0.23490553997635838,0.030125073934161545,-7.79767513566092,6.305808932770463e-15,1.4824436137820468e-13,4,4,1.0,True
1643,0.21129900571146776,0.027107361840284193,7.794893761939488,6.446269060315477e-15,1.5131509435473353e-13,4,4,1.0,True
3485,0.346293490550543,0.04443864489306302,7.7926203956907845,6.563358123321673e-15,1.5359456795444553e-13,4,4,1.0,True
27131,-0.12637195683272187,0.016216821038416145,-7.792646692798695,6.5619918047412895e-15,1.5359456795444553e-13,4,4,1.0,True
89894,-0.29423648706002903,0.03776214207652296,-7.791837826990178,6.604146442272546e-15,1.5431421208197628e-13,4,4,1.0,True
1595,-0.645207035955943,0.08281585776558717,-7.790863409061358,6.655283027544621e-15,1.5527310553641662e-13,3,3,1.0,True
55020,-0.20582730115870188,0.026434483468270903,-7.7863182537973445,6.8990041706952384e-15,1.6071543806733224e-13,4,3,0.75,True
57616,0.320912453419807,0.04122079700966709,7.785207388021797,6.959894626617265e-15,1.6188862312290537e-13,4,4,1.0,True
26471,-0.3018856850587027,0.03878172128147671,-7.784226049886347,7.014125048607591e-15,1.6290358402166422e-13,4,3,0.75,True
5082,-0.19329267858941368,0.024834245278715684,-7.783311971838989,7.065012572803707e-15,1.638379612471448e-13,4,4,1.0,True
10231,0.29317783949113446,0.037670087210538654,7.782775703506056,7.09503604386669e-15,1.6428641441935296e-13,4,4,1.0,True
5795,-0.32955130622492135,0.04235293040385928,-7.781074487230569,7.191113680617978e-15,1.6626071103684424e-13,3,2,0.6666666666666666,True
90809,-0.13605154068240638,0.01748707234181902,-7.780121110212905,7.245515162946558e-15,1.6726696040586088e-13,4,4,1.0,True
7049,-0.47382681652102127,0.06091022379594054,-7.779101552941596,7.304141255942702e-15,1.6836757392821445e-13,4,4,1.0,True
5163,0.4541512479450139,0.058385554178935116,7.778486550854163,7.339730302594887e-15,1.6893466078203052e-13,4,3,0.75,True
23308,0.6272934728575355,0.08064686885908076,7.778274367398491,7.35204852729687e-15,1.6896524081792136e-13,3,3,1.0,True
7739,-0.3141288286926623,0.04040079839348082,-7.7753123993547355,7.526143861667058e-15,1.7270815204944927e-13,4,3,0.75,True
26136,-0.3338589119992714,0.04295226603680655,-7.772789256640893,7.677641934340581e-15,1.7592212330921972e-13,4,4,1.0,True
24139,0.23883140122218594,0.030730407062411605,7.771826801289477,7.736218439752529e-15,1.770005334988023e-13,3,3,1.0,True
5782,-0.37526806776602095,0.04829012059155621,-7.771114736699137,7.779838654570062e-15,1.7773405544430118e-13,3,3,1.0,True
4671,-0.398715046073115,0.0513453562430312,-7.765357478208756,8.141526775545331e-15,1.857210299317648e-13,3,3,1.0,True
3820,-0.5301386099249706,0.06827731570488342,-7.764491097107577,8.19736908989129e-15,1.8663381320169676e-13,4,3,0.75,True
22908,-0.272246199126566,0.03506357009385247,-7.764360514284815,8.205818388575416e-15,1.8663381320169676e-13,4,4,1.0,True
394,-0.26549029666413687,0.03421037540917436,-7.760519827354454,8.458197911395828e-15,1.9180647918541425e-13,4,4,1.0,True
4848,-0.14780490737795646,0.019048954254913555,-7.759213729007256,8.545752929651483e-15,1.9336684598100525e-13,4,4,1.0,True
54516,-0.2993553118748429,0.03858109721570171,-7.759118674131732,8.552159692168037e-15,1.9336684598100525e-13,4,3,0.75,True
10276,0.2868933537330122,0.036992959752743276,7.755350089600148,8.810009404982072e-15,1.9890439735917675e-13,4,4,1.0,True
221424,1.1250170554769532,0.14507356204129285,7.7548041121147575,8.847994650826153e-15,1.9946908761943123e-13,3,3,1.0,True
201931,-0.2376265133619494,0.030673558881026873,-7.746949556249023,9.412632627481783e-15,2.1188759392025243e-13,4,4,1.0,True
5738,0.23969949940344396,0.03095657395530677,7.743088745851127,9.703026435489137e-15,2.1810530913106067e-13,4,4,1.0,True
659,-0.37454938756257805,0.048375631360114066,-7.74252194817649,9.746394166380695e-15,2.1876030701912872e-13,4,4,1.0,True
100499483,0.831602834875561,0.10746521719420525,7.738344150672807,1.0071991089964537e-14,2.2573886735889906e-13,3,3,1.0,True
55303,-0.40587700531651427,0.05250251987124157,-7.730619526679799,1.0702444825293466e-14,2.3917164126291717e-13,4,4,1.0,True
5396,0.49950850413763415,0.06461308001008306,7.730764483904565,1.0690263926261897e-14,2.3917164126291717e-13,3,3,1.0,True
80177,-0.37983053593563615,0.049162085060629634,-7.726086789590115,1.1090303106870624e-14,2.474795504617356e-13,4,4,1.0,True
23032,-0.19447312701266242,0.02517370028703678,-7.725249955121081,1.1163407017317504e-14,2.4874983027718353e-13,4,4,1.0,True
203259,-0.22596539767879137,0.029265678436597335,-7.7211740766008345,1.1526300744309397e-14,2.56464361713107e-13,3,3,1.0,True
9927,-0.1721911587487512,0.022309158795994603,-7.718406611533308,1.1779291772395254e-14,2.6171475578118067e-13,4,4,1.0,True
115361,-0.5728839440541068,0.07425964631089362,-7.714606418345772,1.2135614114507024e-14,2.690122583643848e-13,4,4,1.0,True
23185,-0.18638074546187924,0.024159696849912687,-7.714531627599989,1.2142732182431417e-14,2.690122583643848e-13,4,3,0.75,True
10863,0.5622162961367224,0.07288100930866616,7.7141672634584415,1.2177468652982151e-14,2.693936410641735e-13,4,3,0.75,True
9683,-0.2839432146896438,0.03685925301368795,-7.7034446298789465,1.3244651021458217e-14,2.9258119174557485e-13,3,3,1.0,True
83719,-0.26440099252399996,0.0343521725704539,-7.696776440608874,1.3954172137794067e-14,3.078126206866338e-13,4,3,0.75,True
84991,-0.2257355980696055,0.02933158366366082,-7.695990801521962,1.4040191150488502e-14,3.0926638816441363e-13,4,4,1.0,True
286207,1.4389666449759306,0.18720875363240977,7.686428209448938,1.5129952065943007e-14,3.3231859001981957e-13,3,3,1.0,True
2531,-0.20357570990952803,0.026491941820316493,-7.684438962243499,1.5366891887954075e-14,3.370413163727445e-13,4,4,1.0,True
57187,-0.17258117196129028,0.022473390980452018,-7.67935609323071,1.5989021558717895e-14,3.50186903796706e-13,4,4,1.0,True
6748,0.36157885684451174,0.04709175087127202,7.678178240450395,1.613668695743335e-14,3.5291829583291293e-13,4,3,0.75,True
9848,-0.3517434159455825,0.04581438240187802,-7.677576287291911,1.621267003342119e-14,3.5407642296001534e-13,3,3,1.0,True
207,-0.15733185368352062,0.02050172984481326,-7.674077010790582,1.66613964803536e-14,3.633602423906902e-13,4,3,0.75,True
64078,0.4640116805781134,0.060540985908323366,7.664422268919799,1.7963796161167642e-14,3.912087336798194e-13,4,4,1.0,True
