entrez,log2FoldChange,pvalue,padj
389,0.180937362832573,0.2874791518735009,0.5386275911205938
390,-0.3775808772302991,0.17377595773561527,0.40989199388406006
391,0.3123815419000717,0.0930519770307747,0.2876667982779312
392,-1.376727804924407,1.8120644345014786e-05,0.002656462618026082
393,0.5909036300055304,0.07306316375964343,0.25004860667426426
394,0.07923099271070733,0.7101403293563141,0.8559789035603912
395,-0.23731291849160563,0.2585351777318047,0.508782068833154
396,-1.3229207445378268,0.002082686786455909,0.03217069940944276
397,0.40814375750004395,0.027947302770607065,0.14332560359894989
398,-0.5088791717981307,0.06716679283128626,0.23904769919494517
399,1.8774306762435709,0.0027843178541091516,0.03799323621746126
400,0.49722339429993134,3.5943003493252255e-05,0.0037426072282249535
401,-0.04055319511166111,0.8887785972136556,0.9503762124438428
402,-0.17467111745448882,0.29205554124327426,0.5429038619820271
403,0.6342169255370438,0.044045354256885785,0.18812267933937485
405,-1.378099241163846,0.002654410355616326,0.037083527244011656
406,-1.2531281485744072,0.045105554415460866,0.19036144367844246
407,-0.7096447051480022,0.06848715645337183,0.24147140937507666
408,0.19180513109109754,0.4769161089393746,0.7037362860404003
409,-0.23574925236631472,0.3453497893613572,0.5933710661068026
410,0.2979824617914213,0.26829760015975135,0.5192804155615165
411,-0.1324183968786139,0.43485699967343233,0.6697020197472592
412,-0.36421923671216616,0.5289903746323033,0.7412566242775774
414,-0.6602124473317028,0.32468799253871905,0.5753497047904792
415,-0.2470382405539775,0.06527518555279604,0.23524290118879326
416,-0.23499925052661386,0.5376886981045701,0.7480741211231628
417,-0.2764066287595206,0.1941931470805183,0.4368708628364653
419,0.40578807627845404,0.13194089251403326,0.3500463040707469
420,-0.2849702720439513,0.23200216059085602,0.479742403901823
421,-0.9498778638079113,0.048801053345830236,0.19927320353768282
427,-0.38000321054062924,0.5179500648424575,0.7340431838197182
429,0.35753280619778405,0.46776219198992,0.696699649391637
430,0.31897553555328306,0.33289939215434416,0.5820319462828757
432,1.045235835197813,0.022815084593488827,0.12671698155451433
433,-0.4903282250942249,0.2910255251212312,0.542308226816892
434,-0.08592370092910517,0.8644241190450546,0.9385549210486259
435,0.0917082813978034,0.3608099289601215,0.6072142162565417
438,-0.5912358598417757,0.23249766024096646,0.47987816372201375
439,-0.19049984585961788,0.07320796718477181,0.25023428238790346
440,-0.10486467149264556,0.6748666673117663,0.8364597039978456
443,-0.1488127419064842,0.69374836781595,0.8475738255973724
444,-1.993061407879348,0.0073204135204542236,0.06499720178852061
445,-0.09172547608056725,0.7895865339887003,0.8985881888084887
460,-0.9030663135330057,0.02928882390696559,0.1477235996194917
462,-0.35602520426598305,0.05989756941588657,0.22420586919102983
463,-0.28727620909725005,0.22013547940823128,0.4659661104309959
466,-0.16787166478781756,0.41742051548847736,0.6559568532278853
467,-0.9313737676435192,0.06773020484437424,0.2401075685242369
468,-0.30935175833428374,0.01651082875360025,0.1042912974982469
471,0.27777182662658895,0.045340983663346934,0.19089629757493662
472,0.9188745201786181,6.564296453730824e-05,0.005009322530085067
473,-1.0747634813541067,0.0008634981922043064,0.019991193960247306
474,0.08062382328076234,0.8045359415614443,0.9073116818762191
475,0.30231657825552816,0.06894367179583678,0.2422120387992468
476,-0.004559672511826207,0.9714982831969929,0.9885025786532877
477,-1.4101738522699723,0.03136025486955012,0.15378533434379077
479,0.029935414664066684,0.8795336864942296,0.9462460957971667
481,-0.608653150561044,0.08163194624462665,0.26667712332048316
482,-0.7412856178611777,0.004857704954631469,0.052049023029090244
483,-0.290909233453565,0.06543384533613175,0.23560458061253783
486,0.30843609668954386,0.20602590239487675,0.4505274958846947
487,-0.25244343135094205,0.3838984715007806,0.6280059531814691
488,-1.5964753221236236,0.0003615839151730564,0.0120436089414069
489,1.6210607491333153,1.4242269334947142e-05,0.002350818426597238
490,-0.2272464030366681,0.3076245875304272,0.5582083618844064
491,-0.5432722891093755,0.010457719135467594,0.07947795207899878
492,-0.6499593060945719,0.16025724154463894,0.39155834576087606
493,-0.7886764249147546,0.009389500680183956,0.07467032250411816
495,-0.011381999863401049,0.9756309075821528,0.9903672889400263
496,0.12913075799388984,0.5622984243617543,0.7643320801593955
498,0.05785263302952082,0.3872012859363392,0.6306561109947699
501,-0.7191626540131155,0.05524074650880564,0.21403748121295704
506,-0.0038699077989612363,0.9617001682302528,0.9851314691617121
509,0.18564317240917294,0.6400289420200247,0.8149579951446978
513,-0.29426267381261617,0.04694362322703554,0.19468546579111348
514,0.049229021398200956,0.7171461140982109,0.8609121917670856
515,0.21346300496750992,0.04207345207397369,0.18298716365663437
516,0.020707245660545937,0.8727160552398843,0.9425519512849139
517,-0.31256526407014107,0.4467011598256373,0.6798143658239773
518,-0.22814984240707048,0.02320375216458062,0.12795080660315514
520,0.509969405958203,0.004297110416994402,0.04835985425347791
521,-0.3536516772902871,0.022882220645720073,0.12699489978794032
522,-0.2902070058246533,0.033585360389429435,0.1611157342427677
523,0.1346560768356877,0.3088152388493962,0.5594346414651565
525,-0.4047112845834966,0.21657931403888922,0.46160084693721365
526,0.0528356327468984,0.7182471076545631,0.8611838188868224
527,0.07030728261259078,0.5303288042380977,0.7426669648590706
528,0.47342862062328805,0.004209098054542464,0.04788903291591039
529,0.4401100166709693,0.021410412002794935,0.12173723160456226
533,0.2704461916620229,0.047429990372378106,0.1958081924092836
534,0.054477742467695656,0.8068123254165158,0.9086323181672001
535,-0.37127825302927064,0.2113103973469029,0.45639522962886864
537,0.4705831103623659,0.02067017724727549,0.11926296209244944
538,-0.3945359069013161,0.17737937901563364,0.41431286190831906
539,0.2595907587324646,0.04026630496041613,0.17912838359611752
540,0.17168073803839334,0.3704342063884485,0.6155395541352571
545,0.26646692753252665,0.2450167108047178,0.4933321918190591
546,-0.7596499689316172,0.004131834892410731,0.047532099590907755
547,0.24349671448746157,0.6377254631106591,0.8134505758128414
549,0.03730569647785131,0.8616522840083228,0.9373723499759536
550,-0.010746718190748794,0.9108829646463293,0.9606124578698684
