probe,log2FoldChange,pvalue,padj
207537_at,-1.0510504689032532,0.036980145005463635,0.16992006907982865
207538_at,-0.30561254890883305,0.4793607629578276,0.7057901454335993
207539_s_at,1.5907310082241082,0.0016210390420062395,0.028346859425498687
207540_s_at,0.7245831309112791,0.03295693230232534,0.15916326885407792
207541_s_at,0.06993808913747479,0.5335540521976764,0.7446298091796271
207542_s_at,-0.3503920730094343,0.24054083461912137,0.48780227683089566
207543_s_at,0.3108076536731623,0.03630665425081868,0.1683006400397322
207544_s_at,-0.4391722641148226,0.28492889538504557,0.5363185854506279
207545_s_at,-0.2335392684942823,0.34632409780595214,0.5939916772944913
207546_at,0.12913075799388984,0.5622984243617545,0.7643320801593958
207547_s_at,-0.5330089727089007,0.1123591839818346,0.32042284347321326
207548_at,0.9714244166368777,0.031939883380808116,0.15563446782736656
207549_x_at,0.14177755004629944,0.334006657470546,0.5828753203777677
207550_at,-0.04609903220043243,0.9342806144303811,0.9726414752675958
207551_s_at,0.49071542417903835,0.0009863604440827022,0.02176145522326223
207552_at,-0.31256526407014107,0.4467011598256374,0.6798143658239775
207553_at,-0.3362187478429135,0.40684828663771627,0.6476034267553562
207554_x_at,-0.2786685246329865,0.02290709311108149,0.127101283813304
207555_s_at,-0.5271820742976487,0.14865987467892014,0.37502411269901254
207556_s_at,0.09947629561172633,0.4677215247659296,0.6966996493916371
207557_s_at,-0.1640861051142828,0.7287283029500263,0.8671409888581324
207558_s_at,-0.7550066192524776,0.24650725158783077,0.49490234139396644
207559_s_at,0.22141180794928772,0.19950234082787055,0.44339823066700973
207560_at,0.3793577433452713,0.2786233177463971,0.5306464435335869
207561_s_at,0.12334375861226388,0.7553142099399687,0.8818793052183559
207562_at,-0.25237030502426316,0.29639954915969996,0.5474948702925486
207563_s_at,0.05549608091302538,0.8262581725898132,0.9193499201720914
207564_x_at,-0.05936957146455413,0.8139480654175951,0.9122883527840789
207565_s_at,0.30864739857470447,0.1553145818782838,0.38444630576511457
207566_at,0.5543225799926157,0.11447552398257096,0.3240419335497496
207567_at,-0.39282273813950486,0.39313790342846233,0.6358173829363062
207568_at,-0.31031873181250713,0.2044214168931786,0.44884495941026964
207569_at,-0.06961616982720376,0.6523679796261241,0.8237125943206133
207570_at,0.5129665860111503,0.044342300991103555,0.18874155999470804
207571_x_at,0.4596053046781048,0.08355320011587566,0.27008112113524685
207572_at,-1.034752613675474,0.011717665320518083,0.08478001452549495
207573_x_at,-0.07964328361303252,0.4940553176577305,0.7163704140600595
207574_s_at,-1.2932896944582613,0.0007162411087625602,0.017932584973658572
207575_at,0.6998019985818127,0.21890905473591402,0.4644782390668798
207576_x_at,-0.7069944282511269,0.07801031095188034,0.2596012794972263
207577_at,-0.4742215883116776,0.18602275236779162,0.42584189346738244
207578_s_at,-1.207287029538823,0.01865612891456105,0.11205809278757663
207579_at,0.2769547665279255,0.46970370797251104,0.6979931793765565
207580_at,0.29999887347756315,0.6449565468912877,0.8184719934053515
207581_s_at,-1.2163400662025317,0.00877376292190533,0.07179130397751522
207582_at,-0.6718764647471671,0.08460998806558073,0.27174464745824956
207583_at,1.1158349513175203,0.003975570777798596,0.04640526120570252
207584_at,0.06116607942328578,0.8975125442300896,0.9543911543763121
207585_s_at,0.09005999617042093,0.576510093510278,0.7743180477434478
207586_at,-0.7227022697102661,0.17234248769501298,0.40784915604375255
207587_at,0.3200146277005027,0.48550199124053456,0.7102083624230539
207588_at,0.45074668885346636,0.45073848990983234,0.6830197735913495
207589_at,0.9802762515978243,0.04475655795117335,0.18971093414989457
207590_s_at,0.014876117739174965,0.9697771327299413,0.9877745508351823
207591_s_at,-0.5287085611998892,0.27920680397484715,0.5311181629453446
207592_s_at,-0.23625335549256654,0.6320220819208446,0.8096670145706669
207593_at,-0.10984957983851817,0.6216407716957794,0.8026170199878284
207594_s_at,-0.8187045979463923,0.004081601539143996,0.047230874615771086
207595_s_at,-0.1668086352069853,0.606034192493684,0.7922711392564326
207596_at,-0.16032625810226175,0.6253856849782136,0.8049136035562603
207597_at,0.28600355829830004,0.5533702003053413,0.7579761476783345
207598_x_at,-0.5194667530773307,0.04997901901105905,0.20245091449253388
207599_at,-0.6952675436999569,0.08801628811464855,0.27811499547060603
207600_at,-0.2705323780757629,0.5696000312629941,0.7700762951482403
207601_at,-0.34598409019142995,0.22681438275765953,0.4743185366365763
207602_at,-0.11367968432146291,0.6092135493314603,0.7944830345255608
207603_at,1.7299853436069268,0.0026424097903072967,0.03703173222580657
207604_s_at,-0.18379446633101715,0.4481708602195967,0.6813065410201442
207605_x_at,0.03407138806875665,0.840776347277378,0.9271466077254522
207606_s_at,0.0778285027054828,0.7542826039855035,0.8812751292265611
207607_at,0.31897553555328306,0.33289939215434444,0.5820319462828762
207608_x_at,-0.7679202467755912,0.033714569937386425,0.16135670038974573
207609_s_at,0.5543388329316388,0.10715265267553645,0.31255178405213835
207610_s_at,0.507989154035628,0.2828175794724523,0.5348407676454974
207611_at,0.3313502739988712,0.3312590863382571,0.5808046440219831
207612_at,-0.3610376539168758,0.05616668255309609,0.21626391486901983
207613_s_at,0.37091019997235053,0.3244442527815785,0.5750839033082893
207614_s_at,-0.04217948850298647,0.6253783260650457,0.8049136035562603
207615_s_at,-0.35730376630220206,0.40090562971885413,0.642689219210448
207616_s_at,0.5065868752356035,3.9938098724929405e-05,0.003937790503927442
207617_at,-0.46452732437945254,0.33994667575275694,0.588706945794243
207618_s_at,-0.15764368228989944,0.22267131117324207,0.46871196172995966
207619_at,0.42421590537926157,0.12408048902024443,0.33826536377937044
207620_s_at,0.644168835464038,0.12665701726449657,0.3418515985743868
207621_s_at,-0.5510281349768285,0.001283429382598768,0.02502069722873871
207622_s_at,-0.46450166595947273,0.10048304953880811,0.3006665493317123
207623_at,-0.04433824913040496,0.8899198095162084,0.9508095087960142
207624_s_at,-0.07955476978951026,0.7466212834288253,0.877419570250043
207625_s_at,-0.018528411779557885,0.9376578092951129,0.9743957809030808
207626_s_at,-0.4734457860677459,0.39109711693200144,0.6336666223075539
207627_s_at,0.1823435675124987,0.10909481762481071,0.31550419482591263
207628_s_at,0.06737049915996529,0.5621890310295499,0.7642895520147163
207629_s_at,-0.2790095226809335,0.04806731390241588,0.19768991430187025
207630_s_at,-0.22852510763449807,0.38416016800836206,0.6281083971011605
207631_at,-0.23980400472540264,0.5497968040069031,0.7560087740626857
207632_at,-0.36772699769420125,0.4560698932149296,0.6868945880708534
207633_s_at,-0.2163318700650203,0.548002688384394,0.7549860210998796
207634_at,-0.5310867850510474,0.06465069778257887,0.2339034743772049
207635_s_at,-0.7165678776006978,0.023513376270375464,0.12904871909540466
207636_at,0.1313229949670145,0.7723758744048952,0.8901674500689835
207637_at,-0.36852039705638706,0.2545792212311979,0.5044272440596463
207638_at,0.15128653358851007,0.7203777719512551,0.8626029282814668
207639_at,-0.2913189187175673,0.2525071735823497,0.5018939768115162
207640_x_at,-0.317905569170585,0.47136041569247034,0.6994289234118211
207641_at,0.0799736209387989,0.7261890091633922,0.8657465994964351
207642_at,-0.44265588515543186,0.0510239175953454,0.20493258034914952
207643_s_at,-0.27950882473736094,0.16582037629723778,0.3992841414557326
207644_at,-0.4485126505682153,0.2180787761211728,0.4634965317036326
207645_s_at,-0.9262947861291293,0.09886242398080297,0.29826041071814685
207646_s_at,-0.46454760998902245,0.19254244749990967,0.4347843692083765
207647_at,-0.7358530386754274,0.1979531608035433,0.44176167072462247
207648_at,1.0054895195288323,0.04253982623044169,0.18395399726235828
207649_at,-0.341717144749496,0.3798675026978504,0.6245652296522215
207650_x_at,-0.9333191256656299,0.011844757873216746,0.0853611706626419
207651_at,2.1024291560035904,0.0063631561968684885,0.06046490811719426
207652_s_at,-0.14370432606973083,0.5441136230678857,0.7520842212303082
207653_at,-0.24050178854365178,0.32805160290383895,0.5780952750163214
207654_x_at,0.1896982537683627,0.3098307665313264,0.5604772666518547
207655_s_at,1.244893658603516,0.0006430353608361437,0.01664199412951427
207656_s_at,-1.3632002793024611,0.011025974242244585,0.08206138411487511
207657_x_at,-0.7782139459556152,0.00019808418718325724,0.008899011981863953
207658_s_at,-0.20850854103733596,0.4251960030202581,0.6627643692452511
207659_s_at,-0.38020665010477384,0.04991420806937743,0.20229733995200133
207660_at,0.2709390677233765,0.2657486726973994,0.5165201687198299
207661_s_at,-0.990790957384001,0.0003685518569859353,0.012148581404168041
207662_at,-0.4624392916274367,0.3689742581020169,0.6142587518331896
207663_x_at,-1.0493764176756235,0.011746543181641877,0.0849210003815122
207664_at,-0.2571991729446932,0.6600833205841105,0.8276609173914291
207665_at,-0.09907068712748668,0.6371136478594458,0.8129756585893354
207666_x_at,0.48603587297766904,0.36937896419856725,0.6145651802610822
207667_s_at,-0.38609764048232265,0.11282631534720221,0.32133292240308114
207668_x_at,0.2821257938831625,0.08916328351712827,0.2803362120832741
207669_at,-0.5235132358213077,0.062012049117321465,0.22840496334636035
207670_at,-0.29248934462317955,0.22976988076382765,0.4774747974503751
207671_s_at,-0.4410958187534755,0.11030307236625243,0.31709728824200256
207672_at,0.8122879423161615,0.02095168874979484,0.12020249238199752
207673_at,-0.5274063231404305,0.01773630989118604,0.10929706673266
207674_at,0.4951595807105784,0.33660402849904353,0.5858342974871062
207675_x_at,-0.7067637995039586,0.13432080115431638,0.3534565909449258
207676_at,0.10348886019034254,0.714100641366654,0.8588710849880256
207677_s_at,0.8234097285185893,0.008249733896347604,0.06936382408265714
207678_s_at,1.028315279148131,0.028452907996735728,0.14508378693163895
207679_at,0.019987382546744925,0.9729190940400188,0.9890759693641926
207680_x_at,0.47859206608461413,0.36109834744147706,0.6074709311936002
207681_at,0.9980796493078099,0.037490473427227985,0.171575317186059
207682_s_at,-1.7340626953507083,0.0006887081508187178,0.017399641411217106
207683_at,-0.18663119224058722,0.3588092309502882,0.6055704077304607
207684_at,-0.27640349340243553,0.1915999439467527,0.4337172002504072
207685_at,-0.30141820570560407,0.033679410554441694,0.16130495563080655
207686_s_at,-0.3003015741966113,0.20659815801763126,0.45095091954973443
207687_at,-0.04187180208771579,0.8312144134464103,0.922168468280996
207688_s_at,-0.32693000453776655,0.21208906081101878,0.4571990342472537
207689_at,-0.10102565111621686,0.5639516460849994,0.7653663409851322
207690_at,-0.06149677356338845,0.8528958607288172,0.9336429552120988
207691_x_at,0.8017267067471945,0.0002578428651377528,0.010016185647033644
207692_s_at,-0.3057662986528662,0.2203502845574555,0.4661159474837461
207693_at,-0.6184520184053928,0.03598649877783649,0.16740859128737587
207694_at,0.25359191241543044,0.5904738917639766,0.7824955946087919
207695_s_at,0.2674700096246436,0.4386375471140101,0.6731051898864738
207696_at,-0.40018556209090006,0.30024562361916624,0.551464987727158
207697_x_at,0.32379149975150767,0.29687563817147583,0.5480893308381432
207698_at,0.7584009762080965,0.059240114095541446,0.22252991611445552
207699_at,-0.5606952633269868,0.06886569937135374,0.24211650033005294
207700_s_at,-0.02277284061997875,0.8704283127174669,0.9416785984504207
207701_at,-0.3293258657977498,0.15073850990727986,0.37770226203350016
207702_s_at,-0.6281450995031403,0.1695173571805649,0.40408165062628665
207703_at,-1.545569173910283,0.08553400750586138,0.27341189058285886
207704_s_at,-0.23718865588039506,0.3086448636290699,0.559402094697675
207705_s_at,-0.0857755793722923,0.7040037314170112,0.8530039813197366
207706_at,-0.9726798533668752,0.08528783450992429,0.2728598444199057
207707_s_at,0.07632170494624191,0.4124442407447179,0.6515309100038672
207708_at,-0.10327674198232373,0.6967886405312763,0.849048027394238
207709_at,-0.6288550263632855,0.17582201848854392,0.41210077185023924
207710_at,-0.2809144374188626,0.601578224041517,0.7895492735491296
207711_at,-1.1213277617347632,0.020986380440811733,0.12033955619212759
207712_at,1.0938816449475741,0.06804148851504219,0.24062347065238615
207713_s_at,0.14901623172089629,0.17879029159463372,0.4161688151679957
207714_s_at,0.4746948868496599,0.17538519833384755,0.41140054373252716
207715_at,0.32581210442463604,0.2674184415964398,0.5182991331733033
207716_at,0.07684261623814237,0.7036581692715483,0.8529246167180916
207717_s_at,0.1498867836685367,0.735044012885868,0.8706992909962487
207718_x_at,-0.24758044382752953,0.30384223747659855,0.554912152342381
207719_x_at,0.16667330928540203,0.45339783193270206,0.6850658407393881
207720_at,-0.38923159867584634,0.3240702279699088,0.5750839033082893
207721_x_at,0.14333760726101197,0.2740347207868449,0.5258172464731994
207722_s_at,0.5434706256386557,0.2616118775514092,0.51270312898026
207723_s_at,1.326192971082591,0.02365687089546114,0.12948809976997314
207724_s_at,0.4129047921205595,0.0045930367165148075,0.05017992409384918
207725_at,-0.23702432195065626,0.28660313679042976,0.5379532240832151
207726_at,-0.17540854666062256,0.39493545388831336,0.6371983722390331
207727_s_at,-0.029333867028448424,0.7858630928389435,0.8967322458895012
207728_at,-0.33138426436635715,0.2093305461371472,0.454276641953063
207729_at,0.26476632718466764,0.5204701464232083,0.7355639165819973
207730_x_at,-1.1365599019020145,0.0029145551677342025,0.038959227836005535
207731_at,-0.6971891202492886,0.19191053338001685,0.4340583044363495
207732_s_at,-0.15212131935450746,0.676467783196707,0.8375225921198034
207733_x_at,0.20899038652953283,0.328363002533108,0.5785904351170107
207734_at,1.5607631525350714,0.0003565433418341618,0.011987788916088838
207735_at,0.8887138746090217,0.0014673234198537457,0.02705009077026569
207736_s_at,-0.17963443302594717,0.46865047464246007,0.6972650414941535
207737_at,-1.1763098015117954,0.08970807447628816,0.2812362890390624
207738_s_at,-0.6404016455696038,0.06402374757757337,0.23257925778791447
207739_s_at,0.2834499968019921,0.40377291575304286,0.6449194955003265
207740_s_at,0.12688062531944588,0.5879944776344932,0.7816628204029336
207741_x_at,-0.9177169433449635,0.022070860952527117,0.12417259650137355
207742_s_at,-0.1855091905015529,0.571083729949741,0.7708500847157359
207743_at,-0.7264204526952676,0.0014499514934539443,0.026879591621159934
207744_at,-0.9655478068653411,0.05517119617667122,0.21387956931189367
207745_at,-0.12305551293641415,0.764446891302343,0.8863131654069855
207746_at,-0.15358460431813725,0.5655088109766842,0.7664983476273389
207747_s_at,-0.4154708631117181,0.1193195304249188,0.3314381820566524
207748_at,-0.44569896205055937,0.3681342128038831,0.6135101725229722
207749_s_at,-0.054288457125233336,0.7766207390639103,0.8917257132477815
207750_at,1.0074296152823514,0.11289701507602967,0.3213699778920758
207751_at,-0.31100671238358935,0.40122706601075736,0.6430194700746336
207752_x_at,-0.12016939445928543,0.6635254883048456,0.8294924941008514
207753_at,0.1478337354683399,0.307550858130856,0.5581654806751802
207754_at,-1.2234993880687535,0.040900941185419266,0.18029587980904005
207755_at,-0.09143983745009265,0.7209882480990485,0.8629736646568712
207756_at,-0.989623796617118,0.08716762677847797,0.27646016961290293
207757_at,-0.2646968972043364,0.6542064936650294,0.8249939423074144
207758_at,-0.6035278329059626,0.1324925516186301,0.35078830864851585
207759_s_at,-0.6725521173977755,0.17252979402252613,0.40789555926673093
207760_s_at,0.06045013812132538,0.6588147548916808,0.8272028615118795
207761_s_at,-0.06968223233908688,0.8028869327035528,0.9063469880787655
207762_at,-0.30710115226614576,0.3452414207916537,0.5932901287797014
207763_at,-0.29312214192986197,0.48280698841260766,0.7084412039245447
207764_s_at,-1.0432207505410034,0.08107912601382256,0.26552624713938444
207765_s_at,0.06490060505460349,0.6699475938647435,0.8331632832717574
207766_at,0.23186926281763265,0.6484105760782717,0.8210793241320753
207767_s_at,0.2323769666065738,0.3273055803182231,0.5778401411100836
207768_at,-0.4017526128282509,0.5278035380154474,0.7408066413201194
207769_s_at,-0.436303786104812,0.01010163415021149,0.07783358014148085
207770_x_at,0.15142565238232386,0.5704028409481421,0.77057812455312
207771_at,-0.14027268016776961,0.7424716032746839,0.8749534473409372
207772_s_at,-0.0925982717820597,0.784844048432782,0.8962043359512637
207773_x_at,-1.0196110098809732,0.060698891433245396,0.22580190280584425
207774_at,0.14285613582413514,0.4405979240486721,0.6747155884695893
207775_at,1.0455495054875614,0.040421900804621734,0.1794124862599382
207776_s_at,-1.2693716508984245,0.00432363344955821,0.04844321382114639
207777_s_at,1.3619917784361757,0.0006755544626591561,0.01718422384866892
207778_at,0.21777882219665745,0.5830673406322798,0.7785994817108582
207779_at,-1.062882168845403,0.02301224013294158,0.12739161093289525
207780_at,0.20823862515026192,0.19909654036576982,0.4430309803303871
207781_s_at,0.09134593080481723,0.8831082600764874,0.9474438725452479
207782_s_at,-0.10719329913515452,0.5545242368972841,0.7586237457503796
207783_x_at,-0.6009367890959503,2.481959731851663e-06,0.0009183165055787801
207784_at,-0.5336403566425156,0.07113870252221696,0.24668280552483043
207785_s_at,0.1695917951052106,0.2514126016958829,0.5007801022248466
207786_at,0.1347768925727859,0.6563390910648359,0.8259514657414769
207787_at,-0.293822604643208,0.215047646126553,0.4602292257623877
207788_s_at,-1.248183914091296,0.0005875802387794173,0.0158511506788399
207789_s_at,-0.26785115219540145,0.4156889729127869,0.6545683968211173
207790_at,-0.2870500903292541,0.5310798327566872,0.7428783373080515
207791_s_at,0.031344050578749005,0.8352160926247055,0.9242250678828183
207792_at,0.6118070498740753,0.07309147017470292,0.25006866726591515
207793_s_at,-0.10477286299501243,0.8734207245805987,0.9427102426497663
207794_at,0.5121679594564927,0.19524695174583556,0.43817985957825095
207795_s_at,0.49206043971665814,0.021673348439482425,0.12266884005003477
207796_x_at,0.556401201416552,0.2866139401962942,0.5379532240832151
207797_s_at,-0.845217308436212,0.05381884635433721,0.21144142073865435
207798_s_at,-0.8072195754635629,0.20610964364096715,0.4505487896434331
207799_x_at,-0.24632363053330142,0.42839654563586577,0.6644757780515872
207800_at,0.6542562442793676,0.20512223447324454,0.449659829082116
207801_s_at,-0.026621741307762292,0.8699794788932141,0.9413301315032288
207802_at,-0.10286644064059347,0.8403220790221015,0.9269573084309444
207803_s_at,0.7307075911918668,0.02606501642645178,0.13753416079342293
207804_s_at,-0.2526874831465653,0.6323450439431995,0.8098945059309296
207805_s_at,-0.060351498989827945,0.5526397831742199,0.7575805775743552
207808_s_at,-0.5145375341299196,0.0016201407394964254,0.028346859425498687
207809_s_at,0.4705831103623659,0.020670177247275486,0.11926296209244941
207810_at,0.8340860635185035,0.07324805319762422,0.2502969436286859
207811_at,-0.09957386918533517,0.7304825855088162,0.8680786866243374
207812_s_at,0.26179872041403485,0.0012338766437819382,0.024548636833386542
207813_s_at,1.0802384017175886,0.007937044791741971,0.06764675615420772
207814_at,-0.4062113598875472,0.2592590034698252,0.5097113441254734
207815_at,-0.05610803102503592,0.9063502750593214,0.9590344053538217
207816_at,0.4495761194219927,0.408621323474612,0.6488971339528811
207817_at,-0.5076439236415533,0.1367942914906377,0.35709784410565604
207818_s_at,-0.8488876398320584,0.22910966270322694,0.4769479273183862
207819_s_at,0.2986659835484353,0.49789926551182134,0.7191268689006945
207820_at,-1.0442938259097758,0.04608666663825895,0.1928543084883238
207821_s_at,0.03792758895172099,0.774883274698861,0.8907945870512332
207822_at,-0.6720902741171049,0.03861775822135521,0.17472477288252958
207823_s_at,0.5881423184321477,0.1287823938539616,0.34503523893805776
207824_s_at,-0.8352981306283969,0.1734475498287996,0.40942073652914635
207825_s_at,-0.5879816908858775,0.23447584762639667,0.4818485101457977
207826_s_at,-0.2389113945090422,0.40972594550262864,0.6497333878989483
207827_x_at,-0.7822907609717866,0.0012589959420645257,0.024826159188795577
207828_s_at,0.7458423714229276,0.028054022045288837,0.14367450545510713
207829_s_at,0.46987219945528125,0.21279425405340885,0.458007269364589
207830_s_at,0.3679070635604589,0.0069260259740654044,0.06340685173324424
207831_x_at,0.7067630434205299,0.0205750861697546,0.11892521985269543
207832_at,-0.13733347747920766,0.684335428739587,0.8423908132961976
207833_s_at,-0.4835871055658778,0.0583928269405661,0.2205368411384126
207834_at,0.3130967486914651,0.3812573968969395,0.6258885683782128
207835_at,0.2783665029263016,0.4320380380426907,0.6674827429595283
207836_s_at,-0.2791833488807498,0.1798618490784969,0.4178337763778301
207837_at,-0.8444404373267589,0.19018741836132103,0.4320622059863861
207838_x_at,1.0522903707847107,0.10766490752771045,0.3134026302338304
207839_s_at,-0.5285566269615538,0.005921704813554857,0.058026978170819206
207840_at,1.2691831463899366,0.014809858925059273,0.0977190370432087
207841_at,-0.11514512272049782,0.5988430375156731,0.7881994521576093
207842_s_at,-0.3874420872702533,0.007314616597605231,0.0649972017885206
207843_x_at,-0.10108840388295803,0.7072827528162682,0.8546844675165349
207844_at,-1.2491357970082362,0.0021940261714293373,0.0332807931776446
207845_s_at,-0.12994326720088978,0.5763638371437503,0.7743180477434478
207846_at,0.08376784728171316,0.898984268161577,0.955090418968457
207847_s_at,-0.046690447848567906,0.8461168949189951,0.9303277790131239
207848_at,-1.0643221318534133,0.02144057976886376,0.12184657969640171
207849_at,-0.1312270412647938,0.8097385029692262,0.9101090342273559
207850_at,-0.7972460749179735,0.41053054210941503,0.6498900305359544
207851_s_at,-0.15113834613066413,0.5180439922250674,0.7340721682253316
207852_at,0.12467030244574007,0.7936445683942489,0.9012731585734914
207853_s_at,-0.7002949894562152,0.04453393944571972,0.18912707693328998
207854_at,-0.23123261844552978,0.707028912000706,0.8545974418694107
207855_s_at,0.20535345423073004,0.28714501687882227,0.5384089878080441
207856_s_at,-0.324343394293793,0.027024834135011517,0.14044049779754417
207857_at,-0.7741306617373969,0.012226625457768474,0.08680779293057023
207858_s_at,-0.6436305296525293,0.023623463463047403,0.12936879733278087
207859_s_at,-0.1591103589973235,0.4903578246219339,0.7137398527696488
207860_at,0.3757224719439787,0.5079775025927015,0.7264834048204123
207861_at,0.7568710933673533,0.12498883627371966,0.33960535978634326
207862_at,-0.4686256414597656,0.26097090552400976,0.5119812826800841
207863_at,-1.0576179298719612,0.01641452647420198,0.10400663612079075
207864_at,-0.4545307954100801,0.32850304116521567,0.5787182092461761
207865_s_at,-0.01866235016500184,0.9437419818737602,0.9769624382936819
207866_at,-0.5697788405378694,0.37761975221878114,0.622420366794223
207867_at,0.020128989871494696,0.9503336381404425,0.9794110068485904
207868_at,0.04523298377340623,0.884988725935131,0.9484188911966492
207869_s_at,-0.11273661964097181,0.8160625697683135,0.9133260794649588
207870_at,-0.5089448251812239,0.3300976055318109,0.5798632198711345
207871_s_at,-0.2374661421543518,0.29117536392143223,0.5424221239720751
207872_s_at,-0.54902778992889,0.2133662469514655,0.45817096278495767
207873_x_at,-0.4260002165904604,0.1597240322477092,0.39094141153072326
207874_s_at,-0.3683729654574166,0.4231083551616667,0.6610660130463764
207875_at,0.34163676468262594,0.19189443558821692,0.4340583044363495
207876_s_at,-0.24993061951116236,0.4591707227654886,0.6894212799261089
207877_s_at,1.121141845432061,0.03889401977290439,0.1754728655072978
207878_at,-0.15135004973379207,0.37351127688882957,0.6186688309606623
207879_at,0.1307402252112264,0.8392353098928541,0.9262806682026087
207880_at,-0.5819177591916782,0.03240879672120168,0.15723170418866472
207881_at,-0.559725015250244,0.21408654056399587,0.4589935721738748
207882_at,-0.41531959107542615,0.07701296521958433,0.2578794522978901
207883_s_at,-0.38150659501958817,0.41545917463599785,0.6543915168172715
207884_at,0.36306628830917465,0.32676873940315604,0.5773838569598387
207885_at,0.346729077698436,0.2828622646216259,0.5348794842637211
207886_s_at,-0.7872613135775972,0.23239911273082353,0.47985076250750003
207887_s_at,-0.5310666096821182,0.21166264156049502,0.45689030726460433
207888_at,-0.222464224935232,0.5754304270697153,0.7739089981166148
207889_at,-0.45641710344555086,0.2388838145660328,0.48612310867350766
207890_s_at,-0.026253338138481297,0.9309137934664896,0.9710946144756232
207891_s_at,0.02139687348395114,0.8778626428454167,0.9449501604040588
207892_at,1.3122683546141438,0.040286621046097815,0.1791535269556519
207893_at,0.12133482195221923,0.8269010002682575,0.9195905070109089
207894_s_at,-0.3765311814360466,0.26260891555993476,0.513758952188062
207895_at,0.24604194577283067,0.655877030145302,0.825818473701599
207896_s_at,-0.1739405179078335,0.47969340821596007,0.7058140762939756
207897_at,0.005661286719838898,0.9765046718983257,0.990461328618825
207899_at,0.10742207199190901,0.6792116407167339,0.8392801119798791
207900_at,0.4361028732664405,0.3974526109999291,0.6393154212741948
207901_at,0.07646061930952097,0.8075703907291061,0.9090266223791004
207902_at,0.46633063004296993,0.40289899998310946,0.6440931634393968
207904_s_at,0.5079128104503896,0.14387999828176012,0.36723636215565686
207906_at,-0.4334472436844927,0.10460232389511367,0.30836626040023213
207907_at,0.3375017566444072,0.6187570044073812,0.8007295620657225
207908_at,-0.09353695368154824,0.6101288865638167,0.7949605581800474
207909_x_at,0.6229033704755187,0.1913348391070359,0.4334601687497032
207910_at,0.6049805599534723,0.11507670013117542,0.32495933456127
207911_s_at,-0.019731327037136204,0.9433492181360765,0.9768868216249741
207912_s_at,1.1076655282217658,0.11216412487740107,0.3201714820186171
207913_at,0.340156272390026,0.39077849039872503,0.6333662097937443
207914_x_at,-0.3920137601882452,0.17385146944030158,0.4099515144782572
207915_at,-0.44443876303881513,0.10126398204104123,0.3020532998492759
207916_at,0.4037858611042182,0.3739100805262051,0.6190532970031525
207917_at,-0.20266442896164616,0.35496203915562874,0.6023093431559469
207918_s_at,0.23590891674959247,0.6131851327320019,0.796495375936828
207919_at,-0.2764066287595206,0.1941931470805183,0.4368708628364653
207920_x_at,0.11561665877248473,0.6342044169512276,0.8112501161265331
207921_x_at,-0.43613517152960135,0.32793508534212906,0.5780952750163214
207922_s_at,0.18784508218261564,0.16695829238176385,0.40098422387829746
207923_x_at,-0.5660884944774542,0.17254165721688106,0.40789555926673093
207924_x_at,0.23222209361054214,0.5968454861268762,0.7870928547887307
207925_at,-0.06951502520789354,0.904124100095477,0.957947664040108
207926_at,-0.7166718247870194,0.11859408459158853,0.33041160126961333
207927_at,-0.4780066163975025,0.09185238046640394,0.28557926523411176
207928_s_at,0.6140295985231052,0.3487918085774928,0.5966626647115211
207929_at,-0.14443591103670084,0.611006920621828,0.7954582968316338
207930_at,0.006071907002339394,0.9863605028328688,0.9940232088785335
207931_s_at,-0.40217894196211024,0.44172692755278536,0.6754735881593958
207932_at,1.656900490003357,0.000549427541368502,0.015150982442877216
207933_at,-0.4942434553147055,0.026037274578563568,0.13745287596165173
207934_at,-0.6574533539277216,0.13903673768755795,0.3605619369997732
207935_s_at,-0.4266816715116235,0.36383458761225923,0.6099402735302416
207936_x_at,-0.025838471891487025,0.8833620071160675,0.9476652835476064
207937_x_at,-0.9962926355194508,0.00018192849220084994,0.008570639728777038
207938_at,0.009515431727009194,0.9654599636432938,0.985991308944659
207939_x_at,-0.18091842043152617,0.2634727317134925,0.5145002962730483
207940_x_at,-0.6095936512579447,0.12933302054524604,0.34584515742346306
207941_s_at,-0.1038282549149443,0.4801211915027118,0.7060810790822946
207943_x_at,-0.47457078847372536,0.045326017010740016,0.19089012229263272
207944_at,0.41849987853055026,0.3242353269100236,0.5750839033082893
207945_s_at,-0.6809938167982281,0.0005112474917118466,0.01462022053277594
207946_at,-0.687592257332124,0.08966126143329907,0.2812362890390624
207949_s_at,-0.2967547902318932,0.3736955486311987,0.6188099005908549
207950_s_at,-0.039683513367973156,0.9243664575293462,0.9676622086407226
207951_at,0.16192214478585232,0.516092558782601,0.7330391127001499
207952_at,0.293659197789907,0.5210400720722242,0.7359579051849672
207953_at,-1.4600750854385351,0.002022672330855276,0.0317155139287333
207954_at,-0.4468501945035497,0.04614580770126753,0.1930292909719062
207955_at,0.7289225061370539,0.08451052366280143,0.27159785339570347
207956_x_at,0.16805568344548227,0.16989604319605756,0.4044275567744064
207957_s_at,1.5108720812826224,0.003497303686234875,0.043123552325726386
207958_at,-0.4260933173398165,0.38108599740764887,0.6257268646551205
207959_s_at,-0.6783808030878187,0.17397595318035503,0.4100598862616724
207960_at,-0.2889273711796241,0.0779071415868968,0.25941494859247183
207961_x_at,-0.7400318335517717,0.29602064952889295,0.5471571752368535
