sample_id,PC1,PC2,PC1_zscore,PC2_zscore,outlier,condition,dataset
ALF035B,10.179367641085557,10.180115465699549,0.29305058114369115,0.39276490373918616,False,IPF,GSE213001
ALF035C,-20.316092018291947,-15.745236253586512,-0.584873518910871,-0.6074760372146419,False,IPF,GSE213001
ALF035D,21.90395289610644,-21.038362754718886,0.6305859412759645,-0.8116932023048938,False,IPF,GSE213001
ALF036A,-8.405458995297801,-12.461529555312685,-0.24198208869178858,-0.4807854559927702,False,control,GSE213001
ALF036B,-6.507807358304589,-4.233587841108789,-0.18735119857788826,-0.16333849321130656,False,control,GSE213001
ALF037A,21.95909312184177,-23.093288561640612,0.6321733557172028,-0.8909754795507855,False,IPF,GSE213001
ALF037B,23.212550759945415,-18.691058829385966,0.6682587494505702,-0.7211305163131349,False,IPF,GSE213001
ALF038A,10.00321009406272,-27.206608257284394,0.2879792374858071,-1.0496738381058976,False,IPF,GSE213001
ALF038B,57.13688366691719,0.9705277250804387,1.6448955921140043,0.03744448968204658,False,IPF,GSE213001
ALF039A,-17.05859384040362,-4.115717029074463,-0.49109443873974884,-0.15879085145829228,False,IPF,GSE213001
ALF039B,45.23275006023296,-7.267484738722935,1.3021912715262733,-0.28039101849562087,False,IPF,GSE213001
ALF040A,28.297799580862513,-8.342411791486757,0.8146563622271438,-0.3218633988264679,False,IPF,GSE213001
ALF040B,67.08933589670607,34.115278579486116,1.931413577570459,1.3162212307369563,False,IPF,GSE213001
ALF041A,3.1070752840796945,-18.87341934164889,0.08944860326899953,-0.728166272369744,False,IPF,GSE213001
ALF041B,27.83322817649936,-9.134867222222937,0.8012819636562671,-0.3524375786596337,False,IPF,GSE213001
ALF042A,29.540693653512132,-6.9440389212892555,0.8504376448305863,-0.26791196894287084,False,IPF,GSE213001
ALF042B,15.06971555374646,19.619059179146074,0.4338372535903976,0.7569342328104126,False,IPF,GSE213001
ALF042C,46.5280143670519,5.39164744884341,1.339480224163757,0.20801825857238362,False,IPF,GSE213001
ALF042D,19.606496787808403,-20.67632480586554,0.5644452072512464,-0.7977252074810213,False,IPF,GSE213001
ALF043A,8.980163914271415,-43.25985196097683,0.25852708602655367,-1.669033288323016,False,IPF,GSE213001
ALF043B,48.246504561918265,-6.174409954489261,1.3889532924379289,-0.23821847007455355,False,IPF,GSE213001
ALF043C,-1.8080946884017544,-21.2885401174109,-0.052052663572179386,-0.8213454393651245,False,IPF,GSE213001
ALF043D,11.338081133946943,-34.09036137536715,0.32640841577887425,-1.3152598857197797,False,IPF,GSE213001
ALF044A,-29.806030014403863,8.288628683018212,-0.8580763290297927,0.31978836171204444,False,control,GSE213001
ALF044B,-33.41608980110788,7.875664177712236,-0.9620051933520819,0.30385554005391047,False,control,GSE213001
ALF045A,-3.126831242193564,-20.185511706057838,-0.09001735127088457,-0.7787888643177803,False,IPF,GSE213001
ALF045B,62.50990953180165,3.8380659466515104,1.799577926785685,0.1480786349781977,False,IPF,GSE213001
ALF046A,-5.035511390658966,-26.054363117545627,-0.14496573769791837,-1.005218404086678,False,control,GSE213001
ALF046B,46.42089461110073,19.317587813067775,1.3363963875404719,0.7453029922339358,False,control,GSE213001
ALF046C,-8.120391450083613,-21.240895667656492,-0.23377536969550775,-0.8195072413815606,False,control,GSE213001
ALF046D,61.6750347189819,33.58415404060402,1.7755429810301582,1.2957296087027645,False,control,GSE213001
ALF047A,11.875945819281506,-18.153985141960067,0.34189283133115045,-0.7004093667492199,False,IPF,GSE213001
ALF047B,9.239527500723394,-27.020189099707512,0.2659938219199003,-1.0424814931145736,False,IPF,GSE213001
ALF047C,0.45976149639743863,-38.65924602963439,0.013235927658507653,-1.4915346585821327,False,IPF,GSE213001
ALF047D,45.88814608830407,2.3778463830379435,1.3210592595661497,0.09174106216056482,False,IPF,GSE213001
ALF048A,-43.719312598083704,-1.4061237642643276,-1.2586214012312482,-0.05425047159607144,False,control,GSE213001
ALF048B,-39.81846158057333,-30.520038620276313,-1.1463210405465185,-1.1775112051723025,False,control,GSE213001
ALF048C,-44.206320523209,3.141118496431701,-1.2726417176705052,0.12118930360281491,False,control,GSE213001
ALF048D,-28.303169273066295,-77.13009924011702,-0.814810948590105,-2.975800825197882,False,control,GSE213001
ALF049A,-20.142813921596144,16.440919293443308,-0.5798850708336816,0.6343165856448617,False,control,GSE213001
ALF049B,-14.713121671463472,30.952990052366523,-0.4235713855993905,1.1942151539753987,False,control,GSE213001
ALF050A,-41.68349795860914,34.52703382736695,-1.200012980331811,1.3321073973372197,False,control,GSE213001
ALF050B,-46.729959815984735,37.70664786111265,-1.3452939675371889,1.4547819194582787,False,control,GSE213001
ALF050C,-40.537777547023,39.987549145347714,-1.1670291993856987,1.5427826868719332,False,control,GSE213001
ALF050D,-49.42060949554117,35.31500109713691,-1.4227542263715003,1.3625084168446697,False,control,GSE213001
chp_26,-0.12091600960243049,24.112685148412652,-0.004180799950721896,0.9689246465410623,False,CHP,GSE150910
chp_31,-7.271787262245899,-4.915601691409078,-0.2514297976555676,-0.197524564438595,False,CHP,GSE150910
chp_34,-0.9332593339582425,-37.882393165902236,-0.03226843649779972,-1.5222354616452864,False,CHP,GSE150910
chp_38,5.404052930867177,-21.62442400094531,0.18685089179964035,-0.8689383721808065,False,CHP,GSE150910
chp_1,-18.57626105660144,-5.415639114391489,-0.6422940317447863,-0.21761766399753943,False,CHP,GSE150910
chp_3,-24.671595937857774,-31.03313485483883,-0.8530467340129043,-1.2470104028321074,False,CHP,GSE150910
chp_4,3.78905534143339,4.919676635822456,0.1310106282603361,0.1976883087105874,False,CHP,GSE150910
chp_11,39.13263210064778,59.64485640404186,1.3530524774671173,2.396720690938193,False,CHP,GSE150910
chp_5,4.696740118203011,25.673129182176265,0.16239479717615493,1.0316282680811566,False,CHP,GSE150910
chp_9,3.5576057746532133,-9.564290806664765,0.12300801272108071,-0.3843237296976709,False,CHP,GSE150910
chp_8,-51.13297334401472,-27.384553539139926,-1.7679770705286633,-1.100398760871419,False,CHP,GSE150910
chp_10,9.023635569031493,12.613453033201957,0.31200182065535925,0.5068487995689704,False,CHP,GSE150910
chp_13,10.172043717163756,-20.56500762971037,0.3517092567914545,-0.8263676411850425,False,CHP,GSE150910
chp_14,1.191478574269868,7.412723496382157,0.04119664204080326,0.2978668882968237,False,CHP,GSE150910
chp_21,-2.2814119025726867,-3.213746239786953,-0.07888224893637669,-0.129138580804769,False,CHP,GSE150910
chp_19,9.078886532128168,-32.05752285118103,0.31391218161212103,-1.2881735819292355,False,CHP,GSE150910
chp_20,-84.42276762298006,-12.205536043395123,-2.919007200770761,-0.49045739302366087,False,CHP,GSE150910
chp_23,-105.23081858249098,-49.20379094956299,-3.6384677479073857,-1.9771653576053139,True,CHP,GSE150910
chp_24,-10.876826188101724,-23.100086425324026,-0.37607786215194666,-0.9282351980695317,False,CHP,GSE150910
chp_25,-49.04582692023284,8.223764021232203,-1.6958117576442289,0.3304570850764029,False,CHP,GSE150910
chp_2,-55.459153867152864,-25.679529209286272,-1.9175593746207296,-1.0318854415965593,False,CHP,GSE150910
chp_7,-14.895843463981501,-2.6845348576580226,-0.5150396694775076,-0.10787317845663871,False,CHP,GSE150910
chp_6,-2.477513263539322,9.49820500282861,-0.08566266257193654,0.3816681911821878,False,CHP,GSE150910
chp_12,-5.4474527370982075,-20.956315086290036,-0.18835148637225832,-0.8420916236748273,False,CHP,GSE150910
chp_15,-59.15836871316107,1.6406527646382636,-2.045463671965239,0.06592666433826824,False,CHP,GSE150910
chp_18,14.188626197281787,-9.561994884686225,0.4905868784576127,-0.3842314722249818,False,CHP,GSE150910
chp_27,8.863633594714178,3.491352987121215,0.306469581801789,0.1402937059135117,False,CHP,GSE150910
chp_33,10.543525495120614,-22.3381703446103,0.36455363533225027,-0.8976189782393608,False,CHP,GSE150910
chp_22,23.20560097189903,7.659480140976294,0.8023583950444667,0.3077823578172628,False,CHP,GSE150910
chp_29,-11.898783499940226,19.38814827036372,-0.41141312580332345,0.7790776760996501,False,CHP,GSE150910
chp_30,-20.230091175999874,0.22800692112312188,-0.6994769714102413,0.009162045790353658,False,CHP,GSE150910
chp_32,5.965885387443536,2.325208547685421,0.20627684800255813,0.09343430050753458,False,CHP,GSE150910
chp_36,5.469683822224429,24.39567080866723,0.18912014984292524,0.9802959135381103,False,CHP,GSE150910
chp_35,0.68244503917151,3.284874314076694,0.023596264841353985,0.13199673383982705,False,CHP,GSE150910
chp_37,-6.291725631703926,-31.23558325358792,-0.2175431218535244,-1.2551454256217065,False,CHP,GSE150910
chp_16,-31.39296932281985,27.41132321412742,-1.0854453850189005,1.1014744518496584,False,CHP,GSE150910
chp_17,-18.517411571019675,8.961420636752743,-0.6402592480364153,0.36009848216937523,False,CHP,GSE150910
chp_28,-51.32290503425607,7.39616950478742,-1.7745441612208919,0.2972016960813548,False,CHP,GSE150910
ipf_724,8.425634162590416,-7.712502480810787,0.29132528444811223,-0.3099129646562236,False,IPF,GSE150910
ipf_726,27.646344760202794,11.876488292292079,0.9559018461751576,0.47723520420601956,False,IPF,GSE150910
ipf_729,2.665255410122161,-0.01805921005039007,0.09215404745771578,-0.0007256766970241936,False,IPF,GSE150910
ipf_730,32.51572747682698,58.61004205624558,1.1242659452605053,2.3551385477632287,False,IPF,GSE150910
ipf_731,34.24048462926526,-3.231952705476689,1.1839012627145824,-0.12987017470335854,False,IPF,GSE150910
ipf_732,42.05383512166253,0.5276928446917649,1.4540561864586985,0.021204382667389297,False,IPF,GSE150910
ipf_733,20.63358188636585,66.95325805328389,0.7134280929164947,2.690395594466642,False,IPF,GSE150910
ipf_735,15.145884516738956,24.041607088111764,0.5236851054663728,0.9660685032276994,False,IPF,GSE150910
control_738,42.31741832122656,26.622100337470826,1.4631698566118216,1.069760957807003,False,control,GSE150910
ipf_739,17.816299181064114,-7.393957777325867,0.6160175396388716,-0.29711282181307064,False,IPF,GSE150910
control_256,16.531477530632998,-9.59121950170522,0.5715934612188964,-0.38540581060916174,False,control,GSE150910
control_740,-2.5965121908181863,-17.474319211677795,-0.08977717735735859,-0.7021739164057884,False,control,GSE150910
control_257,10.151436232344853,0.9152864247957663,0.3509967310324698,0.03677912974729205,False,control,GSE150910
control_258,19.630094392289237,-19.356089722920558,0.6787314429064599,-0.777789461346345,False,control,GSE150910
ipf_742,16.56495542946899,33.03750499137422,0.5727509952647519,1.3275523920019805,False,IPF,GSE150910
ipf_1176,-9.912776762175692,1.396008395014844,-0.34274482539645645,0.056096072767621984,False,IPF,GSE150910
ipf_261,9.226550223614147,3.1579615531475653,0.31901781118191774,0.12689697405496952,False,IPF,GSE150910
control_744,13.682954874469274,-8.354911856133448,0.47310275333268353,-0.3357270236499873,False,control,GSE150910
control_263,21.976158759361404,-17.82853753480883,0.759849119734331,-0.7164075391411104,False,control,GSE150910
ipf_1181,10.3658769382581,7.175561752523365,0.3584112470726754,0.2883369725107101,False,IPF,GSE150910
ipf_403,-15.806277606466036,-5.634765316511469,-0.5465189006442494,-0.22642285415492697,False,IPF,GSE150910
control_264,14.952943405082538,-5.42229358445557,0.517013960820121,-0.2178850618429089,False,control,GSE150910
ipf_747,24.726733895734515,58.2800155323994,0.8549531876937025,2.3418770287329482,False,IPF,GSE150910
ipf_1172,34.192634252143044,3.458838120541407,1.182246784908274,0.13898715480092255,False,IPF,GSE150910
control_750,28.583395015539747,27.047146933993165,0.988301357821446,1.0868406866204487,False,control,GSE150910
ipf_751,25.45495633195599,2.336526922774564,0.8801322548451885,0.09388910894198174,False,IPF,GSE150910
ipf_244,-19.50519307965394,34.237716352590986,-0.6744128468543101,1.3757807150520196,False,IPF,GSE150910
ipf_755,-31.04216025809666,13.450702402470942,-1.0733157875790753,0.5404921513646158,False,IPF,GSE150910
ipf_756,32.25230355412105,3.592392894441261,1.1151577822745693,0.14435381186538085,False,IPF,GSE150910
ipf_757,5.835805587854673,12.582046339807315,0.20177920024276885,0.5055867783917716,False,IPF,GSE150910
control_267,21.509280619228353,-30.879104618552724,0.7437063102612159,-1.2408209763401359,False,control,GSE150910
