entrez_id,rwr_up,rwr_down,rwr_net,in_consensus,consensus_lfc
1369,4.0833533390522145e-06,0.0292991292495801,-1.0601200375698387e-05,True,-0.0292991292495801
283464,1.1971920320831243e-05,0.0,-1.0608544621576465e-05,True,0.0238702119836712
1621,3.936905685831891e-06,0.0125768390711563,-1.0619412811763933e-05,True,-0.0125768390711563
534,3.894782796603034e-06,0.0112898521592427,-1.0626834379830518e-05,True,-0.0112898521592427
245932,1.3093594173994798e-06,0.0172331877813321,-1.0627028634355009e-05,True,-0.0172331877813321
341947,1.387680728238125e-07,0.0191748109481405,-1.0628763699281928e-05,True,-0.0191748109481405
2657,2.3749153839148476e-06,0.0,-1.063433041139408e-05,False,0.0
9356,8.070767085449917e-06,0.0283666547482004,-1.0635170873934924e-05,True,-0.0283666547482004
128822,0.0,0.0230950945979706,-1.0654359929694519e-05,True,-0.0230950945979706
285220,2.8012897261669874e-06,0.0114849750934812,-1.0662729506902193e-05,True,-0.0114849750934812
2692,1.5968963981228731e-06,0.0198768579331608,-1.0665184543995283e-05,True,-0.0198768579331608
3921,3.224071239370862e-05,0.0748958949096856,-1.0667962277107259e-05,True,-0.0748958949096856
79797,1.2786586899085364e-05,0.0,-1.0691993554288897e-05,True,0.0319482961178256
2001,2.6089938221038905e-06,0.0249899285414896,-1.0692229115499068e-05,True,-0.0249899285414896
402415,1.4815014047686215e-08,0.0244819719729183,-1.0695424442679605e-05,True,-0.0244819719729183
153579,3.0953899548509134e-06,0.0260059392104103,-1.0697316232670454e-05,True,-0.0260059392104103
8499,4.7007527150937814e-06,0.0,-1.069887069743286e-05,True,0.0021016674261648
10738,2.4051200003332765e-07,0.0256559250394619,-1.0714890461383118e-05,True,-0.0256559250394619
8927,3.1322880810556873e-06,0.0,-1.0716638360684094e-05,True,0.0003320947824464
51384,8.372905148904707e-06,0.0247457699980622,-1.0742060397756978e-05,True,-0.0247457699980622
128272,2.086369306793316e-07,0.0231829914588787,-1.0751083748370085e-05,True,-0.0231829914588787
1262,1.0095757732159031e-06,0.013000742017687,-1.077972600485404e-05,True,-0.013000742017687
7434,4.9135021304090385e-06,0.0092203470524948,-1.0784490533700424e-05,True,-0.0092203470524948
29894,6.735809614717253e-06,0.0,-1.08002258767563e-05,True,0.005128465996174
10006,4.409718855309205e-05,0.114343778854698,-1.0804155255611251e-05,True,-0.114343778854698
353140,1.802358531702999e-06,0.0235693097199014,-1.081206206612389e-05,True,-0.0235693097199014
9729,2.4307277529788255e-06,0.0316913976519565,-1.0831910934082175e-05,True,-0.0316913976519565
