entrez,probe,log2FC,t_stat,se,pvalue,padj,n_uc,n_ctrl
56,206776_PM_x_at,-0.1512806239737272,-3.8324640767,0.03449554194660645,0.00021544368170620402,0.001012193117341143,87,21
58,203872_PM_at,-0.023813628899837624,-0.4422532258615931,0.058848411158894186,0.6592070196539296,0.7364828701017838,87,21
59,200974_PM_at,0.4774924466338266,5.34827204761093,0.08762735264601708,5.151061158983865e-07,5.136510138760747e-06,87,21
60,AFFX-HSAC07/X00351_5_at,0.42917504105090387,2.2134089948006004,0.2226950375549504,0.029012326505544896,0.06038532580458342,87,21
69,217211_PM_at,-0.06232003284072185,-0.8088945008213428,0.07699523027167059,0.42038770550112403,0.5207614685977496,87,21
70,205132_PM_at,0.14396732348111652,1.1863262225727431,0.08402131553230024,0.23814571984556177,0.33251520583935845,87,21
71,211995_PM_x_at,0.06467799671592367,1.5218451461963307,0.057136730914098696,0.13102552222004035,0.2063039265689067,87,21
72,202274_PM_at,0.5835073891625608,3.0206028985593436,0.20892259926999204,0.003161862665214712,0.009752047109764541,87,21
81,200601_PM_at,-0.19913957307061025,-2.2137457938622864,0.11658813790437869,0.028988430325119906,0.060361671928786644,87,21
86,202666_PM_s_at,-0.0706962233169115,-0.6032494603812641,0.14889118259058912,0.5476313801192819,0.6395247041433101,87,21
87,211160_PM_x_at,0.9474638752052575,7.311304086141665,0.16445683567341282,5.239727619964599e-11,1.4931859204498075e-09,87,21
88,203863_PM_at,-0.21161543513957204,-5.761506578584789,0.03746960559810482,8.254334608439525e-08,1.016740022739236e-06,87,21
89,206891_PM_at,0.08843136288998377,1.5240869836271544,0.05874634990788757,0.13046499826161373,0.2056580921891154,87,21
90,203935_PM_at,0.44434154351395616,4.663727162558743,0.11114261651377945,9.09779228598216e-06,6.554123830513677e-05,87,21
91,213198_PM_at,-0.7072646962233158,-6.131378211740685,0.11078683835601125,1.519151623932312e-08,2.2648605205301485e-07,87,21
92,205327_PM_s_at,-0.7755635467980291,-8.44900234116746,0.07611130015200285,1.6930382389549515e-13,9.823392072579022e-12,87,21
93,236126_PM_at,-0.2760842364532019,-3.2676018421143507,0.09610344544946087,0.001462265297175897,0.005117551458533797,87,21
94,210838_PM_s_at,0.16439277504104766,1.374663571760101,0.11749137739157163,0.1721348484214926,0.2566025686584894,87,21
95,202740_PM_at,-0.6506078817733982,-5.673106775362584,0.08081996945410694,1.228065360507955e-07,1.4434714543543018e-06,87,21
97,205260_PM_s_at,-0.3563302134646946,-3.8812237966112573,0.098310664199211,0.00018090830221650835,0.0008737221074919459,87,21
98,206833_PM_s_at,-0.008046633825944838,-0.05620151703283386,0.18244748078602926,0.9552870728405419,0.9685602850733838,87,21
100,204639_PM_at,1.1593779967159312,6.4510916384120796,0.17354378843404303,3.3926285582526826e-09,5.980272924123568e-08,87,21
101,205180_PM_s_at,0.9800339901477813,6.38411591050606,0.13231512861280145,4.65630398053845e-09,7.902285120817658e-08,87,21
102,202604_PM_x_at,0.2932980295566514,4.3109268333886765,0.07378339776714439,3.652474907189927e-05,0.00022011803562825953,87,21
103,201786_PM_s_at,0.2382596059113311,4.778100946464947,0.05407242202886726,5.718208933221354e-06,4.356181136272977e-05,87,21
104,203865_PM_s_at,0.6954359605911318,4.553055057834739,0.1452196581338252,1.4169443921156651e-05,9.665641742252663e-05,87,21
105,220648_PM_at,-0.25469293924466196,-4.772402686455023,0.06563220006481349,5.852945519170331e-06,4.445979648499301e-05,87,21
107,213245_PM_at,0.2455026272577987,2.3053650184762136,0.08442800659485611,0.023093469827992114,0.05026890522114053,87,21
108,217687_PM_at,-0.16225779967159237,-2.2812514710234644,0.0770010751645164,0.02453259049248705,0.052759244115888254,87,21
109,209321_PM_s_at,0.6891817733990147,7.925527590187146,0.10111871552351108,2.4263809660924177e-12,1.0118859341444103e-10,87,21
111,228182_PM_at,-0.3443394088669942,-3.8858072139572193,0.08308852185321625,0.00017794842057748968,0.0008613860280056602,87,21
112,209195_PM_s_at,-0.718796387520527,-4.711070802660146,0.15586599898668368,7.512737219778955e-06,5.550356697005205e-05,87,21
113,203741_PM_s_at,0.7800274220032817,6.974114938636393,0.11669069638811727,2.744567487802409e-10,6.392891021503143e-09,87,21
114,206811_PM_at,-0.22226798029556694,-4.631211550377664,0.05387457972570655,1.0369325360399198e-05,7.357006930003186e-05,87,21
115,204497_PM_at,-0.5515527093596058,-5.0471299806212135,0.10697232134175677,1.8708173423014558e-06,1.618112091116411e-05,87,21
116,230237_PM_at,1.3028609195402288,4.0490111977740835,0.23589289235281863,9.809526143661433e-05,0.000519510760163926,87,21
117,226690_PM_at,0.06765812807881666,0.6982983914657349,0.08198256451910875,0.48651972772797897,0.5839624197134226,87,21
118,214736_PM_s_at,0.12404121510673427,1.3794011694437969,0.12264945620019173,0.17067433609173283,0.2549676814082663,87,21
119,239530_PM_at,-0.21147142857142764,-4.244683032838669,0.05787593131528024,4.706423276232002e-05,0.00027450373047546527,87,21
120,205882_PM_x_at,-0.5171019704433508,-3.8753121794119623,0.13631084607970376,0.00018479527209998121,0.0008895894169409179,87,21
123,209122_PM_at,-0.736467323481115,-7.6897332272905,0.10758713952481325,7.952177459200672e-12,2.86629373965853e-10,87,21
124,207820_PM_at,-0.4345863711001625,-4.303439907927564,0.11670945024094397,3.759101516504032e-05,0.00022587221554526478,87,21
125,209612_PM_s_at,0.7622798029556677,2.9607992240115673,0.19653295897822412,0.003786864732255404,0.011337416921597924,87,21
126,206262_PM_at,-2.2369267651888354,-6.606548111393661,0.1755179643126402,1.6189334953833522e-09,3.095036554853253e-08,87,21
127,231678_PM_s_at,-0.29988045977011524,-3.1068373832816034,0.10197109121027444,0.0024270563069186124,0.007832746598622854,87,21
128,208848_PM_at,-0.415106732348109,-2.7549703311786393,0.18259030096454454,0.006910249907695528,0.018578321600014172,87,21
130,214261_PM_s_at,-1.418330049261085,-7.680772505936605,0.1343701159852357,8.317672819160924e-12,2.976464802487835e-10,87,21
131,210505_PM_at,0.013348111658457285,0.459406034100285,0.03498641670633922,0.6468833946382414,0.7263035569570586,87,21
132,204120_PM_s_at,-0.22021215106732317,-1.9369627110605347,0.15940716948260447,0.05541168467259707,0.10270495687199013,87,21
133,202912_PM_at,0.981756814449918,8.65602005931598,0.08709828633415474,5.858018362297326e-14,3.885108784158766e-12,87,21
134,216220_PM_s_at,-0.21426174055828895,-2.8332231923501197,0.07501083927269132,0.005517353577677791,0.015450010036288075,87,21
136,205891_PM_at,-0.7149137931034426,-3.7537587920542146,0.2091358499870715,0.0002847604905922148,0.0012790961532512136,87,21
140,206171_PM_at,-0.7913796387520486,-4.702183925908462,0.1799788246986991,7.788274206915656e-06,5.729156750289699e-05,87,21
141,228042_PM_at,0.6699103448275858,6.622725086402495,0.09537595355690051,1.4983950488519792e-09,2.8918760175638815e-08,87,21
142,208644_PM_at,0.48606420361248226,6.960419381252358,0.051226007263872594,2.9339439970449636e-10,6.770592399760235e-09,87,21
143,202239_PM_at,-0.2785676518883431,-3.5377754420551053,0.06656741348967725,0.0006002316693006904,0.002416961715174218,87,21
146,210961_PM_s_at,-0.19591477832512227,-3.139116952009595,0.05923307346204249,0.0021953824664810435,0.0072057799432219734,87,21
147,207589_PM_at,0.09199096880131208,1.3347591404016725,0.06823642743697149,0.18481506289761424,0.27160581683121493,87,21
148,211489_PM_at,-0.17220919540229884,-3.053682867613805,0.07008124030745322,0.002858549497074659,0.008974897327849887,87,21
150,209869_PM_at,-0.25829408866995074,-1.7325955813072764,0.2297806578389443,0.08607603874800593,0.1470286943925948,87,21
151,208544_PM_at,-0.1967031198686362,-3.185737943586252,0.04941732882737528,0.001896862423711963,0.006378638529494195,87,21
152,206128_PM_at,-0.002410180623972913,-0.03416306474860264,0.06148876693637591,0.9728113682396746,0.9810589998573681,87,21
153,229309_PM_at,-0.4340771756978681,-2.638728288712813,0.12081660699253026,0.009575664682680977,0.024390507570080055,87,21
154,206170_PM_at,0.33726108374384367,2.83788697038121,0.1505487594474451,0.0054430716184964536,0.015281320930064828,87,21
155,206812_PM_at,-0.06151395730706177,-0.9160340064148462,0.0673664542683731,0.3617283682090544,0.4634683643291571,87,21
156,201401_PM_s_at,0.20558653530377669,2.7378861920469437,0.07963295762502903,0.007254085794666489,0.019335945747815192,87,21
157,228771_PM_at,1.0564443349753683,6.559282713998312,0.15022622508172198,2.0287587806327368e-09,3.783351625164288e-08,87,21
158,210250_PM_x_at,0.09738522167487496,1.2540297150604263,0.1097478466089793,0.21258969224498314,0.30405282860686567,87,21
159,221761_PM_at,0.11151625615763372,1.0169174917333017,0.13967843443651418,0.311508166187188,0.41219272824503,87,21
160,229617_PM_x_at,-0.09065369458127925,-1.2241569085602686,0.0851474985855036,0.22360691258923365,0.3163475779249643,87,21
161,211779_PM_x_at,-0.24871543513957484,-3.3569910360477455,0.08429297498780085,0.0010949504121821334,0.004008444520443292,87,21
162,205423_PM_at,-0.07300098522167353,-0.7727037103118202,0.10790993155483251,0.4414173080495129,0.5412952286896093,87,21
163,200615_PM_s_at,0.6689198686371096,6.548374716670831,0.11201622919172884,2.1370237369017138e-09,3.955001785722904e-08,87,21
164,225754_PM_at,0.1581586206896528,2.462432318797378,0.06581267273618632,0.015410960688503353,0.0360855357586109,87,21
165,201792_PM_at,1.1204175697865342,6.169086890084585,0.18584412308098,1.2750601179726812e-08,1.9357634393694575e-07,87,21
166,217729_PM_s_at,-0.0433853858784925,-0.44413802755240445,0.11116376649753358,0.6578481860036411,0.7353783139250245,87,21
167,216314_PM_at,-0.029501477832512446,-1.3559985893160287,0.022710184385492885,0.17798128201961855,0.26345929296062087,87,21
172,1552287_PM_s_at,0.4527031198686391,3.0614383441456847,0.20913674016680248,0.0027914497370114173,0.008795011652687992,87,21
173,206840_PM_at,-0.02791001642036184,-0.7517236134993364,0.036459072522766756,0.45388315072002144,0.553137550207051,87,21
174,204694_PM_at,-0.21107931034482874,-4.195615560570136,0.0577057998799642,5.669716211178627e-05,0.00032307698655971526,87,21
175,204333_PM_s_at,0.4242865353037768,3.9352787025811455,0.14728658444918427,0.0001488046652094544,0.0007405718807472529,87,21
176,1554950_PM_at,-0.12247044334975232,-2.0599455594915805,0.059545920715680906,0.04185330958453227,0.0815964309252693,87,21
177,210081_PM_at,0.21978538587848906,2.2459392120097728,0.08503840018864521,0.026782164035556794,0.05666174716593806,87,21
178,203566_PM_s_at,-0.35609047619047374,-4.380103877602523,0.07207574485935275,2.7956975474689588e-05,0.0001747829864354446,87,21
181,207193_PM_at,-0.06569129720853795,-1.2739758987956984,0.04815727466641755,0.20545815250707597,0.29594952782479034,87,21
182,231183_PM_s_at,0.162910180623971,2.3284299168193394,0.07234456568758245,0.021787043010128893,0.0479880984418924,87,21
183,202834_PM_at,1.4108737274220058,7.0544619215409465,0.150247337569609,1.8539220176389405e-10,4.538583588148306e-09,87,21
185,208016_PM_s_at,-0.15547307060755244,-2.2885293178728583,0.059034584453453366,0.02409015458194081,0.05201629076365002,87,21
186,207294_PM_at,-0.12614564860426913,-2.8637742509778077,0.04457551333608626,0.0050471442277909735,0.014363595985830807,87,21
187,213592_PM_at,1.2535827586206896,7.815566638297846,0.11434381826331506,4.225083334267416e-12,1.6465486797324904e-10,87,21
189,206957_PM_at,-0.729348932676519,-5.419514444179479,0.17791053655170289,3.774966896095888e-07,3.874457207276055e-06,87,21
190,206645_PM_s_at,-0.15636929392446497,-2.793265527632902,0.0750100676695801,0.006192834281182211,0.016984507653878933,87,21
191,200903_PM_s_at,-0.3966403940886707,-4.176257968081675,0.12136252709107752,6.099631113793869e-05,0.00034349662041090114,87,21
196,202820_PM_at,0.6287720853858776,3.37342871099707,0.20380554972665624,0.0010376260663680706,0.003832177537720485,87,21
197,204551_PM_s_at,-0.04273875205254596,-0.8809035913074755,0.04716616572137716,0.3803629876321925,0.4819164262659584,87,21
199,209901_PM_x_at,0.7176924466338264,5.93845463773362,0.1696809882698607,3.69478832032289e-08,4.97809266058771e-07,87,21
202,212543_PM_at,-0.4506912972085413,-5.148712706489605,0.07683299583797315,1.2162451499050446e-06,1.1048788540105348e-05,87,21
203,202587_PM_s_at,-0.16076962233168857,-1.1477992585008647,0.15720310382566977,0.2536353203708438,0.3497922204489267,87,21
204,212175_PM_s_at,-0.576983087027914,-7.104341195436274,0.07528045087520271,1.4521084392079754e-10,3.6681492729115594e-09,87,21
205,225342_PM_at,-0.5269697865353056,-3.2507116097408897,0.12963118347193475,0.0015434886876158746,0.005362711680397674,87,21
207,207163_PM_s_at,0.05714236453202126,0.51037367921813,0.10925695890433944,0.6108508777382645,0.6953068667009745,87,21
208,211453_PM_s_at,-0.17528949096880186,-3.1830768841290977,0.06045936530291233,0.0019128292121301125,0.006422462588469508,87,21
210,218487_PM_at,-0.6479234811165817,-7.399925867608196,0.07720100668836068,3.377444322783874e-11,1.0139614485784272e-09,87,21
211,205633_PM_s_at,-0.08164252873563171,-1.0902162091436562,0.07943168137537787,0.27809006068313114,0.37619783588680017,87,21
212,244205_PM_at,-0.07588160919540199,-2.0763067121524292,0.03634336437000455,0.040284271423191576,0.07911840654778164,87,21
213,214842_PM_s_at,-0.2405353037766842,-2.9581528461236064,0.09760451664755053,0.003816990801288897,0.011409268052036164,87,21
214,201952_PM_at,0.5315977011494244,5.354215953986536,0.11842627697655264,5.019608013674742e-07,5.016399131839516e-06,87,21
215,205142_PM_x_at,0.14692134646962174,1.5502953387640068,0.09507128090482489,0.12405126372334055,0.19739609988723508,87,21
216,212224_PM_at,-0.6316310344827567,-3.1520786649545665,0.2199358943160758,0.0021082767113599307,0.006965843010993878,87,21
217,201425_PM_at,-0.39222988505747125,-5.094678997791009,0.07072421602868251,1.5301947875106523e-06,1.3521415988153317e-05,87,21
218,205623_PM_at,-0.31164022988505646,-1.8122455931790167,0.19211404831993975,0.0727791318748022,0.12819464316163287,87,21
219,209646_PM_x_at,-0.4387433497536932,-5.466348246013926,0.08483538332302679,3.0738501253566127e-07,3.2443231020232847e-06,87,21
220,203180_PM_at,0.779340229885058,4.055673801608921,0.1958966902995862,9.570717398810962e-05,0.0005092005080473957,87,21
221,205640_PM_at,0.29466042692939354,3.142862910479303,0.0816680846695824,0.0021698710675083686,0.007136172113885939,87,21
222,204942_PM_s_at,0.21617865353037757,2.5172127054839026,0.060100863245440006,0.013325465519958779,0.03201610880975474,87,21
223,201612_PM_at,-0.23073169129721194,-4.241792356091006,0.05878738500202763,4.758515349021803e-05,0.00027718744524829974,87,21
224,210544_PM_s_at,-0.4801766830870289,-2.4069894504995517,0.22284634882105653,0.017813631050701995,0.04066219536667333,87,21
225,207583_PM_at,0.14530197044335003,2.181506307655915,0.04915658203926956,0.03135522534506641,0.06431735603041572,87,21
226,200966_PM_x_at,0.05933103448275823,1.05451720711204,0.07216950444326237,0.2940438781777859,0.3934687664450279,87,21
228,211617_PM_at,-0.15285812807881793,-2.440553481506809,0.05692426054580717,0.01632222248076187,0.03787085077749494,87,21
229,217238_PM_s_at,1.7662596059113316,4.643588375863064,0.33761810365500533,9.866246486271831e-06,7.038222640109038e-05,87,21
230,202022_PM_at,0.20163875205254733,1.5304240827218083,0.17006585281653117,0.12889074330649844,0.20359885155075533,87,21
231,201272_PM_at,0.6270502463054193,5.298067704633922,0.10852710816036928,6.404206960100768e-07,6.231658968911853e-06,87,21
238,208211_PM_s_at,-0.2519252873563227,-4.921024900610711,0.05879378287419783,3.1719866100714394e-06,2.5926986461018647e-05,87,21
239,207206_PM_s_at,-0.15056666666666807,-2.813106813440277,0.05679599274111407,0.005848505634819419,0.016213253574968053,87,21
240,213952_PM_s_at,0.9875530377668316,6.00198880092933,0.12136786989758801,2.7610705791575106e-08,3.828483951814576e-07,87,21
241,204174_PM_at,0.6380495894909686,3.1633958958126467,0.22386999552333753,0.002034861913978602,0.006769881407232105,87,21
242,207381_PM_at,-0.12068817733990134,-2.5011614268929647,0.03782822925308034,0.013908666834843805,0.033135050545063736,87,21
245,214340_PM_at,-0.10337651888341526,-1.8509599655181141,0.04713522489396177,0.06695949833466491,0.12002257006981788,87,21
246,207328_PM_at,0.11189671592774975,1.527364131370211,0.060390496721962054,0.1296490141168999,0.2045722057736238,87,21
247,206714_PM_at,0.44631707717569924,3.6764939277468827,0.08585330677110992,0.0003730718374210366,0.0016123716891383898,87,21
248,207140_PM_at,-0.9188683087027902,-7.060799620042282,0.13317288894499174,1.797316945064263e-10,4.417798591607869e-09,87,21
249,215783_PM_s_at,0.7010134646962225,4.8152737154881375,0.10475464302937024,4.910306775912617e-06,3.8142519391193725e-05,87,21
250,204664_PM_at,-0.17937586206896672,-3.623299890023216,0.05375984022561569,0.0004483478071161129,0.0018894978253376042,87,21
251,211619_PM_s_at,-0.2509446633825938,-4.445061314863856,0.06396673591780949,2.1699550456877352e-05,0.00014002723236797315,87,21
257,207690_PM_at,-0.2371870279146151,-3.835756614374593,0.06250806226421547,0.0002129266069490213,0.0010020021759022705,87,21
258,221114_PM_at,-0.1027883415435129,-2.396110953877425,0.04409642296170512,0.018322362403789504,0.041615112450118,87,21
259,214425_PM_at,-0.05047389162561533,-0.8918512618060087,0.059360116696472585,0.37449272253867194,0.4759446556188664,87,21
262,201196_PM_s_at,0.19230361247947592,2.1879710912399597,0.11174579450433328,0.030867579823684713,0.06352187566018162,87,21
265,208410_PM_x_at,-0.05359556650246233,-1.3756617503997588,0.042882616856564255,0.17182634277878794,0.25624787661537196,87,21
266,208220_PM_x_at,0.022294417077174167,0.6106724828020258,0.03876015443245852,0.5427236139865202,0.6354195873134221,87,21
267,202203_PM_s_at,-0.29737454844006495,-2.388725780474957,0.14805391290052475,0.018675039844044995,0.04226854149503741,87,21
268,206516_PM_at,-0.16425665024630653,-2.7406449354531093,0.055474322929839746,0.007197529479078357,0.019212256095607977,87,21
269,206892_PM_at,-0.20238407224958976,-3.663030020943141,0.052206715786336115,0.0003909033566338907,0.001679355932649445,87,21
270,206121_PM_at,-1.2331866995073888,-7.196511328838829,0.12327130993159327,9.232774254027041e-11,2.45586408998099e-09,87,21
271,212360_PM_at,0.3472152709359637,2.988629571431358,0.132982054201349,0.003483053611621891,0.010576351537815182,87,21
272,207992_PM_s_at,0.632057471264365,5.853231690168221,0.08454259718718746,5.4491619883252344e-08,7.038500901586761e-07,87,21
273,205257_PM_s_at,0.42234449917898065,3.706605029570961,0.08709255292385869,0.0003359434121150606,0.0014741473890348498,87,21
274,214439_PM_x_at,0.1169999999999991,1.5126453123129253,0.089325060904581,0.1333456022299405,0.20916447754663764,87,21
275,204294_PM_at,-0.7262080459770104,-6.15467928355783,0.07533242000213312,1.3633863671768401e-08,2.05107740115702e-07,87,21
279,208498_PM_s_at,-0.42189671592774936,-2.753610071829307,0.22955279793828792,0.0069370725135533655,0.018635208296301668,87,21
283,205141_PM_at,-0.017687027914615072,-0.11722353713268631,0.1634871748883837,0.90690473982288,0.9332397893477437,87,21
284,205608_PM_s_at,-0.08957339901477823,-1.500126301699296,0.06394757246283034,0.13655438226006117,0.21336378506366002,87,21
285,205572_PM_at,1.3056563218390798,8.53127210897095,0.1064575028201982,1.1109874952057722e-13,6.814762421545272e-12,87,21
286,205389_PM_s_at,0.6831224958949074,4.961556234775635,0.0967677291853682,2.6790636600050947e-06,2.2358903013602616e-05,87,21
287,202920_PM_at,0.5799136288998339,3.4248782839610876,0.1352259137843216,0.0008758795627126482,0.0033204288972370636,87,21
288,206385_PM_s_at,-1.5806868637110014,-10.61690966582952,0.12980932711392276,2.2685766557163417e-18,5.667816060160714e-16,87,21
290,202888_PM_s_at,-2.019960591133003,-7.1026060133046665,0.2869510449821133,1.46451485730536e-10,3.6960761262667327e-09,87,21
291,202825_PM_at,-0.4673914614121504,-4.1112350195016,0.12847329900427104,7.784844925909819e-05,0.0004245044749064737,87,21
292,200657_PM_at,-0.3750313628899864,-4.48135517649467,0.07564603765512246,1.881663160555472e-05,0.00012378886597305837,87,21
293,212826_PM_s_at,-0.18457536945812514,-3.273518642050751,0.05619829762920858,0.0014347695864529494,0.005037113758278673,87,21
301,201012_PM_at,1.8481349753694598,10.961791197491241,0.18019885360676188,3.794866606839948e-19,1.2286161325044246e-16,87,21
302,1568126_PM_at,0.4289425287356323,1.7741808665903698,0.2488841703368316,0.07890441219639599,0.13694267948124744,87,21
303,210876_PM_at,0.030993431855501186,0.46540192092161936,0.06649571251399704,0.642598422188787,0.7224309905343943,87,21
304,208816_PM_x_at,0.1559610837438452,3.0781407650964723,0.06183361128503819,0.002651866761427491,0.008434394573708376,87,21
305,211241_PM_at,-0.06963546798029618,-1.2392536814295376,0.05768289929139106,0.21798844507418472,0.3100641529683629,87,21
306,209369_PM_at,1.034493103448277,5.862960382616018,0.19496148074440928,5.213429668527292e-08,6.762750220803006e-07,87,21
307,201302_PM_at,-0.08159425287356648,-0.6447693484022887,0.1301990788856204,0.5204696554078753,0.6154103210364761,87,21
308,200782_PM_at,1.0818441707717579,9.162567127374887,0.1559405113589096,4.3016727283545985e-15,4.037153058866584e-13,87,21
309,200982_PM_s_at,1.1786499178981966,9.301043758212504,0.09929975517048208,2.100951483606139e-15,2.1812819815087265e-13,87,21
310,209860_PM_s_at,0.11352364532019621,0.9869206182584599,0.14543006097242717,0.3259289750740179,0.4271474387236896,87,21
311,228727_PM_at,-0.7737919540229887,-7.583408436544307,0.10555651483125164,1.3541744488457425e-11,4.548413441902689e-10,87,21
312,208323_PM_s_at,-1.0011190476190457,-4.08669697385112,0.19305511901445221,8.530179028256811e-05,0.0004597859772742305,87,21
313,205639_PM_at,0.04049343185550214,0.3510189524567545,0.12001113833038957,0.7262708223088009,0.7925864739139965,87,21
314,207064_PM_s_at,-0.05570541871921186,-0.8713596870739867,0.06981634063788565,0.38552705207904236,0.4868021936329919,87,21
316,205083_PM_at,0.6537602627257808,2.9072275993425882,0.14271776865770985,0.004441464265652025,0.01293457085880086,87,21
317,211554_PM_s_at,0.18287980295566353,2.185922810292012,0.0699182449198095,0.03102136431649142,0.06378077365762919,87,21
318,218609_PM_s_at,0.000640229885055632,0.005779416749733242,0.15299873124007163,0.9953995812058223,0.9968010615972258,87,21
319,207262_PM_at,-0.04356912972085425,-1.6349798615186246,0.03197683651595827,0.10501960360854895,0.1728164695170453,87,21
320,228101_PM_at,-0.613622003284072,-4.9146060793588235,0.16662478761172547,3.2577401754668514e-06,2.6516996980164947e-05,87,21
