entrez,probe,log2FC,t_stat,se,pvalue,padj,n_uc,n_ctrl
109,8050766,0.33272251196068936,3.137367788039662,0.11891404068983083,0.0023594888055649193,0.008501215924005276,74,11
111,8090070,-0.7281193761584772,-7.561626100680889,0.09738776509156442,4.821578763293838e-11,1.2867346471673088e-09,74,11
112,7962842,-0.8237751309078636,-7.275665229581913,0.06525138703687534,1.7646496745661852e-10,4.0890683608832605e-09,74,11
113,7995492,0.492316738538082,6.258982724569789,0.05912359382810827,1.621205760581673e-08,2.245245062509862e-07,74,11
114,8152902,-0.08386249258599587,-1.1203485705956393,0.08052614778802238,0.2657966029088776,0.40217028221172013,74,11
115,7999079,-0.7041109528292404,-8.0465232463851,0.06805252903136753,5.256428219070529e-12,1.7637411820437257e-10,74,11
116,8019851,0.22581194929975457,2.551299518184581,0.06257771598662573,0.012566737263749324,0.03552100879753422,74,11
117,8132151,0.09939523340294887,1.345727574565988,0.06132084624959334,0.182055001845128,0.30358020768036686,74,11
118,8093643,0.013800119880835737,0.3347371878881428,0.04397443991424969,0.7386677978655551,0.8242342823699812,74,11
119,8052882,0.017036405502456553,0.2200428129470514,0.04341827561437532,0.8263781211121084,0.8874983942645769,74,11
120,7930380,-0.8340965652641259,-10.04382546619875,0.055062341483600626,5.383481345439755e-16,4.945069660181291e-14,74,11
123,8160297,-0.6316725168452075,-4.456022545465061,0.18899943933760402,2.589365850560959e-05,0.00015941787310285688,74,11
124,8101874,-1.5885635769262887,-9.511278456366986,0.11535373122077995,6.2000868852022654e-15,4.4322278163254063e-13,74,11
125,8101881,-0.9568477974041754,-3.120235292931826,0.20690206440836986,0.002485625103272791,0.008903587841648911,74,11
126,8101893,-3.1707819704029454,-7.917368996300377,0.19448534601561457,9.500605197700742e-12,2.9691177070859495e-10,74,11
127,8101852,-0.2755021911289921,-3.8666410154268904,0.08339342138938587,0.00021842768779452878,0.0010532420931762864,74,11
128,8101844,-0.3985081437800986,-4.9014293880971795,0.07317667240174727,4.651665537719054e-06,3.467901527483851e-05,74,11
130,8101862,-1.7169233393353807,-7.656208107234898,0.16912222524040932,3.1337261256555515e-11,8.763890759486829e-10,74,11
131,8101904,-0.13236924721621612,-1.985420212356861,0.06925563527820516,0.05039972914319009,0.11122455031424651,74,11
132,7928471,0.030469091394346393,0.28779225075860787,0.0718347168699676,0.774223146652871,0.8506068880096895,74,11
133,7938390,1.3121562960847672,7.035280231554797,0.1330042067577905,5.213866613932739e-10,1.0842494849686768e-08,74,11
134,7908907,0.07846171711916483,1.0515313905701007,0.07333022970061864,0.29606647944625375,0.43534105308865434,74,11
136,8005134,-0.30474262432186805,-2.589617640189615,0.15820801608314394,0.01134483819628344,0.03252897815838725,74,11
141,8081880,0.5063036914975418,4.806177229420489,0.07769847220120231,6.761555286553807e-06,4.8351663739459606e-05,74,11
142,7924733,0.4467846691068793,3.3640122852155536,0.09729865009592936,0.0011645713174568049,0.004597450486533738,74,11
143,7970602,-0.41500556407616607,-4.040149567194269,0.0537318115517748,0.00011870038845332776,0.0006174945739752902,74,11
146,8064779,0.026118965023340657,0.4299399713356347,0.05366995667414379,0.6683535040888746,0.771857420830176,74,11
147,8109612,-0.0922216511007381,-1.8277447782480845,0.04446671186621133,0.07118126241396615,0.14640436307225843,74,11
148,8149885,0.0006643100171981331,0.011367508246109425,0.05163508590667004,0.9909575151613759,0.9946243443897625,74,11
150,7930482,-0.09000315065356013,-0.7557631956562805,0.21015703185846127,0.45193074784909526,0.5906127560831457,74,11
151,8053869,-0.0882812081633908,-1.3800038341801895,0.06804915186751655,0.1712914665980973,0.28934351366879935,74,11
152,8093826,0.0786282799913991,1.276063159006679,0.05563828687790098,0.20549255717036427,0.3324270742412529,74,11
153,7930627,-0.004880642712530303,-0.07949470377164367,0.05261945225302197,0.9368304976639409,0.9608725388131204,74,11
154,8109086,0.17255872880712708,2.75000241644029,0.0428861503792724,0.007313025729250983,0.02246191867255253,74,11
155,8150249,0.004889971939802784,0.07249396803926995,0.06635730096605807,0.9423832160554313,0.9647822259936947,74,11
156,7941797,0.214558861135135,4.540343163734626,0.04082394870145091,1.883031585379487e-05,0.00011997425996750087,74,11
157,8072015,1.008281006501229,6.29831429068404,0.143976221093441,1.3658455111079995e-08,1.9260854510332144e-07,74,11
158,8073242,0.06433789466830397,0.8188161986618807,0.050694376029482485,0.4152360991993832,0.5561885487855415,74,11
159,7925550,0.036315578298526496,0.42611082765328717,0.07633330939796124,0.6711301203478045,0.7738956814549925,74,11
160,8030470,0.14643672806879593,2.337081684956345,0.06608303499877903,0.021844239735447125,0.056250651257112046,74,11
161,7937533,-0.060889271761668695,-1.6916873470971747,0.03818087352589919,0.09445708543922961,0.18253542192277925,74,11
162,8075217,0.10475065557125163,1.6734940771256877,0.05052522067458395,0.09799505790336704,0.18783327561694496,74,11
163,8006542,0.25947462887960526,2.788991094393182,0.07198686308991922,0.0065552934157429125,0.020434669228488172,74,11
164,8002592,-0.08191132672113,-1.3194040570301102,0.03714809692783374,0.19066217969489468,0.3142608703883532,74,11
165,8132557,0.8743546342149866,4.893913301524556,0.08815158798695609,4.79161924983736e-06,3.5588770001249026e-05,74,11
166,8032576,-0.02521768622727194,-0.3702710363117995,0.04673570184641768,0.7121237653467091,0.8048173111937004,74,11
167,8126920,-0.06844013732309584,-1.1372092476895241,0.05097928637149686,0.25872323609585257,0.39449124388569745,74,11
172,7998083,-0.03101241538452104,-0.6444004184103111,0.04221089361237512,0.5210927753414862,0.6528186530938168,74,11
173,8095663,-0.09226219824815818,-1.6757349009369664,0.032959193084714324,0.0975535562273929,0.18722445178767566,74,11
174,8095646,-0.06028297818181727,-1.2867494406713424,0.039473752767131914,0.20175893051550503,0.32780650627878305,74,11
175,8103834,-0.05800424542260352,-0.4956945980761141,0.10139119250937496,0.6214198747552729,0.7354065654268039,74,11
176,7985786,0.013677258834152717,0.17013433420759763,0.06751943541499394,0.8653185141633756,0.9142884316659962,74,11
177,8179967,0.08843535937469316,1.1865957988061928,0.056827701093133155,0.23877246591156576,0.3715230103382636,74,11
178,7903239,-0.588983154076165,-4.752165392997268,0.06490057696812158,8.345575775714716e-06,5.827532248930402e-05,74,11
181,8002051,0.018722135386976646,0.3438942632887624,0.05578573353688812,0.731795492529646,0.819394066766867,74,11
182,8064978,0.4768854486572476,4.782798524596219,0.07246413983067587,7.407569190771859e-06,5.241891694648773e-05,74,11
183,7924987,1.0901031482665857,5.757504435568149,0.08791529127375995,1.396379379328523e-07,1.5114715859841161e-06,74,11
185,8083240,-0.017195235309582557,-0.2682864848421029,0.05666110587935843,0.7891444746485801,0.8613479752879388,74,11
186,8169492,-0.061213090120391556,-1.0380643558175746,0.04273789514042565,0.30225481410271915,0.44195844855299316,74,11
187,7948167,1.2942510566523353,7.062548470241548,0.09976041379094137,4.6126702367498206e-10,9.707627260278799e-09,74,11
189,8049737,-0.1297018488181818,-2.304812277902638,0.06376614380880728,0.023674482049099804,0.06014392826775664,74,11
190,8171892,-0.09965130773464281,-1.6901866329281419,0.04129659465475543,0.0947449235593801,0.18297468917391727,74,11
191,8065738,-0.011976169191644459,-0.13349896230206804,0.08848562879225237,0.8941219387383785,0.9335391650039636,74,11
196,8131614,0.9267436103120392,8.100452146859812,0.12244489696910361,4.1042474040113875e-12,1.426081841576161e-10,74,11
197,8084648,-0.013209935841524079,-0.2949290824979427,0.05588326241557571,0.7687845084410336,0.846673814284147,74,11
199,8118158,0.6264971945110567,4.121177003735278,0.19097812915394624,8.881194445691085e-05,0.0004768568992541901,74,11
202,8121277,-0.1995400645356291,-1.732474442536288,0.09016975184123233,0.0869035502828989,0.1709790458556863,74,11
203,8164293,-0.5177864812665849,-3.746427753595197,0.13232304902975614,0.0003301775109703816,0.001517493102251158,74,11
204,7914617,-0.46385419918305004,-7.249517885092274,0.07208424463473831,1.9860378885482817e-10,4.554464266897066e-09,74,11
205,7902038,-0.09686836366338891,-1.1912112132519126,0.0451851045175958,0.23696602218142532,0.36929250454969087,74,11
207,7981494,-0.003704572547913898,-0.09526025571669015,0.031106361020477504,0.924337724243747,0.953145347057186,74,11
208,8036840,-0.08041365808353973,-1.5244645129210115,0.03190450788691498,0.1311941528570957,0.23554170783457407,74,11
210,8163509,-0.6068874064312046,-9.096298789708003,0.05591636147617271,4.1896496095511855e-14,2.310352053346534e-12,74,11
211,8080184,0.10766031367075968,1.20969264900697,0.09395398834034006,0.22983107661817667,0.36115225933120415,74,11
212,8173135,0.1582434385343987,1.6807972108060065,0.08178545671243542,0.09656210458317506,0.1857934904293332,74,11
213,8095628,-0.08057454011302223,-1.443742823109575,0.04684052646030353,0.15257536815605327,0.26486223659227787,74,11
214,8081431,0.7643355879385734,7.558968551465107,0.14402332199174725,4.880250897242709e-11,1.2979689298286994e-09,74,11
215,8170704,0.08642496962407975,0.8590102332360976,0.08529334744610743,0.3928089865663343,0.5346138024436701,74,11
216,8161755,-0.4151297102002456,-1.9314621277590787,0.15804788013256577,0.0568388370990355,0.12255252309798524,74,11
217,7958784,-0.22396513611425029,-1.5530762333804164,0.11508925949347297,0.12420987966058167,0.22600475117750185,74,11
218,8013384,-0.060675899927518984,-0.6845606048795757,0.08841277772561036,0.4955283669529231,0.6302279310735743,74,11
219,8155327,-0.6142399526818156,-4.2359576561087335,0.11255049996403274,5.8559138657945144e-05,0.00032975588122844914,74,11
220,7986446,0.22202074965724794,3.5480897048776248,0.049495593503971966,0.0006415397401663104,0.002729334626408669,74,11
221,7941961,0.14974144088574803,1.632776313411035,0.06937696626500006,0.10630428669626601,0.20003147351216052,74,11
222,7949882,0.10897264771990223,1.7937911297474722,0.07355549476515977,0.07648833829802039,0.1548236370410258,74,11
223,7921970,-0.33574429579975273,-4.029653801786651,0.057340954870400494,0.00012321556251930284,0.0006376908770259702,74,11
224,8005638,-0.3187694650651096,-3.011698607262471,0.0809306150446757,0.003442235905237477,0.011758909833671316,74,11
225,7962312,0.7865603860700245,4.728806979765643,0.11635376656552718,9.137518169093453e-06,6.310296036525347e-05,74,11
226,7994737,0.0586045822678134,0.9785239678943575,0.03377348101514647,0.3306588082857793,0.4718102769103473,74,11
228,7936923,-0.08434404577026999,-1.2454782418898833,0.05530376646743646,0.2164605982241063,0.3453979467415894,74,11
229,8162884,2.02330582714988,4.538911556565757,0.4222754944186118,1.893292353730377e-05,0.00012060489913073274,74,11
230,8013660,-0.14010950297665659,-0.9281101130040361,0.21167256179013244,0.3560416516342118,0.4975246680173479,74,11
231,8143054,1.0170856589914017,3.8516102179188425,0.22792847244471467,0.00023010640994926152,0.001101093444183745,74,11
238,8051241,-0.08404165012899245,-1.7103120157041742,0.03580047742932356,0.09094390287952936,0.1769851668252638,74,11
239,8004221,-0.10210664245946077,-1.8481723486799906,0.05945610634977191,0.06813901512722728,0.14138898789457482,74,11
240,7927215,1.2747933501830442,6.318717578460638,0.17540011173232095,1.2494840314643121e-08,1.780113239685146e-07,74,11
241,7968344,0.6482691174226032,2.595669840726173,0.18934537121412973,0.011161980536320592,0.032115443176752814,74,11
242,8012309,-0.16028147280466865,-2.5821930591908986,0.05011593652825388,0.011572856126191269,0.03310000102426562,74,11
245,8004201,0.050359514615479384,0.8475317713465599,0.04401574791673725,0.3991361530856931,0.5407021658276487,74,11
246,8011680,-0.07567270161916362,-1.235438853908899,0.06847372577607273,0.2201527395126382,0.3498121514920555,74,11
247,8004784,-0.009158686132677119,-0.10299715022066983,0.06154054786669633,0.9182136818354922,0.9492901832733981,74,11
248,8049137,-0.7955004112469295,-6.945354124847768,0.1064016057187064,7.803837607684562e-10,1.5464434334369907e-08,74,11
249,7898693,1.9545310207739544,6.961842489418348,0.12955029311369592,7.248225893681232e-10,1.449074302007875e-08,74,11
250,8180197,-0.22651318164864787,-2.8417892432213097,0.07889341656323141,0.0056435995991306834,0.018016606554367657,74,11
251,8049128,-0.248749715286241,-3.068350725709308,0.07693355811237865,0.0029069642004655024,0.010166425493676787,74,11
257,7918416,0.022008653009827128,0.281106969434934,0.07017425859476237,0.7793279400159646,0.854063736179754,74,11
258,8095519,0.01854461759705206,0.28398975936842036,0.055547241581836604,0.7771254763003,0.8526123907198621,74,11
259,8163535,-0.0498393082432429,-0.69716366612276,0.060583644869205845,0.4876485528093305,0.6232540422861076,74,11
262,8121489,0.044527147140049905,0.5747834581692909,0.039249495292127665,0.5669925118672703,0.6914958740000173,74,11
265,8166006,-0.1406130317334151,-2.2471455431480507,0.057558248026532664,0.02728449627125023,0.0677012215514971,74,11
266,8177061,-0.14634014675921403,-3.111758386065164,0.04923614881719255,0.0025503323918891958,0.009096176412646095,74,11
267,8001477,-0.2289756650909105,-3.6141513767849665,0.048504565363014805,0.0005154768050433184,0.0022500176846023136,74,11
268,8024429,0.025358594216217334,0.4300308498803072,0.05124134378724924,0.6682876614816934,0.7718081869821224,74,11
269,7955797,-0.05296162121130177,-0.9575441199871165,0.04216155567892606,0.3410735794116459,0.48271350299080695,74,11
270,7918794,-0.09637996163267903,-0.5395748198699619,0.20284474301890393,0.5909349212104741,0.7111236247861423,74,11
271,7903719,0.44275410459090736,4.797817715924739,0.051640812231756976,6.985986625600209e-06,4.979593296344227e-05,74,11
272,7938396,0.4109351524533169,4.087999937844002,0.049840474207983786,0.00010005248589326667,0.0005299371234346772,74,11
273,8139131,0.19490106628132597,2.4126354341922944,0.055468161536831116,0.018040895187032644,0.04800318850597819,74,11
274,8054945,0.0881241912936126,2.042733459270806,0.03771820673158515,0.044252383542771306,0.10027806034920482,74,11
275,8087419,-0.8182276665982808,-9.663844528945662,0.0526194476725354,3.074904738364805e-15,2.400158036622218e-13,74,11
280,7903414,-0.5704326565257984,-4.009072125002738,0.15263708639684137,0.0001325526591586669,0.0006793674922426014,74,11
284,8152297,0.2584859575528258,1.9186553486137239,0.0632185042049256,0.0584656081130455,0.12537942622292736,74,11
285,8149071,1.2981602305614235,5.267971351246737,0.14863397909978063,1.068321961640261e-06,9.309182879575985e-06,74,11
286,8150439,0.3116508687088455,4.707161343091847,0.04586383274182665,9.93633190435979e-06,6.798413754810117e-05,74,11
287,8096959,0.11582488712039396,0.8593297527633421,0.11352861584717716,0.3926337506864439,0.5344190535335912,74,11
288,7933772,-1.0825333333329228,-9.014884176929925,0.09289503359437765,6.096958989566032e-14,3.238595532285139e-12,74,11
290,7991335,-2.040552453798524,-4.976959510703127,0.32073126074092756,3.4491580099116666e-06,2.654279151714481e-05,74,11
291,8098576,-0.7066226490245704,-6.333247348405096,0.062021224469314004,1.172650794904743e-08,1.6812196435552374e-07,74,11
292,8169640,-0.5949729500380823,-5.367637866275561,0.08422273251432828,7.102881025263717e-07,6.4329328450079455e-06,74,11
293,8154727,-0.3973836291154793,-4.239249771879042,0.06507413252824616,5.785831716860616e-05,0.00032608555296449016,74,11
301,8155849,2.3928910015884526,11.198760383247679,0.30828361650982916,2.8476890494370742e-18,4.687690904548594e-16,74,11
302,7989335,0.6947995646535627,6.954851814352731,0.07997230020200616,7.478827258218065e-10,1.488246343448636e-08,74,11
303,8103240,0.39507370010442155,3.770200709576248,0.07755009432898942,0.0003044612750741978,0.001411593184434917,74,11
304,8154836,0.6218455094496296,6.493913433031311,0.08031368410075924,5.796204415322997e-09,8.960269140786626e-08,74,11
305,7927801,0.20909411964496272,2.892547622752876,0.07423391912030906,0.004878363341633335,0.01590034677867003,74,11
306,8095986,0.9381974241891893,5.681510935435621,0.11351269092664158,1.9241453016827668e-07,2.0113699959621304e-06,74,11
307,8042468,0.27275261137223517,1.5391649421204414,0.08451856060366589,0.12756791414070473,0.23058753430129997,74,11
308,8102619,1.5347010367493876,10.917900352273344,0.17234867778559373,1.0095545047866466e-17,1.4469701031536885e-15,74,11
309,8115234,1.3027486497604421,6.093627516816567,0.1919549965170152,3.320009563484393e-08,4.2481740858734046e-07,74,11
310,7934367,0.09289238477150086,1.1488612617184242,0.04186720517926788,0.2539132618221061,0.3888699133146376,74,11
311,7934733,0.008306711635135855,0.10740179001927629,0.071703117297415,0.9147294256467154,0.946819699972127,74,11
312,8152719,-0.7889257678808343,-4.050231132113972,0.16164882972225375,0.00011451323039380644,0.0005984274614261908,74,11
313,8139033,-0.6037598324250606,-3.462520883901364,0.11072392938899737,0.0008485347342465489,0.003491150331992854,74,11
314,8007414,0.12403920284643721,1.9361803812406166,0.07018772426101835,0.05624924839314789,0.12154925965485792,74,11
316,8047300,0.6884975468869783,2.9027561850000643,0.10748894403304939,0.004736500284752483,0.015492633038421168,74,11
317,7957759,0.1001579943550368,0.9108457450773194,0.06670021675642032,0.36501439143229003,0.5066563092296923,74,11
318,8154885,-0.05249834031572398,-0.8256113487364495,0.054339802411150544,0.4113913798364167,0.5527328846547549,74,11
319,7964142,-0.12117208512284972,-1.9086511024136867,0.05929429740024658,0.05976362601636511,0.12761752455022943,74,11
320,8161618,-0.5889433399447173,-8.188792338396553,0.11924096614299551,2.7357329469916328e-12,9.83444237333684e-11,74,11
321,7982187,0.5611832023157248,4.644901365508843,0.06305233802617248,1.2631223212130304e-05,8.418790023045837e-05,74,11
322,7946149,0.28939887524938523,3.8717682327150915,0.05147324756077835,0.00021457512793343945,0.0010376695180488577,74,11
323,8099982,-0.11143011673832781,-1.057421435821088,0.08461764096327348,0.29338722779679305,0.4324915591035582,74,11
324,8107330,-0.3041509416977899,-4.339777154861589,0.05579104454639693,3.995946600743636e-05,0.00023496589985486717,74,11
325,7906458,-0.03330517526289967,-0.6366144459965395,0.04491073115127772,0.5261278784617062,0.6570078193859341,74,11
326,8069037,-0.08587630597051454,-1.160567199250725,0.06298917751749966,0.24914518858760473,0.38354357955798457,74,11
327,8079772,-0.06208010543980613,-0.7479228944766364,0.04874431013791386,0.45662061034126455,0.5952419971660766,74,11
328,7973056,-0.19415326634152308,-1.811725219825571,0.07313643075088974,0.07364561321393553,0.15021861922400837,74,11
329,7943424,-0.2452736819226029,-3.750775946879809,0.051459595532955246,0.00032532426220474933,0.0014972570749940933,74,11
330,7943413,1.9648093445663388,10.526332739677894,0.1114129899834079,5.956145691556509e-17,7.023182855873654e-15,74,11
331,8169742,-0.14966221649508604,-1.7986043882265332,0.0633389031808945,0.07571658795295089,0.15364178816205057,74,11
332,8010260,0.2941985450122848,4.2704564529442335,0.07074661883092385,5.160456550157226e-05,0.0002938782346391986,74,11
333,8028084,0.09501700267198832,1.4503777538066993,0.063122760128874,0.15072184834850597,0.26234311669202887,74,11
334,7945182,-0.6342853793980368,-8.06219244086585,0.06606074722166272,4.891877851803785e-12,1.661539553913988e-10,74,11
335,8077185,-0.1101279633034391,-1.7722663634603406,0.05080481450515562,0.0800198984400536,0.16036774728355002,74,11
336,7921834,-0.2057458011646185,-3.1167367454769663,0.0671838891654911,0.002512143222149971,0.008982334728043852,74,11
337,7951859,0.019484503238330397,0.281009767329305,0.06258197673881209,0.7794022343942028,0.8540958047085431,74,11
338,8050619,-0.10855410597665838,-0.7339365559050279,0.08271952181234186,0.4650556404897741,0.6026981899433302,74,11
339,7960821,0.5588332227518418,1.9092204058889137,0.31765498768655714,0.05968911311852789,0.1274911606768557,74,11
341,8029536,0.42769713714741986,3.1591538179482956,0.10936294492953091,0.0022077046042859785,0.008018633916080542,74,11
343,7994252,-5.515091540649877,-15.422421516574714,0.2610483684593148,4.309944558370802e-26,6.824489354997424e-23,74,11
345,7944035,-0.032355673008598984,-0.5404989461265095,0.04846215689529319,0.5903004910356661,0.7106173313995354,74,11
347,8092970,0.25710778575552684,1.5467184284256885,0.13419199051154654,0.1257357707041374,0.2280817111698204,74,11
