entrez,probe,log2FC,t_stat,se,pvalue,padj,n_uc,n_ctrl
9749,244774_at,-0.483089920259109,-4.733691660392468,0.12234296517143471,4.937106077521576e-05,0.003382522837433496,19,13
9750,209829_at,0.6903244530161943,2.010212137659377,0.30789770574205716,0.05347463720571862,0.27741965928671275,19,13
9751,205104_at,0.1170154710000002,1.0324148227465857,0.10507681052753606,0.31012943839628526,0.7513064589592445,19,13
9752,208205_at,-0.11220365553036427,-2.1516339196909775,0.05837177626409106,0.039598829332289996,0.2282380343393375,19,13
9753,206507_at,-0.0944596766234822,-0.8280170353752951,0.12716592435888494,0.4141996562741702,0.8419662492765088,19,13
9754,206868_at,0.04245769265182231,0.7319547058068506,0.05347323665942855,0.4698760468051239,0.8804188657063065,19,13
9755,205424_at,-0.036603299214574836,-1.4049307936789484,0.029992936241951405,0.1703125065619536,0.562285865279931,19,13
9757,203419_at,0.08825147495951491,0.518796418228054,0.17086009634065066,0.6077088080916577,0.9490408034267597,19,13
9758,215052_at,-0.03579196036032384,-0.7318753117631459,0.05645308791024736,0.4699237960963683,0.8804357966782017,19,13
9759,204225_at,0.2278766973157902,2.7431857506188373,0.08088417174946404,0.010166536885552939,0.09301462587309353,19,13
9760,204529_s_at,-0.29581005307287445,-2.0031197214320433,0.13955799442482875,0.05427132593236664,0.28009106525883953,19,13
9761,200616_s_at,0.486028509267209,1.965588423795476,0.23781167043035428,0.058662603788184595,0.2942548497356874,19,13
9762,204447_at,0.02011983752226687,0.1860054183778817,0.10456888629622767,0.853692533191872,0.9996525187900612,19,13
9764,204546_at,-0.19378489108906827,-1.3843637153387844,0.14543111898291963,0.17645900381460555,0.5728894373081728,19,13
9765,1554638_at,0.3106661771497974,1.297370245184444,0.21808183067692022,0.20439230709958198,0.6168140713710428,19,13
9766,202181_at,-0.4603057474817831,-2.12651556141006,0.1980148363984412,0.04180068121108486,0.23703093188301852,19,13
9767,204866_at,0.15407539482996135,1.3723517232658744,0.10842171018761032,0.18012836438225038,0.5792210755211877,19,13
9768,202503_s_at,0.6127308388744943,2.783670078735871,0.2187052986226339,0.009213350109971435,0.08681591290801181,19,13
9770,203185_at,0.9335618378663977,2.1323297549073326,0.4167220781509473,0.04128154691236405,0.23508682193870473,19,13
9771,204681_s_at,-0.3791565749352239,-1.964196154726289,0.18529604600616897,0.05883130459360497,0.29474493477893976,19,13
9774,201101_s_at,-0.43772723712550743,-1.2744736327012811,0.2976189354930755,0.212279488456004,0.6280849088874949,19,13
9775,201303_at,0.26211580925505906,2.9655425769436925,0.09091694631491212,0.005876829976768095,0.06459905086043337,19,13
9776,203363_s_at,0.0671246686680167,0.8764682778014448,0.06631096374336702,0.387740038065146,0.821343093301765,19,13
9777,212198_s_at,0.2586460304048579,2.344998467716244,0.11191516977960829,0.025835908852096728,0.17192632570084426,19,13
9778,212441_at,0.0894097907570881,0.7919360710727577,0.10569041998052559,0.4346155559554915,0.85674249678941,19,13
9779,201815_s_at,-0.2629258749028347,-2.3303733557760427,0.11182324275597677,0.026700791650621676,0.17564688682702803,19,13
9780,202771_at,0.8577946190323882,3.8785188204913923,0.22195061342784475,0.0005325993264312499,0.013563049917386395,19,13
9781,204040_at,-0.26953209318218807,-1.3733396828784696,0.20361383545752995,0.17982433682685509,0.5787212676442581,19,13
9782,242260_at,0.17577096679352122,0.5823973808408757,0.28208474232941216,0.5646509399324794,0.9303246769053884,19,13
9783,204730_at,1.1556200438583,3.8234535210585037,0.3176638810281628,0.0006188228163187453,0.014809905796090496,19,13
9784,200991_s_at,0.02617641338461496,0.366862577286177,0.07118370779626275,0.716296584662129,0.9835765274504339,19,13
9785,209178_at,0.03734494174898728,0.44735772677853375,0.0882315120124385,0.657830274870116,0.9678659892643214,19,13
9786,205631_at,0.09227511965182167,1.0091474069279842,0.08358880215874595,0.32097448144154966,0.7633772575064912,19,13
9787,203764_at,0.6696984065303644,2.5644485452142676,0.27501003326935725,0.01558109157173259,0.1229156810722502,19,13
9788,203036_s_at,-0.4397767288380572,-3.0963567428185894,0.15579553970128315,0.004223491294134459,0.051475565427285236,19,13
9789,201240_s_at,0.43203255898785287,5.633838627218556,0.07386405634027411,3.89494939404916e-06,0.0010827390235178577,19,13
9790,203082_at,0.4855792990566794,4.196447759871352,0.11782080267059096,0.00022196489516455487,0.007984164896790814,19,13
9791,201433_s_at,0.3691481979433231,3.692160138076739,0.11037553765804017,0.0008830739666763887,0.0183840044294216,19,13
9792,202657_s_at,-0.19178288617408956,-1.2705639956767623,0.17044229007499087,0.21364903536470076,0.6304993257713074,19,13
9793,212832_s_at,0.2821071007449394,2.174428128768015,0.13574661260284626,0.03769082023571729,0.22096752055384414,19,13
9794,202360_at,-0.1286217374817813,-1.5805455571121596,0.08600300521499914,0.12446923819748264,0.469983121439735,19,13
9796,205325_at,0.00017819429554633004,0.03084311694644039,0.005702299702007175,0.9755989382734894,0.9996525187900612,19,13
9797,203648_at,0.2549565234979765,3.7500488140406594,0.06710099723105621,0.0007552274632013608,0.016636608199248348,19,13
9798,1562848_at,-0.33879850296761216,-2.1309759375051116,0.1781629959134013,0.0414019108822257,0.23555145447301667,19,13
9801,203465_at,0.44591222056680024,3.4787084234385044,0.12076764569121098,0.0015626122718647893,0.026532865206275576,19,13
9802,212595_s_at,-0.7023902454615367,-4.328814832182866,0.14165678550885177,0.0001536095806291111,0.006460464477612807,19,13
9804,212773_s_at,-0.0666189374089079,-0.8302445313831406,0.0779456605779197,0.4129590790121651,0.8414131212924212,19,13
9805,201462_at,0.49302215280971673,1.8233157989934976,0.2388985584279043,0.07823440078290586,0.35477176479037176,19,13
9806,202524_s_at,0.6109098882914976,2.74322316512808,0.19071678229578598,0.01016561486707214,0.09301462587309353,19,13
9807,212439_at,-0.21094335638056627,-2.348832576843707,0.09677168007763695,0.025613420209164708,0.17120627609332473,19,13
9808,207161_at,-0.001506636676113171,-0.11961413804553064,0.013329624249338872,0.9055862609713556,0.9996525187900612,19,13
9810,239801_at,-0.27926012397570865,-1.8690473915894175,0.1514463393265572,0.07140723866965346,0.33391984042621475,19,13
9811,204302_s_at,-0.07551313124696302,-1.311247686685693,0.06914109507824667,0.19972211158167189,0.6095002484219642,19,13
9812,201977_s_at,-0.6297619477449379,-3.0878821582496285,0.17837207564071333,0.004315567951668801,0.052265334573469144,19,13
9813,201775_s_at,-0.6237838499109305,-4.5235455695288795,0.1316915808067447,8.911392457878731e-05,0.004723074785020947,19,13
9814,213431_x_at,-0.18363532231578894,-2.000998153845059,0.08991356768002601,0.05451165356894782,0.28082848083768036,19,13
9815,204982_at,0.14415758534412948,1.2440202289954476,0.10293988772323767,0.223124855750482,0.6445709585420785,19,13
9816,205284_at,0.40501614268016217,2.6011072284034396,0.14250115830618548,0.014289796432954258,0.1163506507776283,19,13
9817,202417_at,0.23595761695141704,2.086925716583654,0.11970117325755542,0.045492386068213535,0.2500401995413679,19,13
9818,204435_at,0.2988316652672065,2.200575716832705,0.1322707595178893,0.035603621838651366,0.21328068047409576,19,13
9819,210954_s_at,-0.5536139514898779,-2.6353590276689016,0.2544146748009135,0.013173562250343359,0.11055662869629804,19,13
9820,203558_at,0.18349952530769276,1.1899519343992737,0.15237479166514895,0.243397419064193,0.6714644476176775,19,13
9821,202034_x_at,-0.5000124634210534,-3.865842590344231,0.12019463988969611,0.000551342677635761,0.013840523829079538,19,13
9823,203404_at,0.9922476293643712,3.524205142983736,0.2619790493293398,0.001384793440771704,0.024670440330463637,19,13
9824,204492_at,0.17291037636842033,2.0364191882386966,0.0731524357425933,0.05061913434163085,0.26815557204913437,19,13
9825,204433_s_at,-0.8224491018259092,-3.9555538760225923,0.2278831379799056,0.00043139458641665946,0.011833736007907806,19,13
9826,202914_s_at,-0.6326323667894744,-4.051622920161356,0.1570844358095205,0.00033127572403433305,0.010187007993013026,19,13
9827,203169_at,-0.0035562783603237946,-0.03987359492621987,0.08189835539334568,0.9684580818433663,0.9996525187900612,19,13
9828,203756_at,0.02488758760323906,0.21175435859806507,0.11778056029431752,0.8337307283423803,0.9996525187900612,19,13
9829,204720_s_at,0.6972821071376512,2.639168851205335,0.22473385980428912,0.013054535926208245,0.10984252874198766,19,13
9830,210846_x_at,-0.20598193558299505,-3.0483772367750253,0.07972683168239829,0.004770578272817691,0.055757025879928875,19,13
9831,206188_at,-0.2355292407206484,-1.751622790339135,0.12815459871918056,0.09005749000095681,0.3860060572124736,19,13
9832,205889_s_at,-0.0020808395384621647,-0.1794039693495999,0.012089941913760225,0.858826748195069,0.9996525187900612,19,13
9833,204825_at,0.832720786392712,4.234115611722745,0.20579336219323804,0.0001999279774389675,0.0074819042891687525,19,13
9834,206478_at,1.184956146068826,2.8746552673908106,0.34241658158145416,0.007368268792806451,0.07520255670089467,19,13
9836,204012_s_at,0.748380403105263,5.680117904650159,0.14672981110297126,3.4194228812183034e-06,0.001050319921520285,19,13
9837,206102_at,0.43537285608097065,1.9406954373677325,0.2433040165439377,0.06174336173390329,0.30388971214345917,19,13
9839,228333_at,0.20322894710121453,0.7514025192790618,0.2822850838842538,0.45826487668195004,0.8731549819051057,19,13
9840,222920_s_at,0.05368450089068766,0.8287546595639296,0.05588483084877467,0.41378858899269244,0.8418255546625314,19,13
9841,1554036_at,-1.4181258145020248,-2.643903626713796,0.6377358952329294,0.012908004301061283,0.1090882474691228,19,13
9842,212717_at,0.15531108066801913,1.132786402337468,0.12535333969028023,0.2662765867088748,0.7007690152348451,19,13
9843,203903_s_at,-0.24408901089068635,-2.5834391744094205,0.09177485600072172,0.014899255182617085,0.11955871469301345,19,13
9844,204513_s_at,0.7610982955182184,2.3507948917140227,0.31201571179713933,0.02550022415371814,0.1706208297955015,19,13
9846,203853_s_at,-0.32582396689473647,-3.0118186343462994,0.09817393399011812,0.005231964027878616,0.05953332637341588,19,13
9847,212943_at,-0.5010906257246983,-3.3309995653478963,0.1470903123057718,0.0023051137018644473,0.03417475710912107,19,13
9848,205442_at,-0.36504118858299606,-1.5261125550002028,0.26153451761472135,0.13745672238910714,0.49775099017069474,19,13
9849,204291_at,-0.5024823142834025,-3.047539400025215,0.14107750453396883,0.0047807052663928346,0.0558395771074617,19,13
9851,204711_at,0.1211382299149788,1.321614126332309,0.09230075877214727,0.19628723042926266,0.60407544319036,19,13
9852,227847_at,0.7668568195506076,3.9345111814156417,0.18337310262673778,0.0004569996563540027,0.012272326233376768,19,13
9853,213066_at,0.027971692793522074,0.6846390065180148,0.033814516179107634,0.4988273573961446,0.8954424376398388,19,13
9854,204757_s_at,-0.5097422201214581,-3.3364841564594583,0.14221890785715505,0.002272301545347087,0.03389852305371132,19,13
9855,242857_at,-0.26128453167611276,-1.1280249794144768,0.23128470819856908,0.2682502507119538,0.7030810810344168,19,13
9856,206017_at,0.004778422380566916,0.34234552948149954,0.014213812852178067,0.7344778440960995,0.9883625130962234,19,13
9857,213956_at,0.31953549678542537,1.5163380099646024,0.2173280806669955,0.1399013762634726,0.5028007458887376,19,13
9858,203955_at,-0.11534145467611445,-1.3391316173373191,0.09151084729876478,0.1905864598658176,0.595115514289014,19,13
9860,238653_at,-0.31976424933603287,-1.128614291855531,0.29183034466050406,0.2680054029828376,0.7028407031026643,19,13
9861,202753_at,0.5220079174574881,6.311427378034474,0.08718841196677063,5.85813184814641e-07,0.0005280015158375305,19,13
9862,215337_at,-0.001220680085019854,-0.3024963868053759,0.0040801091808738464,0.7643611500856103,0.9930697301924525,19,13
9863,209737_at,-0.4582853918704446,-2.377106405841513,0.19552117680870004,0.024025749447818805,0.164148155409148,19,13
9865,205150_s_at,-0.20134794364372421,-1.6876998149332525,0.13682334314005948,0.10184053341621455,0.4159883766183869,19,13
9866,229466_at,-0.04964202963157849,-0.8420648279761546,0.05981678160666735,0.4064146864839198,0.8371909797117142,19,13
9867,201133_s_at,-0.41720828446558755,-4.054227293173112,0.0929405693724609,0.00032890666325728174,0.010154134282095922,19,13
9868,201512_s_at,0.07407741989068661,0.7574233657386577,0.09210650810956923,0.4547047235817031,0.87092862803947,19,13
9869,214197_s_at,-0.07135686536032448,-1.2870275914097615,0.06001950498015237,0.2079268775488665,0.6221698609469146,19,13
9870,1554989_at,-0.005977525165992148,-0.09366677040344251,0.0570028317713665,0.9259966469845693,0.9996525187900612,19,13
9871,202375_at,0.9995400410202437,3.538575725491612,0.25074814788651806,0.0013328165589761042,0.02402516367246809,19,13
9873,203620_s_at,0.7271684944574899,2.5565180538241403,0.279107675625813,0.015874270517093954,0.12450519875514446,19,13
9874,210379_s_at,-0.664078263736843,-1.8229192340433715,0.36158175176774005,0.0782959650809129,0.35484349227444567,19,13
9875,212996_s_at,0.2096760091862353,2.3852556474126865,0.08663489138810204,0.023585072702061546,0.1622364384303007,19,13
9878,232097_at,0.2997807317489878,1.7013930683735803,0.15954118724903343,0.09921320923579705,0.40896277253974694,19,13
9879,228039_at,-0.24744916683400842,-1.557991407772031,0.14416035950841288,0.129723344158033,0.4816770479193409,19,13
9880,205256_at,-0.05411270216599107,-1.1865280094417534,0.045533078906683344,0.24472561501309553,0.673023137711433,19,13
9881,213261_at,-1.0104069357004057,-3.6968262078809166,0.2511239076197481,0.000872032923204736,0.018232657772932672,19,13
9882,203387_s_at,-0.47040221438056573,-2.5145289879861012,0.20046397450269215,0.017513191850258257,0.13304789807044728,19,13
9883,205096_at,0.04299771434008148,0.8544074758618937,0.04444104543340227,0.39965092081850506,0.8310103238542214,19,13
9885,209221_s_at,-0.0442290204412954,-0.29340455973200213,0.15144085247148384,0.771233117556633,0.9940151896460862,19,13
9886,212651_at,-0.0931392264129558,-0.41683376930118643,0.21481035699343187,0.6797676275052682,0.9744440931308496,19,13
9887,201794_s_at,0.4501265347651833,2.651189716292585,0.16137673657927123,0.012685496983082443,0.10796593549482542,19,13
9889,204799_at,-0.28726853044939205,-1.8471665081677535,0.15982435709826676,0.07460709059940858,0.34391925298292697,19,13
9890,213496_at,0.08605279539271304,1.7527287900709287,0.0415898968802431,0.08986420343283405,0.38553396095281806,19,13
9891,204589_at,0.19038717040485675,0.9516838346816282,0.2018586571906319,0.34886241013330965,0.7880862816195805,19,13
9892,204953_at,0.018982539465586257,0.9723346706585115,0.018583724796321602,0.3386591819589751,0.7799598010151831,19,13
9894,209528_s_at,0.17130526750607267,1.7056667010644855,0.0890625293525637,0.09840495060960641,0.4070348764631269,19,13
9895,204308_s_at,0.10872346092712615,0.9854520045789028,0.11530448833094994,0.33228365142108246,0.7737811934685329,19,13
9896,203656_at,-0.08409730838056628,-0.6320636728673988,0.13370390122243705,0.5321330049858893,0.9141412023628837,19,13
9897,201985_at,-0.09954599096761196,-0.8923347402322138,0.10837958149448051,0.3793155563390704,0.8146427291663229,19,13
9898,201377_at,0.3752561662995957,3.3778528292180336,0.11360188815964929,0.0020388858396769532,0.03147975037750226,19,13
9899,244717_x_at,0.16996070213360293,1.19553423217415,0.11872432375538522,0.24124337891937048,0.6684351150775784,19,13
9900,203069_at,-0.003258570421052376,-0.12030377264768076,0.02818109601090544,0.9050446187899499,0.9996525187900612,19,13
9901,232869_at,-0.05578965506882616,-0.3943256998113594,0.1531972711485266,0.6961298646759074,0.9789668753675524,19,13
9902,37408_at,0.32371463579757087,1.8730939233870754,0.1467947098004528,0.0708285989438499,0.33206599616317894,19,13
9903,203068_at,0.14235054427935268,1.1186416290361925,0.13101022448217434,0.2721706119590785,0.7080313935934573,19,13
9904,205115_s_at,0.34675743320647756,3.963981127763062,0.07796031377678199,0.0004215391214201181,0.0116696969436177,19,13
9905,36129_at,0.2964118674129548,2.861931568846479,0.10226796319436772,0.007603541583579055,0.07670256366899413,19,13
9908,206383_s_at,-0.36050932673279323,-1.2345859480445698,0.27650230146721244,0.22656784533467236,0.6485992430846228,19,13
9909,202860_at,0.42040768421862307,2.366901887349892,0.16771809691978648,0.024588135733945755,0.1665089927504951,19,13
9910,213982_s_at,0.29231757671254943,1.4964511413679942,0.18287459057912278,0.144983606380193,0.5132978070257291,19,13
9911,213096_at,-0.028927185024291813,-0.9712434001900133,0.03419262438844023,0.33919327522789,0.7802607274853324,19,13
9912,205414_s_at,-1.2369086735627537,-4.648282163255526,0.2273211265207844,6.278268302365056e-05,0.0038743151177405132,19,13
9913,201836_s_at,-0.2868094369109313,-2.2820845288897718,0.12222985025161215,0.02974604366340433,0.18876101872059328,19,13
9914,206043_s_at,-0.168097102481779,-0.6319104303185068,0.2543145862581665,0.5322317854471812,0.9142059717362059,19,13
9915,202986_at,-0.18439363944129594,-1.2001298943619636,0.16476556902541767,0.23948065978451782,0.6664918922830663,19,13
9917,202915_s_at,-0.12120405615789398,-0.8765572028393188,0.13764337873664148,0.3876924907054321,0.8212741933095505,19,13
9918,201774_s_at,-0.20626902146558734,-1.1052471399849824,0.1929115224451061,0.277837944510093,0.7147934131417908,19,13
9919,215696_s_at,0.45803431912145776,3.5648583191178074,0.11570090319672187,0.0012426015623774281,0.022875069574474063,19,13
9920,204301_at,-0.4752411531255074,-2.934816238482602,0.145798866464888,0.006345816989110626,0.06807093268189592,19,13
9921,208632_at,-0.29210415284615543,-1.967613446686403,0.13929838240248668,0.058417985626894924,0.29337773162032516,19,13
9922,203907_s_at,0.4291583738461533,1.9184683944411476,0.18922299113119617,0.0646121015900051,0.3128467709310111,19,13
9923,203959_s_at,-0.09148407470850106,-0.974330451279819,0.09169389551791259,0.33768386806113465,0.7788867965725567,19,13
9924,203117_s_at,0.1753389541821866,0.7808668093263949,0.23448965316641415,0.440999430578408,0.8618473596305112,19,13
9925,203026_at,0.18971564304453548,1.5871357274269966,0.13975225266238894,0.12296735613674005,0.46648074401083095,19,13
9926,227476_at,1.0072714602226727,5.739764031288094,0.1588407389002614,2.8915508786644168e-06,0.001012403444757466,19,13
9927,216205_s_at,-0.6135202098663957,-2.2954885808186005,0.24721379602189344,0.02887071724358453,0.18511861912665464,19,13
9928,206364_at,0.8185208590566804,3.0878416582483488,0.2515056128415666,0.004316012539537507,0.052265334573469144,19,13
9929,201751_at,-0.43508785117004045,-2.4730582093411955,0.16440062507961328,0.01928350974562791,0.14177813704866862,19,13
9931,240486_at,0.1827721976194332,1.5592649061492156,0.11512406555960081,0.12942193073987013,0.48110505469010284,19,13
9933,203712_at,0.5486046374251021,3.9818066541147825,0.13848250568061887,0.0004014140356931372,0.011342280310864226,19,13
9934,206637_at,0.5536884518744936,1.3802173856614393,0.4139529182253883,0.17771893353632803,0.5748795716727675,19,13
9935,218559_s_at,0.7098722651376512,2.4943696713263157,0.27189273843671047,0.01835419709301712,0.13712977945623273,19,13
9937,209804_at,0.09817588542914812,0.9619106146537185,0.10758450094437066,0.343784135599142,0.7839574405882929,19,13
9938,38149_at,0.7461422919473684,3.0396069366289336,0.20333744736371326,0.004877602953110264,0.0566807527016586,19,13
9939,217856_at,-0.3773796537692311,-1.6140379974474526,0.2469903199118587,0.11698994083427926,0.4524918658117019,19,13
9940,215085_x_at,0.013937153137651759,0.8259882893179858,0.014650577073075594,0.4153315554383733,0.8429508442627068,19,13
9941,205521_at,0.2727422189514175,1.9985924656799354,0.1284232029330716,0.054785293548177995,0.2816800756767568,19,13
9942,1569683_at,-0.15874002919838093,-1.1730989141355255,0.14102447784466776,0.24998655863980648,0.6804653449434996,19,13
9943,202696_at,0.02112327112550716,0.1514005551895497,0.1432825306928186,0.8806732781257992,0.9996525187900612,19,13
9945,205100_at,0.4302292806477732,1.471488822807132,0.2405968120160931,0.15157201644182844,0.527488973415828,19,13
9946,1554767_s_at,-0.47806867620243043,-3.175473018575868,0.15363064211146066,0.0034496226643486393,0.04508919894173126,19,13
9947,206609_at,-0.019153112036437214,-0.9820538839695863,0.022640966490316307,0.3339274020321889,0.7753482095660795,19,13
9948,210935_s_at,-0.544254504736843,-2.2096010138082716,0.22267934248345933,0.03490759404939753,0.210589507298997,19,13
9949,226421_at,0.527539217384617,3.6158166866102226,0.14681932372833936,0.0010842513951411568,0.02096232143894722,19,13
9950,218241_at,0.15224379165991841,1.4611681926652162,0.09253026959771656,0.15436507081972206,0.5324258921249343,19,13
9951,228206_at,0.005283579635627422,0.3042833946345923,0.015903726693490182,0.7630127276356882,0.9930566715718429,19,13
9953,227361_at,0.7476792072388667,2.8133505286187153,0.2329702272727043,0.008568455048295785,0.08295884210625663,19,13
9955,219985_at,0.1889455744291504,1.61205935142746,0.0972945218770933,0.11742126002360824,0.4536466500700099,19,13
9956,219697_at,0.013829406963562718,0.23352572776131442,0.05324564985439771,0.8169393753241379,0.9996088450519048,19,13
9957,205466_s_at,0.5211496088502017,2.4319904767837714,0.19199499478396487,0.021197106944306893,0.1512399611353229,19,13
9960,221654_s_at,0.1334105246396753,1.656576081763741,0.08123326077528864,0.10802909731445828,0.43144564614083325,19,13
9961,202180_s_at,-0.30387389503238893,-2.7497719837974746,0.10778110501412735,0.010005429105503467,0.09190975072973825,19,13
9962,209236_at,0.2863222220728754,1.5513154037025572,0.1824111451432232,0.13131280932002956,0.485140988541483,19,13
9963,223732_at,-1.2802342188906883,-2.32381185254221,0.5717843818562639,0.0270972854724573,0.1772818096453994,19,13
9965,223761_at,-0.0043260205587039025,-0.1812959116292972,0.02472685267727284,0.8573546560444636,0.9996525187900612,19,13
9966,229242_at,0.6537083550890692,2.225876377989388,0.2683949988277838,0.03368322636784943,0.20540156163976883,19,13
9967,222439_s_at,-0.12808168137651865,-0.5569092868739903,0.24119764601042495,0.5817207227381685,0.9384313142822924,19,13
9968,203506_s_at,0.15284177129149779,1.1263236035279127,0.127236903111835,0.2689580446583891,0.7039680053932081,19,13
9969,201987_at,-0.2832266867004041,-2.4780833007392764,0.10724169563732978,0.019060572766715776,0.14067721598544614,19,13
9970,207007_at,-0.0038825523076924107,-0.4196162177503917,0.010115541114519773,0.6777556883309032,0.9740172849276668,19,13
9971,1554375_a_at,-1.3250571310728763,-1.3878854005608403,0.9581752549168674,0.17539438467461607,0.570814760838371,19,13
9972,202097_at,-0.06710328539271337,-0.9310602904496595,0.07224819782576113,0.35925487542200135,0.7971198759712064,19,13
9973,203522_at,-0.14066539115384558,-1.4889720143275256,0.09140137749495252,0.14693298849198658,0.5175344623110687,19,13
9975,209750_at,-0.5498962208097158,-0.9021705120186174,0.6094722568070696,0.37415297571077877,0.8103250318920124,19,13
9976,209732_at,0.6050716290566793,1.9865817737165523,0.3039916438711201,0.05616954495119291,0.2861867365768775,19,13
9978,218117_at,0.09892471960728777,0.8867675321996786,0.1043763463735063,0.382257970257643,0.8173251740429653,19,13
9980,205248_at,-0.11599703310931098,-0.8407920187975823,0.13317273194551557,0.4071162471179556,0.8378553565177389,19,13
9982,205014_at,0.7507742837611326,2.5170710724589447,0.30874607763429446,0.017409697450453815,0.13246957757038483,19,13
9984,204064_at,0.3652207064372446,3.3152509580487894,0.11028748156182804,0.0024018829615049153,0.035028794590632496,19,13
9985,218599_at,0.06810779843319859,1.9010796220158934,0.03762809567078787,0.06693626793941906,0.31992408747111795,19,13
9986,205333_s_at,0.11038836040080824,1.576489048414272,0.061991190923745616,0.12540115613457176,0.4723276530488916,19,13
9987,212454_x_at,0.6339521037975704,1.8105812417504417,0.34419770831520546,0.08023215619487165,0.36027374671112083,19,13
9988,203301_s_at,-0.06333005695141658,-0.42990468196100684,0.1330401142330472,0.6703373287502832,0.9726120155546514,19,13
9989,201594_s_at,0.49464530173684196,4.20634811113496,0.10734384200131025,0.0002159511762175868,0.007834857703846423,19,13
9990,226741_at,-0.1048683383036435,-0.8612677928940631,0.11451017836091106,0.3959224025547421,0.8280249917637809,19,13
9991,207223_s_at,-0.738701522850203,-1.6386750426992174,0.40031212880717454,0.11172805550165145,0.4399694566230967,19,13
9992,221095_s_at,-0.2204398537125507,-3.9858902597658576,0.06421216471817855,0.00039693795781685343,0.011297544426671765,19,13
9993,202099_s_at,-0.4327328846599201,-2.9129309647042887,0.1563364250570798,0.006701192372158709,0.07069027454134236,19,13
9994,222201_s_at,-0.20386644712145685,-1.577893802108876,0.11806504948700475,0.12507779191391563,0.4714994672430597,19,13
9997,205241_at,0.18507720765992097,1.6184281915825354,0.1141140331073025,0.11603760115295683,0.4506120773413407,19,13
10000,212607_at,0.7017686108299599,2.4972859435922077,0.24407816211998112,0.018230281117822253,0.13653981097492215,19,13
10001,207078_at,0.1385118191214576,0.7890110096776357,0.16340007207529364,0.43629702858581043,0.8580461148134666,19,13
10002,208385_at,-0.055609673485830236,-1.692994812653679,0.03954261961522326,0.10081776097696896,0.41327047534260847,19,13
10003,1554504_at,0.01474957072874572,0.4201043594848578,0.03783393852411687,0.6774029699938737,0.9739285839179533,19,13
10004,207895_at,-2.1858542135101207,-6.873700321346803,0.2743467571448153,1.249664381925436e-07,0.00028820221541300166,19,13
10005,236514_at,-0.8051154676072878,-3.5483722074984674,0.2181969923057501,0.0012984720754286323,0.0236174187372124,19,13
10006,209028_s_at,-0.2819397947489861,-2.8147608872857766,0.0899144267366684,0.008538890905401823,0.08273327312650092,19,13
10007,202382_s_at,0.09708698631983648,0.6637513424087997,0.16417490612518862,0.5119185846876155,0.9038106798605305,19,13
10008,227647_at,1.1361024162267217,5.156813724845485,0.1956054806159259,1.4960757212230424e-05,0.001842773641865434,19,13
10009,226255_at,0.18642022456680074,2.123602994180704,0.1013047704645733,0.042062912398050205,0.23792569163701582,19,13
10010,207616_s_at,0.31493985426720705,2.338021889750225,0.1143023014498439,0.02624525824569786,0.1735978096520119,19,13
10011,224130_s_at,0.34471939785829875,2.6399849663672255,0.1351374983460532,0.013029169128407268,0.1097304100578662,19,13
10013,206846_s_at,-0.02407595756679992,-0.18564866604574473,0.11588250901483324,0.853969829747321,0.9996525187900612,19,13
10014,202455_at,-0.261146902113361,-3.1675824925542764,0.08018153632478832,0.0035202594521892513,0.04564149526878049,19,13
10015,222394_at,-0.6624640329271241,-5.112964422943831,0.11191157703092323,1.69333771926909e-05,0.0019712102812700816,19,13
10016,222380_s_at,0.2957007701700407,1.3157726023150929,0.20871895268498403,0.1982171652544907,0.606935264603045,19,13
10017,236491_at,-0.8885212515182195,-5.384527007133159,0.19055771669121283,7.865001029962313e-06,0.0013782658054909919,19,13
10018,1558143_a_at,-1.079477908080971,-4.837494747133309,0.2159895970845327,3.6850516334264605e-05,0.0029190922418292848,19,13
10019,203320_at,0.24302943940890742,1.6060955131784602,0.15658414046536542,0.11872923665759842,0.45702062899564866,19,13
10020,205042_at,0.3350129679959526,1.7360097063377258,0.19462790461553067,0.09282376415915725,0.39314008080333446,19,13
10021,230208_at,0.0063943589716597415,0.32138334670115176,0.017860716081614256,0.7501483744200416,0.9909723197887255,19,13
10022,221091_at,0.6398094514008097,0.4967167394562125,1.3234679947942753,0.6230092753697749,0.9562968375584855,19,13
10023,219889_at,-0.42161987338461504,-3.4991116078481,0.1122979502179004,0.0014802947206960767,0.025633746066198004,19,13
10024,1568596_a_at,0.3583416351538453,2.2672034951496207,0.14466428283049887,0.03074583523887233,0.19311068830388797,19,13
10025,43544_at,0.22380285783805576,2.0117782396362007,0.10715357376641267,0.05330010639889497,0.2769083349828566,19,13
10026,209707_at,0.09315666730364303,0.7764994399059874,0.1103947876783891,0.44353364034871023,0.8639188381213301,19,13
10036,214426_x_at,0.28260465335222573,2.273847163802666,0.13148043940150378,0.030295789123895533,0.1911182958750419,19,13
10038,214086_s_at,0.5145609249392713,3.3858391201632894,0.16266473993144584,0.0019965650666856384,0.031047268208486144,19,13
10039,209940_at,0.16231472646558753,1.3701116449966912,0.11135575754438187,0.18081919589434536,0.5803635320871462,19,13
10040,240261_at,-0.2995001078704451,-1.8351736151650402,0.16309292477138568,0.07641257986591193,0.34945757931217736,19,13
10042,212597_s_at,0.21268179071659876,2.1398472019379646,0.0978012392665367,0.04061883943588952,0.2326212471097999,19,13
