entrez_id,consensus_lfc,heldout_expr,in_consensus
863,-0.4725787592852795,1.3595318149834874,True
54617,-0.2050821059230615,1.8155031198973217,True
81619,-0.2590736406560802,2.123383407461197,True
80833,-0.3943626336128963,1.926396335311836,True
5269,-0.2517602756488049,2.19249980891261,True
55714,0.8961828082031839,1.0382804704299653,True
158471,0.4508531121584923,1.7365572677368895,True
5871,-0.3223767062815356,1.6735273996905413,True
79022,-0.2945212878297326,1.7246157763322683,True
125,-0.7361179131634513,2.7467032283597206,True
26049,0.7779438598508719,0.4152118496251457,True
54800,-0.3287721013263467,1.8283348278062097,True
157567,-0.3694897923208378,1.3191275267899107,True
283,-0.4815164776914633,1.2229758140534037,True
10241,-0.2580802087813453,2.21804774320624,True
8807,-0.7745455761737395,1.2352619521379733,True
1201,-0.371130083127759,1.7366643980906744,True
84978,0.8138075053645215,0.5995615875055285,True
8507,0.3413084929380993,1.9519298371087637,True
5870,-0.2213452445916953,2.146489195622669,True
222698,-0.3816019436071998,0.46153829412799374,True
123016,0.3431916854213391,1.3999747281264634,True
948,-0.6076954763854293,2.0248435929103534,True
23704,0.6416511366842701,1.3015629994393576,True
64856,0.3606831655895295,1.7938424513837106,True
619208,0.792369263049608,1.2499542822409868,True
84418,-0.3746643092096534,1.8454982375511684,True
114793,-0.3818972085730862,1.9113245251154163,True
79083,-0.7300522889078546,2.2285848204086207,True
2330,-0.5025681874853688,1.4362368965309076,True
55503,0.7937331299558219,0.7138557750608627,True
653464,-0.3623023480877516,1.5936512263685176,True
160428,0.6389298321358267,1.4396686255268394,True
6563,-0.9087847164671105,0.7948061915836095,True
283635,-0.3836185016994219,1.8230664245801034,True
9166,-0.2257548403767206,1.5211691927770814,True
4534,-0.2269989103073262,1.5159288280068477,True
2869,-0.3849366085980507,1.982289600237094,True
200010,-0.6022030715863305,0.7365271364278669,True
4775,-0.2370699102854278,1.9548756058524406,True
8554,-0.2567715745294552,1.811045672824035,True
5833,-0.4877882771995186,1.6075575939042266,True
152503,-0.4092043120097515,2.208289445428024,True
114899,0.7670315325245443,1.2587185350416186,True
1510,0.9973183029803684,2.0334102502735174,True
64771,-0.2573742401859297,2.1413940001254397,True
4192,0.3826137516970594,1.624395615640098,True
114757,0.3427032126828961,1.568862682441885,True
91584,0.3218073537821885,1.4990898958480745,True
994,-0.3780918150409866,2.0389199387698183,True
89790,-0.8663971781681814,1.3402687858708653,True
6518,0.5076466432099722,0.8720727449004908,True
23495,0.7832375627264597,0.3160512190201413,True
79834,-0.3850908471051231,2.108738972571607,True
28984,-0.7931526828394801,2.25188910970009,True
5869,-0.2045304105725824,2.2033161956680303,True
1183,-0.3182453610728098,1.2558114904030617,True
5432,-0.2516563324674922,1.9062466389854271,True
51071,-0.2544248071484938,1.5801244229059512,True
114132,-0.6725063152656422,0.6980322341169333,True
23322,0.6386380673856,1.1025524170304228,True
84824,0.7941590317373888,0.41746162777451057,True
2872,-0.3146005306528894,2.2053435316759566,True
83547,-0.2983592634252659,1.453497449434868,True
1073,-0.366228333223328,1.7605074174978008,True
57519,-0.4918631123258802,2.0295841551519604,True
51094,-0.2725469070489872,2.099051638918301,True
57546,-0.2769636296037426,1.2983742880653577,True
6813,-0.4437833440072896,1.9135805289665273,True
1622,-0.3517381630247932,2.022360332378632,True
91461,-0.5952965008436973,1.7365613985201755,True
441869,0.6277458371422255,1.473705575517504,True
834,-0.4916565519144474,1.7651716002514166,True
57605,-0.2914855528882097,1.7610514653693814,True
2171,-0.665085673740433,1.8747482231520416,True
23549,-0.2470421948641259,1.8555006888429615,True
