drug,pearson,cmap
bopindolol,-0.09140640717711786,0.0
bortezomib,-0.07292310476879404,0.15221916964741608
bosentan,0.03001340352893533,0.0
bosutinib,-0.0512733356814355,0.0
brequinar,0.01623220518458395,0.0
bretazenil,0.010400241127790363,-0.09748785461252242
brexpiprazole,-0.06434442536872505,0.09544866719431468
brivanib,-0.06541828687540659,0.0
brivudine,-0.009739049103571241,0.0
bromocriptine,-0.03368183279196854,0.0
bropirimine,0.04328745822995598,-0.07625740721127565
broxuridine,-0.007970297449646717,0.0
bruceantin,-0.06126235797451211,0.11234474055940993
bucladesine,0.06332455858156905,-0.11533469457098569
budipine,-0.01398542479176474,0.0
buflomedil,-0.04677038446026483,0.0
bumetanide,0.035431381920189915,-0.10118407674217363
buparlisib,-0.02152633724983533,0.10815570444674483
bupivacaine,-0.03583339417810588,0.07145586490655609
bupropion,0.00437525414231624,-0.05991867244212093
buspirone,0.01468210169087026,-0.11157653963592509
busulfan,-0.020840606324382397,0.0
butaclamol,-0.08436764391518276,0.0
butoconazole,0.037902341766419725,-0.0888750685817571
butorphanol-(+)-tartrate,-0.032327948423976,0.07213452861376143
cabazitaxel,-0.07369355156804132,0.09174187673189746
cabergoline,0.029131918737588493,-0.1264629374855247
cabozantinib,0.11841463676385879,-0.1312261563837533
caffeine,-0.05981013761580851,0.07648869097716085
calcitriol,-0.06042660785389711,0.0
calpain inhibitor ii,0.06975817164117093,-0.11174163991951404
calpeptin,0.005589911369652822,0.0
camicinal,0.06974254156834564,0.0
camostat-mesilate,0.009272196178693144,0.0
camptothecin,-0.04496382754437601,0.12338414762281405
canagliflozin,-0.016268638019756802,0.0
candesartan,0.05066299807609437,-0.11392176492235226
canertinib,0.06885542337547267,-0.12775355175177916
capecitabine,-0.011532221258074765,-0.07042794731346104
capsaicin,-0.011672201453127522,-0.08205678034909808
carbachol,-0.008438358014279652,-0.08664961994953074
carbamazepine,-0.01758010339122104,0.0
carbenoxolone,0.04363414539166265,0.0
carbimazole,0.043329610591723924,-0.14345290679804917
carfilzomib,-0.06837677406107781,0.13979751240257668
carglumic-acid,-0.026796345885268576,0.0
cariporide,-0.05895871575646047,0.10835267676117549
cariprazine,0.03447515746973432,0.0
carisoprodol,0.02223508123324723,-0.11639385065109392
carprofen,0.03536753291773524,0.0
carvedilol,0.016119674838574065,0.0
castanospermine,-0.03451841657616631,0.06940430175828419
cediranib,0.07650691637092952,-0.11022485188089795
cefdinir,-0.012219379924005132,-0.08973174406572074
cefepime,-0.0002786705655821032,-0.07111223925896851
cefoperazone,-0.07281989389227395,0.0
cefotetan,0.04384671551518057,-0.11008930860638133
cefozopran,-0.00827743649484861,0.0
celastrol,-0.12798403125259053,0.17237202094096796
celecoxib,-0.08585833538207384,0.07937032896401999
cepharanthine,0.024273085256020382,0.0
cevimeline,-0.0836518671360523,0.08564245190645213
chelerythrine,-0.0662859942138449,0.0
chenodiol,-0.013638687398609071,-0.054720347359720166
chlorambucil,0.0032006869878999067,0.06441522924175845
chloramphenicol,-0.08015678903667607,0.0
chlormezanone,0.029659524381566788,-0.08909567194883453
chloroquine,0.018032300784121876,0.0
chloroxine,0.021673574726613347,-0.07113247698243663
chlorphenamine,0.011038463038339556,0.0
chlorpromazine,-0.013020371837785299,0.0
chlorpropamide,0.033091566950022556,-0.10104085047146982
chlorprothixene,-0.027559116542332097,0.0
chlorthalidone,-0.038300485555345834,0.0
cholic-acid,-0.014656196473848523,0.0
choline-alfoscerate,0.05419516082104033,-0.1067558890829066
chrysin,-0.0049844829331960085,0.0
cianidanol,-0.02855523676459028,0.0
ciclesonide,-0.038526649806722796,0.0
ciglitazone,-0.018762783210906835,0.0
cilengitide,-0.011421891016002904,0.06541924771788218
cilomilast,-0.056600881303292834,0.0
cilostazol,0.006742818688422414,0.0
cimetidine,-0.04582163487090761,0.0
cinaciguat,-0.007975589121826242,0.0
cinepazide,0.011583983815752033,-0.08316095588669262
cinnarizine,0.0005830456787729387,0.0
cinoxacin,-0.058146888966907916,0.0702283048891362
ciprofloxacin,-0.07932042858282469,0.1166623869849065
cisapride,0.0031315163384058385,0.0
citalopram,-0.02394817386715809,0.0
cladribine,-0.05552927141794443,0.0
clarithromycin,0.012840263895509092,-0.08090153910492678
clemizole,-0.05520919817924408,0.07938994276442582
clenbuterol,0.01341232017307133,-0.0782938643724857
climbazole,0.06486866898652813,-0.12859145761271734
clinafloxacin,-0.016720264210306465,-0.07989724544928499
clindamycin,0.028426946286324792,-0.10339803279111101
clinofibrate,0.008994201833764539,0.0
clioquinol,0.06920532801448341,-0.13758061143156985
clobetasol,-0.03156255029055419,0.0
clofarabine,-0.05555259173230343,0.13772779146719855
clofazimine,-0.04611659697954213,0.0
clofibrate,-0.08166713491215988,0.09490818840869719
clofibric-acid,0.015099202342579922,0.0
clofoctol,-0.04292022859553484,-0.0794706551691817
clomethiazole,-0.00292048139936791,0.0
clomifene,0.005621556236713408,0.0
clomipramine,-0.03290036401484847,0.0679057347082673
clonazepam,-0.021056232314768695,0.0
clonidine,-0.008706131066429666,0.0
closantel,-0.03696254850568584,0.0
clotrimazole,0.06142332136144097,-0.14493298762581094
clozapine,0.04729342332612682,-0.07594885521740806
cobicistat,-0.03310801467102493,0.0
cobimetinib,0.06629666195205103,0.0
colchicine,-0.09013209425959752,0.14460432132500228
colforsin-daproate,-0.0012045468362149553,0.0
combretastatin-A-4,-0.08237286142173836,0.17515537905179376
compound e,0.07110505686961949,0.0
conivaptan,-0.0420084848227006,0.07393621189549186
cordycepin,-0.1054475307399371,0.09934770248494347
cpi-169,0.024644714758733744,0.0
crizotinib,-0.034571099873032106,0.0
cromoglicic-acid,-0.014096490896003051,0.0
curcumin,0.036517952509271805,0.0
cutamesine,-0.0033762648124215974,0.0
cyanocobalamin,0.016189674290597072,0.0
cyclizine,0.05738275610383564,-0.09351766634568051
cyclobenzaprine,-0.03165559668383834,0.08161520476099363
cyclosporin-a,-0.04457572307510346,0.0
cyproheptadine,-0.017469237425458622,0.08237744484746198
cyproterone-acetate,0.01812306812833682,0.0
cytarabine,-0.016931904683335344,0.0
cytisine,0.06768922194332729,-0.14795671678635403
cytochalasin-b,0.01919911948757859,0.0
dabigatran-etexilate,-0.03749851387423288,-0.06220267240675696
dabrafenib,-0.004649547673221586,0.0
dacarbazine,-0.039130796040963874,0.0
dacinostat,-0.010449201609512479,0.08359550300037447
dacomitinib,0.09806473990039738,-0.11826934659051486
dalfampridine,-0.06545734018576144,0.0
daminozide,0.061218884154224655,-0.0991999751205564
danazol,-0.009171552462533513,0.0
danegaptide,0.016824273304226305,0.0
dantrolene,-0.04620261614805761,0.0
danusertib,0.05136926933537438,0.0
dapagliflozin,-0.057118622349478974,0.08217380022576738
dapivirine,-0.04114613958061421,0.07269241935731183
dapsone,0.011057926528341054,0.0
darapladib,0.042129057552997784,0.0
darifenacin,0.018651183285881532,-0.0715326879264879
darunavir,-0.039093046075655835,0.08016141668281046
dasabuvir,-0.021911405853270813,0.0
dasatinib,0.11787654264059344,-0.127040883781742
daunorubicin,-0.01305969763949133,0.0
dazmegrel,0.012474621918244784,0.0
dazoxiben,-0.00022495644815434768,-0.09802599708782114
decitabine,-0.04391839817021115,0.07995761514231298
defactinib,-0.021944291397069965,0.0
deferasirox,-0.025575465600516288,0.0
deferiprone,-0.08481568190051149,0.05905533174255312
deforolimus,0.03722582461420508,0.0
dehydroepiandrosterone,-0.0444452616645102,0.0
delanzomib,-0.058227937360852446,0.13854060385796813
delivert,-0.057946118855432514,0.09024871047216033
deoxycholic-acid,0.002260611008631961,0.0
dequalinium,-0.03258012874022932,0.0
desmopressin-acetate,0.012486056328938667,0.0
desoxypeganine,-0.09664046859352986,0.0963247055646339
desvenlafaxine,0.005217847620462832,0.0
dexamethasone,0.009294548877522934,-0.08973505252745223
dexamethasone-acetate,-0.02080402075083807,0.0
dexfenfluramine,-0.013798488233373643,0.0
dexloxiglumide,-0.0033130509204114737,0.0
dexniguldipine,0.02286373991588174,0.0
dextromethorphan,0.010213818478168539,0.0
diacerein,-0.009637855216697662,0.0
diazepam,0.03148151936354844,-0.0936785096208686
diazoxide,0.019747373774267638,-0.10401686025280582
diclofenac,-0.01153919708713761,0.0
diclofensine,0.01787368308062463,-0.08886648589813367
dicloxacillin,-0.013397630235309875,0.0
dicoumarol,-0.013720908952991866,0.0
dideoxyadenosine,0.02657102667715411,0.0
dienogest,-0.004215587139493917,0.0
diethylcarbamazine,-0.00035556265589598777,-0.07529535810231011
diethylstilbestrol,-0.13297005290874225,0.10960926605387811
diflunisal,0.06034838652097809,-0.12777604024957634
digoxin,-0.09965696992134367,0.1616941848733086
dihydroergocristine,0.01124394874269465,0.0
dihydroergotamine,0.0398297246744937,-0.10061888062874116
dilazep,0.04075789577921037,-0.09439801484952653
diltiazem,0.006103942118359303,-0.06391936088696118
dimesna,0.024734367674457407,0.0
dimethyl-fumarate,0.04557098333385888,-0.10202748309651194
diminazene-aceturate,0.00378036935217527,0.0
dinaciclib,-0.04326608965372463,0.0
dinoprost,0.037786390043145976,-0.11039101380823191
diosmin,-0.003602904803353336,-0.08686122978618172
diphenidol,-0.07261092103003258,0.07194503704881904
diphenylpyraline,-0.018646745391176937,0.0
dipraglurant,-0.12044517233125862,0.0816021031592806
dipyridamole,0.019290485727382817,0.0
disopyramide,0.018573906736173845,0.0
disulfiram,0.03941781842445746,0.0
docetaxel,-0.11456271146193528,0.1337102949215737
dofequidar,-0.03405085760001018,0.0
dolasetron,-0.07317341050469087,0.08280682166463689
dolastatin-10,-0.12043400939625372,0.17918366271482
dolutegravir,-0.007022803161226144,0.0
donepezil,-0.030552897720267626,0.0
donitriptan,0.010198428334103254,0.0
dopamine,-0.0024841913295348215,0.0
doramapimod,-0.034977770649645724,0.0
dorzolamide,0.03271534128973749,-0.12590942931798915
dosulepin,-0.007341999700104557,-0.09385718360186152
dovitinib,-0.0267968267485655,0.0
doxapram,-0.032490296238545366,0.07507559794472117
doxazosin,-0.021723115270186104,0.0
doxepin,-0.012420508374881954,0.0
doxifluridine,0.03721084135439324,-0.09377204943011105
doxofylline,0.029662427059765847,0.0
doxorubicin,-0.035761564860147775,0.0
doxycycline,0.06013098159118163,-0.10843596697076426
dronedarone,-0.001858219726803007,0.0
droperidol,0.033765246523300464,0.0
drospirenone,-0.10663234999034658,0.0842901171631402
duloxetine,0.019790782221431772,-0.09140183255883189
dutasteride,-0.012390480459900266,0.0
ebselen,0.06729940151973365,-0.130622542393532
ecabet,-0.06706158505859032,0.0
econazole,-0.042685229788258706,0.0
edoxaban,0.010459765453740031,0.0
edoxudine,-0.006667345326697074,-0.0763993801240441
efaproxiral,0.018000733096665895,-0.09034832304731291
efatutazone,-0.037006493992565594,0.0
efavirenz,-0.02998704918540424,-0.08020751275747152
eflornithine,-0.02300644559661077,-0.0799857635020029
elacridar,-0.04476136941191143,0.0
elesclomol,-0.01858029166097543,0.0
ellagic-acid,-0.03843923125060361,0.0529411491152652
elvitegravir,-0.018423828492709494,0.09294307251306824
emedastine,-0.04874176256550062,0.0
empagliflozin,-0.04170759944003894,0.07116247454725619
emtricitabine,-0.016033631432945863,0.0
enalapril,-0.043548091093684585,0.0
enoxacin,0.006771708219136707,-0.088833969153876
enoxolone,-0.11236647085936403,0.11814873794162017
enprofylline,-0.02875482218633106,0.0
entecavir,0.004698437799509849,0.0
entinostat,-0.11738151341125798,0.0
enzalutamide,0.0025067144341446093,0.0
enzastaurin,-0.03284440268172769,0.0
eperezolid,-0.11995768613884955,0.14847944970024207
epigallocatechin-gallate-(-),0.030540423474626096,0.0
epinastine,-0.007945904506412235,0.0
epinephrine,0.0030917854563950148,0.0
epirizole,-0.005871760045607704,0.0
epirubicin,-0.0242788635275264,0.0
epitiostanol,-0.047866499886555315,0.0
eplerenone,-0.05247413915970632,0.10519795642670113
epothilone-b,-0.07957370985728894,0.13297433049708904
eptifibatide,0.015079373417827087,-0.09136477156378478
epz-5676,-0.026099775055493806,0.0
epz004777,-0.025629943486978037,0.0
equol,0.058071595304180997,-0.0826291739924925
ercalcitriol,-0.04472789505808534,0.1000702263748931
erlotinib,0.04965958986962675,0.0
erteberel,-0.06573977695926028,0.0
erythromycin,-0.03673130237053757,0.0
erythromycin-ethylsuccinate,-0.05152009063202594,0.0
escitalopram,0.016298789523335362,-0.09489753446515271
esculin,-0.0932458103971725,0.0801608054442056
esmolol,-0.0609894174212382,0.0
estradiol,-0.1074101687731233,0.11537995020069879
estramustine,-0.03632128292187833,0.0
estramustine-phosphate,0.004617090274106867,0.0
estriol,-0.037385337839480705,0.0
estrone,-0.069322559868492,0.0
etacrynic-acid,0.021212498480702887,0.0
etanidazole,-0.009130575712722381,-0.0909978500960005
etazolate,-0.04448921997656146,0.0
ethinyl-estradiol,-0.13242240536361702,0.15179367691049106
ethylenediaminetetraacetic-acid,-0.03780441034866616,0.0
etizolam,0.03360621987251913,0.0
etodolac,-0.010311521583941092,0.0
etofenamate,0.017926559685251756,-0.10868655986035082
etofylline-clofibrate,-0.021637043444917004,0.0
etomidate,0.05106845754026426,-0.1151847908040853
etomoxir,0.02008871173307799,-0.07501535595676653
etoposide,0.022237454434872097,0.0
etoricoxib,-0.02837952774156575,0.0
etravirine,0.021514276389052393,0.0
eugenol,-0.02588358653907424,0.0
everolimus,0.008773805821748162,0.0
exalamide,-0.025840346951364085,0.0
exemestane,0.0375322099450878,0.0
exherin,-0.009814541114957486,0.0
exifone,0.02464366377886584,0.0
fadrozole,0.018684923689421647,0.0
famciclovir,-0.029060489137779234,0.0
famotidine,0.0033347108001288888,-0.07338356443936195
faropenem,-0.03379781081018826,0.0
fasudil,0.016422203739114898,0.0
favipiravir,-0.08192056166687511,0.0
fdcyd,-0.04592736167145369,0.13568532510365192
febuxostat,-0.07425059238251756,0.09296468256817775
felbamate,-0.04262280006639804,0.0
felbinac,0.01956548554400736,0.0
felodipine,-0.021623180193276068,0.0
fenobam,0.04944941065807945,-0.09610553219701971
fenoldopam,-0.0864282709729301,0.0
fenoterol,0.0006317631875586084,0.0
fentiazac,0.02270001496529543,-0.07521120568901485
fenticonazole,-0.02882698341081306,0.0
fexofenadine,0.029662949085326847,-0.08419986434116086
fiacitabine,-0.013525788414183759,0.0
fidarestat,-0.12470780400691714,0.10514073379779619
fidaxomicin,0.0020780636588010543,0.0
filgotinib,0.02159310371029418,0.0
finasteride,-0.031013403112581658,0.0
fingolimod,-0.07110193131964612,0.0
fipronil,0.0354934609818338,0.0
firategrast,-0.03538498666750903,0.0
flavoxate,-0.08379263111025943,0.07808744033212343
flecainide,0.014675217062478879,0.0
floxuridine,-0.09370123341716954,0.18253622878781753
fluconazole,-0.04676705266238456,0.0
fludarabine-phosphate,0.03196445368499517,-0.0979254262128944
fludroxycortide,-0.06943485112492274,0.06305733200920544
flumatinib,0.028399493865156174,0.0
flumazenil,0.06118820501260403,-0.13395384377988234
fluocinolone-acetonide,-0.04912573595668146,0.0
fluorometholone,-0.052753413781381424,0.0
fluorouracil,0.008797952751316448,0.0
fluoxetine,-0.009422849751133881,0.0
fluphenazine,0.018994294596496264,-0.098563506089825
fluspirilene,-0.011988447739946173,0.0
flutamide,-0.012008502185163998,0.0
fluticasone-propionate,-0.018543479640655225,-0.06362504963133798
flutrimazole,-0.0637162820285025,0.0
fluvoxamine,-0.03821709651817156,-0.07669970934058308
folic-acid,-0.0022852891118946023,-0.07936797841736157
fomepizole,-0.005036221976453036,0.0
fomocaine,-0.052147186286810705,0.07188494910899354
foretinib,0.04606349940194674,0.0
formestane,-0.03203011860462727,0.0
formoterol,-0.03763979059982641,0.0
forskolin,0.034444142674517945,-0.09858498473483077
fosfomycin,0.006515650213204702,-0.07412295947978781
fosinopril,-0.034669306791401275,0.0
fostamatinib,0.016042883964252595,-0.07594313395960478
ftorafur,0.04852501297281797,0.0
fulvestrant,-0.025086332292718838,0.0
furosemide,0.01593487408170018,-0.09049296578998225
fusidic-acid,-0.06891956032694109,0.07666288981548808
gabapentin,0.012668741398592835,0.0
gaboxadol,0.01625596664420164,-0.08000519703157077
galeterone,-0.007615592712659217,0.0
gallopamil,-0.025992029641701674,0.0
ganaxolone,0.024941152576979157,-0.08505179747340955
ganciclovir,0.014272324407191464,-0.10176372331910777
ganetespib,0.07279980783437971,-0.13100098907221172
garcinol,-0.06493648913550508,0.0
gatifloxacin,0.019787629993219463,-0.10935588420770848
gefitinib,0.08809157616607839,-0.14266294836075002
geldanamycin,0.007844176501261482,0.0
gemcitabine,-0.061755396354299594,0.0
gemfibrozil,-0.006552311728951084,0.0
gemifloxacin,-0.012440683029720859,0.0
genistein,-0.04094780760381936,0.08170531319101629
genz-644282,-0.08025433094637996,0.14077169636235898
gestrinone,-0.037868316961342144,0.0
gimeracil,-0.0010977672523415365,0.0
ginkgetin,-0.003974136638158369,0.0
ginkgolide-b,0.008166273475843434,0.0
glafenine,-0.017195079468375035,0.0
glasdegib,-0.013455543611220583,0.0
glibenclamide,-0.010999427426833602,0.0
gliclazide,0.0056564065863789325,-0.06442276923844165
glimepiride,-0.034394406400325865,0.0
glipizide,-0.02954097120293736,0.0
gliquidone,-0.022698159476241236,0.0
glycitein,0.012540760610827144,-0.07506675200255289
glycopyrrolate,0.06893064934487476,-0.13142844832680772
golvatinib,0.03802406400352353,0.0
goserelin-acetate,-0.004124960259993171,-0.09082910396924121
granisetron,0.01779470142519073,0.0
grazoprevir,-0.027517156108524104,0.0
griseofulvin,0.002876925097618132,0.0
gsk126,-0.02974150776276539,0.0
guanaben-acetate,-0.03796092679792271,-0.05536856177182068
guanadrel,-0.01534693145208725,0.0
guanethidine,-0.07515002450549263,0.07820292909215892
halcinonide,-0.024644888742054224,0.0
halofantrine,0.010441946199723042,0.0
haloperidol,0.01615976729814665,0.0
hesperidin,-0.010187982571042887,-0.08916685481213402
hexachlorophene,-0.052649615640202437,0.12353043627914756
histamine,-0.03684693312815877,0.0
homochlorcyclizine,-0.02089124895937746,0.0
homoharringtonine,-0.07129205625476297,0.12405085325181803
honokiol,0.034283100249774975,-0.12470773447889161
hydrocortisone,0.003242693595590947,-0.09799167222490236
hydroflumethiazide,-0.0012047675940147055,-0.09917112768726499
hydroxyurea,-0.046084464228091315,0.0
hymecromone,-0.07976934212573696,0.0
hypericin,-0.008047052990142878,0.0
ibrutinib,0.13209525247698706,-0.15525316001124873
ibudilast,-0.0114433557568564,0.07337402539657029
ibuprofen,0.03669669379821693,-0.10451744038148061
ibutamoren,0.003123438429584771,0.0
ibutilide,-0.019400568204116342,-0.06552658358543034
idalopirdine,0.015109125582545256,0.0
idasanutlin,-0.03692733091695031,0.14533058696305456
idebenone,-0.10252374345326895,0.07130030187630232
idelalisib,0.04937574340687897,-0.08858459941708598
idoxuridin,-0.011539307745359852,0.0
ifenprodil,-0.001795346921514834,0.0
ifosfamide,0.004385573996864842,0.0
iguratimod,-0.02883889014731241,0.0
ilomastat,-0.014575152513405479,0.0
imatinib,-0.031913720303157304,0.0
imexon,0.006249724396032333,-0.07670671942537169
imiloxan,0.0663761383949118,-0.10680677597826475
imipramine,0.02504010454518086,0.0
imiquimod,0.0451043251909329,-0.10503802178867716
indacaterol,0.003979233979827881,0.0
indapamide,0.00042679345391424323,-0.10209246539944238
indibulin,-0.06542812027374628,0.12140952168970523
indinavir,0.05749913386885796,-0.10462830951097016
indiplon,0.01865647647249088,-0.0703605233862935
indirubin,-0.006019596094690933,0.0
indobufen,0.06340124117400961,-0.10829145025393438
indole-3-carbinol,-0.07618559725113337,0.07756323016302032
indometacin,0.018202394691516324,-0.08647625299510808
indoprofen,0.036193424779194065,0.0
indoramin,0.0391027261214041,-0.10961973207769486
indoximod,0.011490414852673575,-0.09789725016832664
ingenol-mebutate,-0.14536013624657942,0.1956280462445607
iniparib,0.012883253815224571,-0.0865469175845715
inosine,0.05218202871784246,-0.09497382144176632
inositol,0.005608160595843319,-0.09356243066667717
ipratropium,0.010005577670601687,-0.07856121521920961
ipriflavone,0.004046491231317635,-0.08096183984753533
irbesartan,-0.021251558614670613,0.0
irinotecan,0.01004724571929657,0.0
irsogladine,0.03603331749182805,-0.11111012147203934
isbufylline,-0.0979640190758787,0.0
ischemin,-0.022631733418022944,0.0
isoconazole,-0.031081289355006737,0.0
isofloxythepin,-0.023917939145727964,0.0
isoniazid,-0.059484128205084114,0.0
isosorbide-mononitrate,0.017597357994935798,0.0
isradipine,0.04771353538649545,0.0
istaroxime,-0.06452512407121479,0.06689152841998361
itopride,0.021918402499041124,-0.1001069208381162
itraconazole,-0.061082726075361915,0.0
ivabradine,0.032548662171140615,-0.12640148571087423
ivacaftor,-0.005008178474967742,-0.07069839503971895
ivermectin,0.015648583184158942,0.0
ixabepilone,-0.06002099277586815,0.09635324859810254
ixazomib,-0.05859599328681054,0.15390859261170964
ixazomib-citrate,-0.050292748875729404,0.135960354278874
josamycin,0.002411502814500151,0.06926720451369656
kakonein,-0.017767052619467337,0.0
ketanserin,-0.008714843774662785,0.0
ketoconazole,-0.023268183894098043,0.0
ketoprofen,-0.002145544447178885,-0.07880642444218797
ketorolac,0.008512274083293752,0.0
ketotifen,-0.00949109077957076,0.0
labetalol,-0.06569558456794715,0.0
lacidipine,-0.05006972392329763,0.11588857031348151
lacitol,0.04112861667528399,-0.1391415482496488
lacosamide,-0.021741069025017216,0.0
lafutidine,0.008930189580168101,-0.07703084624361134
lamivudine,-0.07896733961787701,0.0
lamotrigine,0.013252365043860492,0.0
lapatinib,0.09821983375838043,-0.11552748302585875
laropiprant,0.002141252158850266,-0.09868923734999623
lasalocid,-0.015131654938539416,0.0
latanoprost,-0.014995959085960249,0.0
ledipasvir,-0.08182758544593075,0.0
leflunomide,0.05819640746221255,0.0
lenalidomide,-0.006177297586846349,0.0
lenvatinib,0.017437652460549045,-0.08028880942479782
lerisetron,-0.028966536975269984,0.0
lersivirine,-0.004959711653172362,0.0
lesinurad,-0.034145927686104895,0.0
lestaurtinib,0.03618562183624104,0.0
letermovir,0.00022569185490061965,-0.09783051460483147
letrozole,-0.004111317291211858,0.0
levalbuterol,0.018596161995541288,-0.09302728125854487
levamisole,0.04938381025215149,-0.10754967926888342
levcromakalim,0.024925852003457646,0.0
levetiracetam,0.029390336148114808,-0.11426492043995032
levobunolol,0.006808101902813016,0.0
levocabastine,-0.001859006908427626,0.0
levocetirizine,-0.04292601422384677,0.0
levofloxacin,-0.047071476612062464,0.0
levomequitazine,0.08250794675835958,0.0
levonorgestrel,-0.023926349311156083,0.0
levosimendan,-0.03285156322462436,0.0
levothyroxine,-0.04516101683168586,0.10407224321408114
licarbazepine,-0.043288208092552564,0.0
licochalcone-a,0.028436286844498077,-0.06899232764356833
lidamidine,0.06165892828404222,-0.12181356118006342
lidocaine,-0.017981516572494492,0.0
lidoflazine,-0.06332734039738061,0.08617339453841052
linagliptin,0.04089403420156355,-0.08046206324255993
linezolid,-0.007768701694775851,0.0
linifanib,-0.08376039082590359,0.09704059666625559
linopirdine,-0.04236563596396242,0.0
linsidomine,0.0411159842625538,-0.1115751959098653
linsitinib,-0.004801337148764286,0.0
liranaftate,-0.01565715716305707,0.0
lirimilast,0.05449862124000376,-0.10612240395423299
lisinopril,-0.0035867460663841374,0.0
lisofylline,-0.12074525200519726,0.11665250725961464
lobenzarit,-0.01317014276354683,-0.110007485783472
lodoxamide,0.011890104937584644,0.0
lofexidine,-0.03434393106749844,0.0
lomeguatrib,0.04544943602942577,-0.10724567013581185
lomerizine,-0.007534112290902553,0.0
lomitapide,-0.06050248195973932,0.07320585577640609
lonafarnib,0.05353598452681173,0.0
lonidamine,0.03642884971556126,0.0
loperamide,-0.01123865358745885,0.0
lopinavir,0.0008290143903388563,-0.09271440154141389
loratadine,0.0304281027530272,-0.08130018367501884
lorazepam,-0.030428920122532184,0.0
lorcaserin,-0.016481649449417973,-0.08317250183439245
lorglumide,-0.04389207623365421,0.09695337146142471
losartan,-0.007177273617329356,0.0
losmapimod,0.04999600434397627,-0.13733243449610355
loxoprofen,-0.024295059311801398,0.0
lucitanib,0.007801279456960678,0.0
luliconazole,0.058996870696982576,-0.11559494940361778
lumacaftor,0.029822560410314804,0.0
lupanine,0.00488368959300924,0.0
lurasidone,-0.034160205329824764,0.0
luteolin,-0.11639242371698869,0.0
mCPP,0.026463688184280354,0.0
macitentan,0.007390077062807366,0.0
malotilate,0.02613116395862088,-0.1055957608986664
mannitol-D,0.009544304383246919,-0.09835646501512774
manumycin-a,-0.0017772260650333143,-0.07986287947044074
maprotiline,-0.016917119154109,0.0
maraviroc,-0.023625548852894238,-0.0751439553729949
maribavir,-0.002604019891245509,0.0
marimastat,0.056774943300731476,0.0
masitinib,-0.017347668500378933,0.0
masoprocol,0.010934343521646215,0.0
maxacalcitol,-0.11619193728721222,0.0
mazindol,0.01570730261642251,-0.08057956475980392
mebendazole,-0.05137458782501382,0.0
mecamylamine,-0.022537006343707047,0.06635872861543549
meclizine,0.020412147871545494,0.0
meclofenamic-acid,0.02902009539810432,-0.0958546258207012
medetomidine,-0.04680266207484981,0.06011082007462076
medroxyprogesterone-acetate,0.02343668562889487,-0.10223985337278234
medrysone,-0.0023237038493552895,-0.0884794686396175
mefloquine,0.012734703960955213,0.0
meglitinide,-0.0016361994200650924,-0.06518887398388395
meisoindigo,-0.009782598811559347,0.0
melatonin,-0.009032100909600979,0.0
meloxicam,-0.0019094049242106615,0.0
melperone,-0.03312689384429547,0.0
menadione,-0.021251324150345332,-0.05256273612158144
mepacrine,-0.03742400970147519,0.0
mepazine,-0.02433084271463183,0.06768717906729152
mephentermine,-0.03007325882359103,0.0
mepivacaine,0.0005457457847122029,0.0
meptazinol,-0.08586769647621159,0.0
mepyramine,-0.01499431567103606,-0.08455616059548408
merbarone,0.004373325000354799,-0.06371741083075073
mercaptopurine,0.011131975978596076,-0.10188890964128508
mericitabine,0.036450735472884445,-0.11309668517878563
merimepodib,0.03630505587895936,0.0
mestinon,-0.0126893503248962,-0.06955631232252904
mestranol,0.025974517676614434,-0.06266077139225454
mesulergine,0.026747976385337147,0.0
metamizole,-0.01855091112194991,0.0
metatinib,-0.009935156620613712,0.0
metenkephalin,0.02223347200907765,-0.10163226774587528
metergoline,0.07655180040983316,-0.10773911808447034
metformin,0.04540255235228098,-0.09443791273263132
methazolamide,-0.04171603225799831,0.0
methimazole,-0.011774157683118689,0.0
methiopril,-0.04211490906893305,0.0
methocarbamol,-0.007036906224881377,0.0
methoxsalen,-0.007162457511119806,-0.08945918123949259
methyldopa,0.028044201326790832,-0.10411809894972368
methylnaltrexone,0.04874854317989345,0.0
methylprednisolone,-0.02756706068050916,0.0
methylstat,-0.03374079364805608,0.0
metixene,0.01140892404688638,-0.05635655826196972
metoclopramide,0.03829496066848485,-0.0803244078903387
metolazone,0.01048184573538994,0.0
metoprolol,-0.05289861277232923,-0.07923952588678476
metronidazole,-0.02575387825680215,0.12269570215447771
mianserin,0.023308624986937157,-0.07159255233809064
mibampator,-0.011500478391299194,0.0
mibefradil,0.01608023289367789,0.0
miconazole,0.01672062096308975,0.0
midodrine,-0.012208091527373595,0.0
midostaurin,-0.06445284395112186,0.0
mifobate,0.03352017028839641,-0.09776841386714705
miglitol,-0.04815775872183318,0.06760594528819436
miglustat,0.03461029195750752,-0.07067825540096027
milacemide,-0.0534439752906504,0.0
milnacipran,0.012517081859634623,0.0
milrinone,0.026800454408978918,-0.11805165715033802
miltefosine,0.0389552543899343,-0.09135201249467151
minaprine,-0.08315427494542263,-0.0700143850536562
minoxidil,-0.04862216027435237,0.0
mirodenafil,0.05284013395618554,-0.09276448712835277
mirtazapine,0.035476138322327905,0.0
mitiglinide,0.007810924872597483,0.0
mitomycin-c,-0.02334706818922859,0.11434289911221293
mitoxantrone,-0.0314815941846539,0.0
