drug,pearson,cmap
MLN-0128,0.04865257277644806,0.0
MLN-2480,-0.08428145802958091,0.0
MLN-8054,-0.005670502605068683,-0.1735035479501182
N6022,0.08180646050580732,0.0
NF-449,-0.03590544343845619,0.0
NMS-1286937,0.06568858031111441,-0.256562849355074
NPK76-II-72-1,0.01748390893693579,-0.28077067989333065
NSC-4644,-0.03069978932642202,0.17614469434907104
NSI-189,-0.03809050632351853,0.0
NU-7026,-0.037266689571531994,0.0
NU-7441,0.02077284329805509,0.0
NVP-AEW541,-0.02634391384865405,-0.22927758278050447
NVP-AUY922,-0.011600247272926854,0.0
NVP-BEZ235,0.025649994468139953,0.0
NVP-BGJ398,0.013674039647561996,-0.16597644004534529
NVP-BHG712,0.010297729001961603,0.0
NVP-DPP728,0.03353376472877604,0.0
NVP-TAE226,0.011532916420219695,-0.1880748416451249
NVP-TAE684,0.0022829020820936776,-0.3445387289629069
NXY-059,-0.045327381654112334,0.0
O6-benzylguanine,0.009126194313886478,-0.24312375800025227
OCO-1112,0.015658673124205574,0.0
ORE-1001,-0.08937768557442433,0.0
ORG-9768,-0.055295254303373925,-0.30960632380986364
OSI-027,0.043711802963049426,0.0
OSI-930,-0.04628084408592187,0.0
OTS-167,-0.014074577195568023,0.0
PA-824,-0.08914298337680167,0.0
PCA-4248,-0.010232893937201294,-0.18866817563947158
PCI-24781,0.010901200280464185,0.0
PD-0325901,0.031452132569316185,0.0
PD-123319,-0.02309507950931827,-0.2245566944714069
PD-153035,0.01589665175648522,0.29188411404847014
PD-173074,-0.00155584099653707,-0.26021927341064915
PD-184352,0.010375051389787528,0.0
PF-02545920,-0.04684219107812691,0.1875764256055338
PF-03084014,-0.02511886668053408,0.2911864941761988
PF-03758309,0.006508449552583919,0.0
PF-03814735,-0.023546237329789492,0.18692447150477684
PF-04136309,0.035243305875225665,-0.2606305505710961
PF-04217903,0.003957133148050474,-0.2263132658955168
PF-04447943,-0.015685181484418217,0.20977721408361938
PF-04457845,-0.024408047023232776,0.0
PF-04620110,0.011905376042988277,-0.28511318895160137
PF-04691502,0.006618711921197078,0.18934932204189303
