drug,pearson,cmap
KIN001-043,-0.051450611725210434,0.11897251172087775
KIN001-055,-0.001071210801409047,-0.07610505123272786
KIN001-127,0.0028192865759221523,0.0
KIN001-242,-0.06701986018439689,0.0
KIN001-244,-0.04599116850269425,0.09604852963762572
KIN001-260,-0.026423486110712695,0.06737668512173751
KIN001-266,0.025244489324193865,-0.10917772437975456
KIN001-269,-0.056307510956931706,0.12299308071772391
KIN001-270,-0.04485127028217639,0.0
KN-62,0.0645654617511351,-0.10506331748591996
KN-93,-0.038608275819682555,0.08514649824477158
KU-55933,0.01885914994050475,0.0
KU-60019,0.034535459416977936,-0.07363652669277387
KW-2449,-0.01070950646691853,0.0
KW-2478,0.06252365193454837,-0.12095985031797257
KX2-391,0.007088010431933017,0.055950185116854075
L-655240,0.005430653316264639,0.0
L-690330,0.0044590020217699115,0.0
L-NAME,-0.005110961093989462,-0.07704028316795233
L-citrulline,-0.024112704189990695,0.0
L-ergothioneine,-0.0057402723834517255,0.06630932806435698
LCL-161,0.0012454381610714925,0.11812600182055424
LCQ-908,0.035674625710366524,-0.12710017304794097
LDN-193189,-0.05362402040894863,0.11992268605303927
LGX-818,-0.023488570503710664,0.08368860305292133
LX-1031,-0.04381577000143569,0.15355705202357434
LXR-623,0.021654621037573887,-0.08512849102537101
LY-2090314,-0.038592774238259624,0.11990418281798834
LY-215490,-0.033078948639268614,0.0889437461009043
LY-2157299,0.04031512117961954,-0.12436234019677242
LY-2228820,0.04073117427535175,-0.08343759070858651
LY-2334737,-0.007342351035698498,0.0
LY-2603618,0.003939291544272991,0.0
LY-2784544,-0.013505542385481994,0.0
LY-2801653,-0.0877038372729821,0.18053168931613894
LY-2811376,-0.044054757044509896,0.09930558921585739
LY-2874455,0.01125483898976253,-0.08846497267926402
LY-2886721,-0.0030539129576334346,0.0
LY-294002,-0.006359799224330894,0.0
MBX-2982,-0.030871503368150803,0.07692807666035834
MC1568,-0.09593689989346824,0.15215637668423046
MD-920,-0.04415074055003549,0.0
MDL-73005EF,-0.020603383836467662,0.07137090493946037
MF-101,-0.035426439990816974,0.0
MG-132,0.04978835422333777,-0.13812286681733263
MGCD-265,0.0077661801545716395,0.0
MK-0752,0.016718073630883033,0.0
MK-0773,-0.046108171306260375,0.0
MK-0812,-0.007249333866614941,0.0
MK-0893,0.004876067342339372,0.0
MK-1775,0.007506153821513548,0.0
MK-2206,0.039531525390198254,0.0
MK-2461,0.043086194076440855,-0.11343088369157317
MK-3207,-0.009091065436425665,0.11813771691017066
MK-5108,-0.026636022392560004,0.05954243851538704
MK-8033,-0.014083981807020704,0.0
MK-8245,0.018542785993022504,0.0
MLN-0128,0.0034336506269861,-0.06458825585931996
MLN-2480,-0.06141003488531334,0.09114641722071266
MLN-8054,-0.04069956894547011,0.0
N6022,0.012560950317057661,0.0
NF-449,-0.06697916898153335,0.13121819400629428
NMS-1286937,-0.013550836759149424,0.07487964054187837
NPK76-II-72-1,0.004998924910125557,0.0
NSC-4644,-0.05642081300670334,0.11717060845703009
NSI-189,0.013431465128091815,0.0
NU-7026,-0.05910431425585602,0.11393827388161165
NU-7441,0.02746606551896936,-0.06703657628813217
NVP-AEW541,-0.028771338523465497,0.12256107775006114
NVP-AUY922,0.059451451634391084,-0.10126450647011859
NVP-BEZ235,0.02180747663400019,0.0
NVP-BGJ398,-0.016994442914730814,0.0
NVP-BHG712,0.07536053491289203,-0.10832811373731047
NVP-DPP728,-0.004099944353075081,0.0
NVP-TAE226,0.05433883330393294,-0.10887927536660674
NVP-TAE684,0.08683101759919121,-0.11841124983987901
NXY-059,-0.025476678024659208,0.0
O6-benzylguanine,-0.06460586685768113,0.08929772754906677
OCO-1112,-0.007335411659905003,-0.08186591511277816
ORE-1001,-0.04875013773062311,0.08922181676781102
ORG-9768,-0.028910495225147492,0.0
OSI-027,-0.05745523184678837,0.10929956602384597
OSI-930,-0.08885109294324066,0.17971748253409758
OTS-167,-0.06243869057600306,0.11346793420490847
PA-824,-0.06204569885337919,0.09835167497853549
PCA-4248,-0.03730656131595893,0.10568672108056917
PCI-24781,0.042462546159791704,0.0
PD-0325901,0.08756947797743247,-0.13637221779461878
PD-123319,-0.03808909233919588,0.09755556580800523
PD-153035,-0.02121679953731016,0.09385715275139536
PD-173074,-0.04913051712296237,0.09965108602276102
PD-184352,0.03391107545730281,0.0694580094167091
