drug,ipf_pearson,ipf_cmap,ra_pearson,ra_cmap,uc_pearson,uc_cmap
ZM-447439,-0.08354909129256201,0.12138499030966018,0.03619893679472549,-0.25095846562270113,0.03485635683842265,-0.07596411398732644
ZSTK-474,-0.01765853588348957,0.09781040352860351,0.006366377278229217,-0.16332385699306395,0.07503931730496163,0.0
abacavir,-0.029145284225760584,0.0,0.007984207365742594,0.0,0.016729678900126527,0.0
abiraterone-acetate,-0.06738233514236325,0.13117369400744616,0.007611812185403335,0.0,0.07670768002759602,-0.1398182254064134
acarbose,-0.04281084838377405,0.1125349842328255,0.03743121712030005,0.0,-0.058864483242541184,0.09769959343205999
acebutolol,-0.05577778321759403,0.1401881260682074,-0.025465650272027913,-0.26233243730964606,0.012224799651455358,0.0
acecainide,-0.01488040651970984,0.0,-0.0500165182080375,0.0,-0.02392277082554923,0.0
acenocoumarol,-0.027684455543437448,0.10033178788460927,-0.003330713321153955,0.0,-0.004501223639440072,-0.08780709664758114
acetazolamide,-0.014436397285372186,0.05880648279296444,-0.11058581324750938,0.0,0.020451267742416415,0.0
acetylcysteine,-0.024310537408058438,0.0,-0.061637743742017775,-0.21849868711491635,-0.052192756196428255,0.0
acexamic-acid,0.019419587496879165,0.0,-0.036134934770467635,-0.23808927929811757,0.05818703012306488,-0.10889245759388438
acifran,-0.07240100453471232,0.1278191056326204,0.0015672023345003575,-0.30051495069078105,0.03583553047698375,-0.06154005938377377
acipimox,-0.0025889187696749496,0.0,-0.041090939929015025,0.0,-0.027917667816852714,0.06268813029881842
acivicin,-0.025505838532620947,0.07967319479659167,0.007940314325102999,-0.19808156926312828,-0.039677103640378,0.0
aclidinium,-0.024773402824783186,0.0,0.02710609262924964,0.2886730122570883,0.06981117990241421,-0.12960042833043967
acrivastine,-0.04229025478737067,0.10469712164900503,0.02043685549429271,0.2401095804456005,0.09740165305615679,-0.12972256401956395
actarit,-0.007427286409190031,-0.08728705366707992,-0.07580761902871978,0.0,-0.022354238285348733,0.0
acyclovir,-0.07141281189736491,0.11895948230929934,-0.011747214776187608,0.0,-0.019294403828611705,0.0
adapalene,-0.07633348410474901,0.13914523878103452,-0.057795092068355466,-0.2273260874045989,-0.05013732046126801,0.0
adarotene,-0.04053422693118001,0.0,0.0009184763555700508,0.0,-0.08397498320187317,0.0
adatanserin,-0.01477115988277499,0.0,-0.03304285442287044,-0.25485348111943684,0.040862712651223765,-0.10847137142703311
adenosine,-0.024453866409576967,0.10482322577643852,0.05948676632944986,0.0,-0.058809192850672286,0.07497812177458515
adoprazine,-0.029940473430342448,0.0897414042372647,-0.0016332026747494935,0.0,0.026411740998778764,-0.0750821377819441
afatinib,0.07656834103888605,-0.13039293535244095,-0.041656354295778096,0.2673325221059665,0.022909589457819703,-0.09907519277433663
afloqualone,-0.04669028423815681,0.10252277483665162,0.01149790154675246,0.0,0.030001337062133204,-0.09105124175054406
agomelatine,-0.05300063518474078,0.14468329105641686,-0.03972947314125356,0.0,-0.010685503092301114,0.0
alagebrium,-0.02483222292500689,0.0,-0.0001629893306877207,-0.24188126367091545,-0.13519511254339783,0.09162709859846212
alaproclate,-0.002310910498016204,0.0,-0.07167448473881195,0.0,-0.01711406401324804,0.0
albendazole,0.002029995602015032,0.0,0.07693910934208982,0.0,-0.03681049363253922,0.11974641864973949
alectinib,0.0009649688131481798,0.0,-0.00924624051404759,0.0,-0.06606974490989945,0.08787286492130397
alisertib,-0.023857658244996235,0.0,0.020239885223293348,0.0,-0.07884434397495739,0.11181572918325905
aliskiren,-0.01798589332163351,0.0,0.015041305803146348,-0.29005245566855187,-0.008087515866639533,0.0
alizapride,-0.034016574346059564,0.0,-0.08234108424320881,-0.2277651305320067,-0.07434840552200339,0.0
allopurinol,-0.04400191029637654,0.09103748832959896,-0.03896802698033315,0.19795365749329047,0.023245681499840024,-0.10223388092115179
almitrine,-0.09375326562595389,0.14966716146873874,-0.0033061663903615423,0.0,0.03659471501887818,0.0
almorexant,-0.03627005186022455,0.0,-0.044894623243148954,-0.19233293176814875,0.02932323086806027,0.0
alpelisib,-0.07767227372904094,0.1811814911344263,0.0013441633488646412,0.22455632446025212,0.12682654423406364,-0.17171908968202276
alprostadil,-0.06680797545423661,0.10291266586219294,9.24643704998294e-05,-0.29110509926262806,-0.06173505995250951,0.0
altanserin,-0.04908406829795806,0.09452791094142363,0.019512443208812843,-0.20365414406222132,-0.03811744432267244,-0.07615740924410687
altrenogest,-0.02271090463390894,0.08579036864906234,-0.029240289946383856,0.0,-0.07772152123366204,0.0
altretamine,-0.009959419875656548,0.0,-0.06427879321559159,-0.1898057869868079,-0.051638964768253436,0.09533737323787864
alvespimycin,0.05922044067106043,-0.11415482303941663,0.021507409164272306,0.0,0.05307605660749579,-0.1009715139201682
alvimopan,-0.006918369208710553,0.0,-0.04165494796649052,0.0,0.018440736059378907,0.0
alvocidib,-0.052229242073881986,0.09609694331263964,-0.032027365173443914,0.0,-0.014902162800748782,0.0
amantadine,-0.0497553452602326,0.08174151202292508,-0.02485480465445409,0.0,0.009453283375122752,-0.10638458996211372
ambrisentan,-0.013663126877131514,0.0,0.03403042652127084,-0.2176013127729583,-0.027482857195802072,0.0
ambroxol,-0.02842791598898197,0.07940782606258803,-0.03009201044961359,0.2773550754433585,0.0023417229701260985,0.0
amcinonide,-0.046502713509276976,0.12082929085256965,0.0038316085776986227,-0.42609762722019184,-0.0967198887362207,0.0
amfepramone,-0.04970628320296012,0.07587666755593059,-0.013809096841949604,-0.2608055416577761,0.008877210228325006,0.0
amikacin,-0.0034309217866625224,0.0,0.04922163954370848,0.0,0.0038407112685005414,0.0
amiloride,-0.01628841427789847,0.0664934467308467,0.013973251494551635,-0.23148717494102217,-0.017251249982084604,-0.08276720747086447
amineptine,-0.019528265805197523,0.0,-0.032533398764766144,0.0,0.014862669567014982,0.0
aminocaproic-acid,-0.04129083518393098,0.08390653052299427,-0.01070736708739099,-0.1994480556988818,0.0384731361693507,-0.08666989419034446
aminoglutethimide,-0.07822334937101139,0.13322612075715606,0.04551725035879903,-0.14785691002289242,-0.009693049718570981,-0.07983989556667799
aminoguanidine,-0.023271036881733095,0.0,-0.0077400625354651625,0.0,0.0008336745028391392,0.0
aminosalicylic-acid,-0.007163975984255961,0.09388978767274087,0.09001230859110282,0.0,0.004805239242553888,0.0
amiodarone,-0.035488881698906787,0.12037645358638673,-0.0005034002897705938,0.0,0.00013196590929575688,0.0
amiprilose,-0.030645241433231257,0.0,-0.016488499451230623,-0.2759973945901766,0.03643904095057203,-0.08146015388522004
amitifadine,-0.03443602884354806,0.0,-0.04646117661536183,-0.29710256516646605,0.02344548668178774,0.0
amitriptyline,-0.044268131640877444,0.0,0.014814273878288878,-0.3083009959645306,-0.07281544276310335,0.11767983493041072
amlexanox,-0.016091625927337424,0.0,0.001229157733360128,0.0,-0.05062945691416319,0.0
amlodipine,-0.03487522857771307,0.0,0.021058150391487705,-0.2933508661394853,0.058056501395040365,-0.10685073971674575
ammonium-glycyrrhizinate,-0.038580228479037346,0.10519950150024376,-0.07920438088344056,0.0,-0.03238323308249054,0.0
amodiaquine,-0.009897802746105144,0.0,0.007016897040021218,-0.300085508076792,-0.07866894973035077,0.0
amonafide,-0.07482868623682849,0.1009291297285557,-0.009202823049362504,0.0,-0.02366607883304074,0.07748259997868318
amoxapine,-0.0036771773651905555,0.0,-0.028219432150776384,-0.24964205440493087,-0.03703275066949472,0.07290140768147216
ampalex,-0.009964696882664962,0.07514823836302488,-0.003187593571353409,0.0,0.03616469334093028,-0.08046715126967952
amrinone,-0.05129295753119531,0.13170307459073574,-0.030053713051209362,0.0,-0.003955025442797182,0.0
amsacrine,-0.042363419720525944,0.0,-0.006905613219234931,0.0,-0.018622414170530125,0.14909649216369203
amtolmetin-guacil,-0.04788780922139658,0.11703628761547272,-0.07995025106255502,0.21136635988127828,0.05390569287010839,-0.09270435923691697
amuvatinib,0.009723917986200923,0.0,-0.0056322833572056115,-0.2725616816794367,-0.031670893618811334,0.0
anacardic-acid,-0.08840100677505014,0.11852403478428569,-0.014553905868949757,0.0,0.0006805497082992196,0.0
anacetrapib,-0.00017895995794247252,0.0,-0.004715116733815934,0.0,-0.008413612152101662,0.0
anagrelide,0.029784211842904112,0.0,0.0621993629284537,-0.2466106544221136,-0.0973897577970211,0.10097351947930334
anamorelin,0.010949916937257602,-0.11186011114573324,-0.01943878688248705,-0.27515388127047113,-0.045558617528955396,-0.10103582152973475
anandamide,0.029890277758003545,0.0,-0.06207937205091953,-0.24891014673085596,-0.0327683029296435,0.0
anastrozole,-0.035475565579373994,0.09068402881304369,0.018669397215495327,-0.21422651570338963,0.006196421111222335,0.0
andarine,0.01785114030464729,-0.11368533321935362,-0.02407930164632126,0.0,-0.07593682881695225,0.0
andrographolide,-0.01900457986558788,0.0,-0.0312611488273809,0.0,0.021032221961465387,0.0
anecortave-acetate,-0.01162531136305988,0.0,-0.0070114494336462226,-0.22115349466856066,-0.02480606868582275,0.0
anidulafungin,-0.025831127158258315,0.12414370481280995,-0.034198898352990045,0.0,-0.07216674157423514,0.08312526749729097
aniracetam,-0.03362626490297777,0.0,-0.019226630213982833,0.0,-0.0036409057647976578,0.0
anisodamine,-0.041787307208797066,0.0,-0.03523694159317965,0.17878990479239817,0.004193654777018943,0.0
apabetalone,0.001434786927642512,-0.0881723541457258,-0.021926021723247886,-0.2845862231926648,0.003690825819872219,0.0
apafant,-0.05293295716452723,0.12396373052106514,0.07499490153924504,-0.2492734144225885,-0.0007930689234384161,0.0
aphidicolin,-0.02425036358618549,0.0,-0.006283920841910598,0.2310220661421048,-0.05800622098049032,0.0
apixaban,-0.028131745892091702,0.09330081533867604,-0.005956940932137394,-0.24728851726392453,0.004140563621289405,-0.06999698077267488
apocynin,-0.02113478582788999,0.07850804003729638,0.024081699124573742,0.0,0.03127059460353728,-0.10529616383625016
apremilast,-0.07218384202761825,0.1093545729320427,-0.02575713969097891,0.0,0.04020903469804831,0.0
aprepitant,-0.03230369201262651,0.08488513905143155,-0.06757481486192865,0.0,-0.026843810096734706,0.0
arbutin,-0.007619592486680121,0.0913379983206208,0.030266410985829224,-0.17603654174072528,0.006435434622227774,0.0
argatroban,-0.0009308169533189624,-0.08847157015535481,0.004907011036354645,-0.16169951151592737,-0.04546373869343562,0.10273789993202231
arglabin,-0.04385334211252694,0.09410677847334367,-0.005069986563133287,-0.2860903388250282,-0.04799587178317073,0.06389528307730447
aripiprazole,0.012750660634400742,0.0,0.022018563205414253,0.0,0.05853546576243586,-0.11177012243158112
armodafinil,0.010337639874477425,-0.0937204978681508,-0.0649061404147205,0.0,0.00833954811755767,0.0
arofylline,-0.03866563022081874,0.11671783383012177,0.021639668164850297,0.0,0.06474058551739612,-0.12477454347833494
artesunate,-0.08060617498615064,0.12935027974673793,0.0037410223403092093,-0.30337696555814353,-0.027083811123909503,0.0
asenapine,-0.034038080068669645,0.0,0.04754020017311596,-0.2780675053418222,-0.04391539633781965,0.0
aspirin,0.001105073649432536,0.0,-0.016220811472415345,0.0,-0.05692537904659378,0.0
asymmetrical-dimethylarginine,-0.02535374446753867,-0.09475482850430353,-0.021017880538657684,0.0,-0.004688469542805626,-0.08501967169472932
ataluren,-0.006442687004432437,0.0,-0.016389151745781292,0.0,0.041306703559925585,-0.12071641521911441
atenolol-(+/-),-0.03040104215995227,0.10129923788419062,0.042512063246308046,-0.15842931650403308,0.006336777548220778,0.0
atipamezole,0.014719447683485544,0.0,-0.015646252694870938,0.0,-0.007161317430321448,0.0
atomoxetine,-0.07701355439059418,0.11719290025057198,-0.016313593876487797,-0.1897205194726238,-0.010918973049840422,0.0
atorvastatin,0.11344019459726805,-0.1287819836291307,0.022126941345892607,-0.23448269524252177,-0.022299986540435787,0.0
atovaquone,-0.012699533936244616,0.0,-0.027000314007491227,-0.26150703044870005,-0.037030183470961604,0.0
atracurium,-0.03343544077480543,0.08828081611686497,-0.02528041920392936,0.0,0.04315476132298246,-0.07542419992973666
atrasentan,-0.062071242227509024,0.14899330356979848,0.004219072851453981,0.0,0.004668685803368232,-0.062043807228957956
aurora-a-inhibitor-i,-0.03163150800579498,0.0,-0.02901562928712952,0.28625402257060156,-0.10095043318096192,0.10340827544039694
avagacestat,0.03177363489990269,-0.11481260244526326,-0.01365164806478139,0.24883191386803316,0.016400171539196286,0.0
avanafil,-0.015929236034451007,-0.08788893895828491,-0.033520335322385464,-0.21538793063698558,-0.0373994691502115,0.0
avasimibe,-0.037725277232825156,0.1480996982316418,0.015429990016684346,0.22408091294986368,-0.029974392520877254,0.0
azacitidine,0.021530146400360956,0.0,0.03384595610268855,-0.29929403393079346,-0.04020322914486308,0.0
azathioprine,-0.05914974395107008,0.11894800275945816,-0.02770121018172533,0.0,-0.00030802221750903555,0.0667045297474056
azelaic-acid,-0.07047726140875893,0.13126014786210688,-0.07254952869371832,-0.2575582611101386,0.013686141981287802,0.0
azelastine,-0.06193638811162075,0.12612909443262105,-0.03303405099209381,0.0,0.009675268045875679,-0.08575798927686226
azithromycin,-0.022022020416005678,0.0,0.03524099825855715,0.0,0.03467334011430276,0.0
bafilomycin a1,0.10462217781692944,-0.09480609335556134,0.021621943408511812,0.0,-0.07443983243679278,0.12314755533777297
baicalin,-0.05499195763521464,0.14417505315639684,-0.05367377356148505,0.0,-0.03887308083902847,0.0
balaglitazone,-0.01168771236144361,0.0,0.02658896966518117,0.0,-0.09858004357003737,0.0
balapiravir,-0.02571010136485942,0.10337954259260163,-0.01467426173645074,0.0,0.007250693735438205,0.0
balicatib,-0.05360424462649476,0.15225101071528932,0.037244127659128275,0.2928401992291515,-0.04303551509686775,-0.06517611711677058
balsalazide,-0.0173089086719071,0.08938639021569555,-0.039838135903792586,-0.34571992475049734,-0.042463334165380014,0.07508934932848339
bambuterol,-0.06801955048666784,0.14970915406260527,0.035352175989716565,-0.1990730985737811,0.004372219142641656,0.0
barasertib,-0.07500973213519711,0.12976536435757474,0.02367954624230032,-0.269585556052682,-0.10251839670919535,0.1229070774404725
barasertib-HQPA,-0.06134796186946258,0.09073654091783909,-0.006306023924071317,-0.24966467891637859,-0.060696545600792975,0.10549717481524012
bardoxolone-methyl,0.006923318996359032,0.0,0.03922874278767669,-0.31612809078549686,-0.08199024994605339,0.16294478358633313
baricitinib,0.04740418102451492,-0.1433431789298084,-0.021683270041901494,-0.19422123408499248,0.044789560343259524,-0.08417499365258771
basimglurant,-0.06073005715490894,0.12855471464237556,-0.04290926021131632,0.0,0.012021573615671835,0.0
batimastat,-0.05830846886416722,0.09948604482891499,0.003950566079025222,0.24481392421355394,-0.019879952291669768,0.0714227689346747
bavisant,-0.03559652751375649,0.0,-0.02369981598968569,0.0,0.03670895778380496,-0.08307800877123651
bazedoxifene,0.010461256480589274,0.0,0.025004795740259742,-0.22784058939368865,0.011287754291272028,0.0
beclomethasone-dipropionate,-0.013375245143487327,0.12680390573826011,0.007004400001258184,0.0,-0.05985926908088768,0.0
belinostat,0.04402556400355449,-0.10933561232970697,-0.014264284958335042,0.16405187885486094,0.011739937071676655,0.0
bemegride,-0.045555650451396854,0.11524840778586123,-0.04908051958052427,0.0,0.0012781467774911693,0.0
benazepril,-0.013413842659318196,0.0,0.0015808025137879838,-0.22529987002799323,-0.039415736288624804,0.06647119731011819
bendamustine,-0.025704804144220866,0.0799657772741231,0.015918058074295787,0.2362535173099255,0.008740438967733754,0.0
bendroflumethiazide,-0.0343466039824958,0.0,-0.01914265736722729,0.0,-0.031663162309380835,0.0
benfluorex,-0.04014088060855324,0.10850433463445763,-0.008456783282445141,-0.24840819447374568,-0.040682952235130174,0.06632939070754194
benzamil,-0.010380851932372252,0.0,-0.033141067022293934,0.0,-0.05366082042645048,0.06364691140192921
benzbromarone,-0.0048002805027771,0.0,0.039435917937464746,0.0,-0.01233718949080796,0.0
benzotript,-0.03524536031106649,0.0898543087576856,-0.05585520977358918,0.20617542898480268,0.058559090223213484,0.0
benzthiazide,-0.08456548310248681,0.1573362281576898,-0.015070851451684537,-0.16785174889636673,0.06511366292871655,-0.10238792980371339
benzydamine,-0.024726577265381283,0.1064957713009046,-0.028147434438889098,0.26383753683437083,0.01020097557254319,0.0
benzylpenicillin,-0.05019427949007586,0.0,-0.030797227657113655,0.0,-0.022907333022084374,0.07077484401634679
bepotastine,-0.006327423490919247,0.07715092433251022,-0.032266349017637454,0.15554801460321632,0.004885008070320769,0.0
berberine,-0.026743744081918996,0.07757971193172006,0.004118229243318066,0.0,-0.0006115941029557357,0.06966658333148049
betahistine,-0.01918206249299613,0.08092678440454193,0.027485534444297948,0.0,0.0030378690649761017,0.0
betrixaban,-0.04321729220171543,0.14094842656042092,-0.03444077098715491,0.18713896796529383,0.04406131308382666,-0.10906820289244067
betulinic-acid,-0.012265492073921731,0.0,0.024500893430701276,0.0,-0.05357960543739745,0.0
bevirimat-dimeglumine,-0.02851136306085386,0.0,0.014776254805547482,0.0,-0.01314971117521701,0.0
bexarotene,-0.049784629308803605,0.10323980397701432,-0.02287615739336412,0.3038279412428566,-0.003865390097681241,0.0
bezafibrate,-0.03344467763522667,0.0,-0.030057113597102614,0.0,-0.020950792745980072,0.0
bicalutamide,-0.08491582837197258,0.13408127581445062,0.02905228137701961,-0.24861256401193188,0.02662445392784616,0.0
bifemelane,-9.144845031346403e-05,0.0,0.08252401074456345,0.2656755140991288,-0.0058521738875493435,0.0
bifonazole,-0.05646489561452849,0.0,0.012704366325483076,-0.1531152627680704,0.00822618656498528,0.0
bimatoprost,-0.037887220579243465,0.0,-0.041941499385087684,0.1858440104033533,0.010432577197394086,-0.06836033378781767
bindarit,-0.06483948516673661,0.14501671641060718,-0.06603341245886786,0.0,-0.041255089188411496,0.0
binimetinib,0.04118847823446846,0.0,-0.016684289840969764,0.0,0.10163559460346701,0.0
biperiden,-0.029782892762388158,0.07039098811325732,0.014362989313606215,-0.19699304127846237,-0.06827524787493437,0.0797390877711592
birinapant,-0.012707624905139334,0.0,0.004839917415641864,-0.20484300126636637,-0.06388058533017014,0.0
bisindolylmaleimide,0.030527352791844577,-0.06104625166509405,-0.022935275050409702,-0.20568394655536068,0.0022266808775576715,0.0
bisoprolol,-0.03798206258948886,0.10877774140341398,-0.06092363711873657,0.0,-0.017525287278975978,0.06622442768674659
bitopertin,-0.004281782302980104,-0.07862094653159588,-0.0013112569930760402,-0.23598932527047295,-0.08858578706879616,0.0
blonanserin,-0.0724377549356522,0.11243180658981276,0.025237428658218517,-0.18309478975157434,0.03206755503717202,0.0
bms-906024,-0.015741414308034617,0.0,0.026479895174096223,0.22323802873883386,-0.016820973278709458,0.0
bopindolol,0.009885752605221938,-0.0893237919323038,-0.07757688541902798,0.19813719067789884,-0.09140640717711786,0.0
bortezomib,0.041898034022820996,-0.12572881330076258,0.010903605876704773,-0.17406499346402443,-0.07292310476879404,0.15221916964741608
bosentan,-0.05137076204419659,0.11456830713064267,-0.0530701673436734,0.0,0.03001340352893533,0.0
bosutinib,0.05472031102200982,0.0,-0.00791346976321971,0.0,-0.0512733356814355,0.0
brequinar,-0.02173326725237046,0.0,-0.00552256863977651,-0.24155749554478723,0.01623220518458395,0.0
bretazenil,-0.06175159749621845,0.1062423025724458,0.017102205178435664,-0.35562022285738704,0.010400241127790363,-0.09748785461252242
brexpiprazole,0.04312610715732895,-0.127484577207322,0.010190618928087043,0.0,-0.06434442536872505,0.09544866719431468
brivanib,-0.07841804430659581,0.14900865879189545,-0.03682111211251213,0.16340279703992416,-0.06541828687540659,0.0
brivudine,-0.0014077164087464575,0.0,-0.015700760845790442,-0.2350876759487731,-0.009739049103571241,0.0
bromocriptine,-0.0539238310951197,0.14698369616408846,-0.006629552687415716,-0.21972100626050123,-0.03368183279196854,0.0
bropirimine,-0.038848110250259034,0.11290173795005484,0.006929935098224252,0.0,0.04328745822995598,-0.07625740721127565
broxuridine,-0.007707681083337954,0.0,0.0063095219980894785,0.0,-0.007970297449646717,0.0
bruceantin,0.011711716331659197,0.0,0.04035539277126505,0.0,-0.06126235797451211,0.11234474055940993
bucladesine,-0.030346418878529246,0.11325206734361519,0.022904313211356334,0.2285457290325033,0.06332455858156905,-0.11533469457098569
budipine,0.02217406895542655,-0.08287671954504638,0.017741250700541795,0.21362198104236987,-0.01398542479176474,0.0
buflomedil,-0.021549193631207927,0.0,-0.0033419348004309034,-0.2603935447606063,-0.04677038446026483,0.0
bumetanide,-0.02771311963041408,0.08057822196647643,-0.07845739574478235,0.0,0.035431381920189915,-0.10118407674217363
buparlisib,-0.021519745408682112,0.06450635865180034,0.015373203554796823,0.0,-0.02152633724983533,0.10815570444674483
bupivacaine,-0.005802873562872503,0.0,0.01331320387651201,-0.2660247221739859,-0.03583339417810588,0.07145586490655609
bupropion,-0.05496716356996296,0.09715193868984115,0.01616260458795524,-0.3390256241404451,0.00437525414231624,-0.05991867244212093
buspirone,-0.05553802947428484,0.09527876118709583,-0.032749345309130186,0.0,0.01468210169087026,-0.11157653963592509
busulfan,-0.011865905096324455,0.0,-0.04392995562633613,0.0,-0.020840606324382397,0.0
butaclamol,-0.02509612202243468,0.09157298618824992,-0.027948400473977578,0.0,-0.08436764391518276,0.0
butoconazole,-0.038587339569498634,0.12903742065045706,0.02880613815942847,0.0,0.037902341766419725,-0.0888750685817571
butorphanol-(+)-tartrate,-0.012558727535239865,0.0,-0.035172996485434545,0.0,-0.032327948423976,0.07213452861376143
cabazitaxel,0.02734785989328535,0.0,0.018786544983583245,0.0,-0.07369355156804132,0.09174187673189746
cabergoline,0.025624590269233062,-0.11199692471771647,-0.0003063357479311748,0.28261264926097385,0.029131918737588493,-0.1264629374855247
cabozantinib,-0.0069531113885648544,0.0,-0.003748873787766079,0.17835285666420642,0.11841463676385879,-0.1312261563837533
caffeine,0.013194540221472834,0.0,-0.03822314813925602,-0.2653794211564536,-0.05981013761580851,0.07648869097716085
calcitriol,-0.024601506750818194,0.0,0.07206624520014744,-0.283090202685795,-0.06042660785389711,0.0
calpain inhibitor ii,0.03478692465650553,-0.09220029790900436,-0.01092348016766609,0.0,0.06975817164117093,-0.11174163991951404
calpeptin,-0.02065858404917207,0.07529756999965109,-0.0442663165455612,0.0,0.005589911369652822,0.0
camicinal,-0.026586559867882147,0.07367110760447165,-0.07764508656681368,0.0,0.06974254156834564,0.0
camostat-mesilate,-0.05950364819826888,0.09672766756151471,0.020680102156217354,0.0,0.009272196178693144,0.0
camptothecin,0.0026670017666443257,0.07485905904486091,-0.012934555128633481,0.0,-0.04496382754437601,0.12338414762281405
canagliflozin,-0.07901129136310593,0.10268042963169122,-0.01001125373674151,-0.24928786996469376,-0.016268638019756802,0.0
candesartan,-0.02976337534514848,0.0,-0.03266754278645875,0.0,0.05066299807609437,-0.11392176492235226
canertinib,0.04435807276228953,-0.09315284751272532,-0.040794358840717186,0.2257062444492739,0.06885542337547267,-0.12775355175177916
capecitabine,-0.05368673131832075,0.10800455902116932,0.007900194883964146,-0.2752204252367354,-0.011532221258074765,-0.07042794731346104
capsaicin,-0.034025781096629716,0.10158350220405048,-0.025024053265427497,-0.19930955294192437,-0.011672201453127522,-0.08205678034909808
carbachol,-0.06517334106732031,0.12627844925702367,-0.05657297606869048,0.0,-0.008438358014279652,-0.08664961994953074
carbamazepine,-0.016729641465013115,0.0,-0.006513330573399217,0.0,-0.01758010339122104,0.0
carbenoxolone,-0.010953832075740926,0.0,-0.0838645643335892,0.0,0.04363414539166265,0.0
carbimazole,-0.050685994512529815,0.0999911703881457,-0.05692533334291905,0.0,0.043329610591723924,-0.14345290679804917
carfilzomib,0.022351853621883085,0.0,0.023114602957013147,0.0,-0.06837677406107781,0.13979751240257668
carglumic-acid,0.006523048743743365,-0.0800953320342398,-0.024424297003011974,0.19344707462653427,-0.026796345885268576,0.0
cariporide,-0.025265742871335643,0.0,0.0052031854231671,-0.3639878627365243,-0.05895871575646047,0.10835267676117549
cariprazine,0.008624057351528196,0.0,0.02276459258573034,-0.1986512163719314,0.03447515746973432,0.0
carisoprodol,-0.04842397231466623,0.1740889777834589,-0.0030509183578524787,-0.18997310662603134,0.02223508123324723,-0.11639385065109392
carprofen,-0.05414718267771383,0.11175406010006822,0.01969995080157516,-0.22172607868074265,0.03536753291773524,0.0
carvedilol,-0.01843511321389635,0.09012677510333575,-0.07256401481477033,0.0,0.016119674838574065,0.0
castanospermine,-0.05524177469641711,0.10224624786298694,-0.01987161733186123,0.0,-0.03451841657616631,0.06940430175828419
cediranib,0.10535231992888568,-0.13056622599138085,-0.029236322607248823,0.251302593330382,0.07650691637092952,-0.11022485188089795
cefdinir,0.01097233451076584,0.0,0.014984511177318256,0.0,-0.012219379924005132,-0.08973174406572074
cefepime,-0.023617597733947077,0.0,-0.03126359298255784,0.0,-0.0002786705655821032,-0.07111223925896851
cefoperazone,-0.026805235126288428,0.0,-0.00794216618634745,-0.35251772470475895,-0.07281989389227395,0.0
cefotetan,-0.014010511193926716,0.0,-0.0005218458841107393,0.0,0.04384671551518057,-0.11008930860638133
cefozopran,-0.10400295697504068,0.16247519079806655,-0.04224973399696644,0.0,-0.00827743649484861,0.0
celastrol,-0.05233131752379691,0.0,0.0005577454060834358,-0.18237420391335307,-0.12798403125259053,0.17237202094096796
celecoxib,0.001975426491286673,0.0,-0.025357234147720616,-0.26787257414516996,-0.08585833538207384,0.07937032896401999
cepharanthine,0.12209582174402096,-0.14033389119672662,0.0030902365737382805,0.0,0.024273085256020382,0.0
cevimeline,-0.07061254868694515,0.12554628723522188,-0.04307182017798999,0.0,-0.0836518671360523,0.08564245190645213
chelerythrine,-0.025782970931477942,0.0,-0.008032944242374886,-0.2789081788361358,-0.0662859942138449,0.0
chenodiol,-0.05961677542583328,0.09409432747519515,0.03219283960791759,0.0,-0.013638687398609071,-0.054720347359720166
chlorambucil,-0.043722669517366204,0.12374777246455376,-0.031620937554469715,-0.24229827625064634,0.0032006869878999067,0.06441522924175845
chloramphenicol,-0.04698783608952151,0.11430799222399307,-0.05506774536792689,-0.211759379696587,-0.08015678903667607,0.0
chlormezanone,-0.037380617772673964,0.0985680094064758,-0.026583078332860884,0.0,0.029659524381566788,-0.08909567194883453
chloroquine,-0.02932211137452542,0.11659136978052154,-0.02689782806284627,-0.24578199598091943,0.018032300784121876,0.0
chloroxine,-0.05358716782219753,0.124555419820721,0.00496652540943685,-0.2199886328926718,0.021673574726613347,-0.07113247698243663
chlorphenamine,-0.0847283918207835,0.1150240827729236,0.02150132287149137,-0.18805562498316566,0.011038463038339556,0.0
chlorpromazine,-0.01297875297908549,0.0,0.036190926348243745,-0.25700128114447607,-0.013020371837785299,0.0
chlorpropamide,0.035466299119947135,-0.08880350865905229,-0.0004537021478127508,0.18478784568092227,0.033091566950022556,-0.10104085047146982
chlorprothixene,-0.008779580601766238,0.0,-0.011492308187023546,-0.26984583782388594,-0.027559116542332097,0.0
chlorthalidone,-0.036664212723924436,0.0,-0.03990376316410391,0.2922862037554946,-0.038300485555345834,0.0
cholic-acid,-0.06527560297524845,0.12195813650175241,-0.08439634888259041,0.0,-0.014656196473848523,0.0
choline-alfoscerate,-0.05316815505177893,0.0,-0.004961391242929435,0.18214713283815437,0.05419516082104033,-0.1067558890829066
chrysin,-0.044327730021266616,0.10141517589033335,-0.0176773925244078,-0.17300854575236319,-0.0049844829331960085,0.0
cianidanol,-0.044813989783327686,0.11366742642307937,0.007456294727534734,-0.18356282837622145,-0.02855523676459028,0.0
ciclesonide,-0.040349698246105486,0.06383314447328906,-0.012009947661033363,-0.2279064576188341,-0.038526649806722796,0.0
ciglitazone,-0.023786231435774643,0.14116288900513027,0.015391298705378864,-0.2025183757536222,-0.018762783210906835,0.0
cilengitide,-0.026375495048881134,0.09393652616491632,0.011050393679526666,0.0,-0.011421891016002904,0.06541924771788218
